,0
20180220,90.0
20180221,94.0
20180222,92.0
20180223,92.0
20180224,92.0
20180225,92.0
20180226,92.0
20180227,92.0
20180228,92.0
20180301,92.0
20180302,88.0
20180303,86.0
20180304,86.0
20180305,84.0
20180306,94.0
20180307,96.0
20180308,92.0
20180309,92.0
20180310,92.0
20180311,90.0
20180312,90.0
20180313,88.0
20180314,80.0
20180315,86.0
20180316,84.0
20180317,76.0
20180318,66.0
20180319,64.0
20180320,60.0
20180321,48.0
20180322,54.0
20180323,50.0
20180324,46.0
20180325,40.0
20180326,48.0
20180327,48.0
20180328,46.0
20180329,42.0
20180330,44.0
20180331,44.0
20180401,34.0
20180402,26.0
20180403,30.0
20180404,32.0
20180405,38.0
20180406,36.0
20180407,30.0
20180408,26.0
20180409,28.0
20180410,26.0
20180411,26.0
20180412,26.0
20180413,26.0
20180414,26.0
20180415,30.0
20180416,34.0
20180417,30.0
20180418,32.0
20180419,30.0
20180420,34.0
20180421,30.0
20180422,38.0
20180423,42.0
20180424,36.0
20180425,36.0
20180426,38.0
20180427,36.0
20180428,36.0
20180429,36.0
20180430,38.0
20180501,40.0
20180502,50.0
20180503,50.0
20180504,44.0
20180505,50.0
20180506,56.0
20180507,50.0
20180508,56.0
20180509,50.0
20180510,46.0
20180511,52.0
20180512,50.0
20180513,52.0
20180514,54.0
20180515,50.0
20180516,44.0
20180517,40.0
20180518,46.0
20180519,46.0
20180520,44.0
20180521,58.0
20180522,54.0
20180523,48.0
20180524,48.0
20180525,52.0
20180526,44.0
20180527,48.0
20180528,50.0
20180529,60.0
20180530,60.0
20180531,58.0
20180601,68.0
20180602,66.0
20180603,70.0
20180604,70.0
20180605,70.0
20180606,70.0
20180607,66.0
20180608,64.0
20180609,68.0
20180610,64.0
20180611,64.0
20180612,64.0
20180613,66.0
20180614,66.0
20180615,70.0
20180616,70.0
20180617,68.0
20180618,68.0
20180619,68.0
20180620,68.0
20180621,70.0
20180622,64.0
20180623,62.0
20180624,60.0
20180625,62.0
20180626,58.0
20180627,62.0
20180628,56.0
20180629,54.0
20180630,58.0
20180701,60.0
20180702,60.0
20180703,62.0
20180704,60.0
20180705,56.0
20180706,58.0
20180707,56.0
20180708,52.0
20180709,48.0
20180710,40.0
20180711,44.0
20180712,40.0
20180713,44.0
20180714,38.0
20180715,40.0
20180716,40.0
20180717,36.0
20180718,26.0
20180719,22.0
20180720,20.0
20180721,20.0
20180722,18.0
20180723,12.0
20180724,12.0
20180725,12.0
20180726,12.0
20180727,12.0
20180728,12.0
20180729,14.0
20180730,12.0
20180731,8.0
20180801,8.0
20180802,8.0
20180803,10.0
20180804,12.0
20180805,12.0
20180806,14.0
20180807,14.0
20180808,14.0
20180809,16.0
20180810,14.0
20180811,12.0
20180812,12.0
20180813,12.0
20180814,12.0
20180815,12.0
20180816,14.0
20180817,14.0
20180818,12.0
20180819,12.0
20180820,12.0
20180821,12.0
20180822,12.0
20180823,10.0
20180824,10.0
20180825,10.0
20180826,12.0
20180827,10.0
20180828,10.0
20180829,12.0
20180830,12.0
20180831,12.0
20180901,14.0
20180902,14.0
20180903,16.0
20180904,14.0
20180905,14.0
20180906,14.0
20180907,14.0
20180908,14.0
20180909,14.0
20180910,14.0
20180911,14.0
20180912,14.0
20180913,14.0
20180914,14.0
20180915,14.0
20180916,14.0
20180917,14.0
20180918,16.0
20180919,16.0
20180920,20.0
20180921,20.0
20180922,20.0
20180923,20.0
20180924,20.0
20180925,18.0
20180926,20.0
20180927,22.0
20180928,22.0
20180929,20.0
20180930,20.0
20181001,20.0
20181002,20.0
20181003,16.0
20181004,18.0
20181005,18.0
20181006,18.0
20181007,18.0
20181008,18.0
20181009,18.0
20181010,18.0
20181011,16.0
20181012,16.0
20181013,14.0
20181014,14.0
20181015,14.0
20181016,16.0
20181017,16.0
20181018,20.0
20181019,18.0
20181020,20.0
20181021,22.0
20181022,32.0
20181023,24.0
20181024,26.0
20181025,26.0
20181026,26.0
20181027,24.0
20181028,28.0
20181029,28.0
20181030,24.0
20181031,30.0
20181101,30.0
20181102,28.0
20181103,28.0
20181104,28.0
20181105,28.0
20181106,34.0
20181107,32.0
20181108,28.0
20181109,36.0
20181110,42.0
20181111,50.0
20181112,58.0
20181113,58.0
20181114,50.0
20181115,26.0
20181116,38.0
20181117,32.0
20181118,40.0
20181119,34.0
20181120,36.0
20181121,34.0
20181122,32.0
20181123,32.0
20181124,32.0
20181125,28.0
20181126,30.0
20181127,30.0
20181128,30.0
20181129,28.0
20181130,26.0
20181201,30.0
20181202,30.0
20181203,30.0
20181204,32.0
20181205,30.0
20181206,30.0
20181207,30.0
20181208,32.0
20181209,34.0
20181210,34.0
20181211,32.0
20181212,30.0
20181213,32.0
20181214,30.0
20181215,28.0
20181216,30.0
20181217,32.0
20181218,34.0
20181219,30.0
20181220,28.0
20181221,30.0
20181222,26.0
20181223,34.0
20181224,32.0
20181225,34.0
20181226,28.0
20181227,30.0
20181228,34.0
20181229,38.0
20181230,36.0
20181231,34.0
20190101,36.0
20190102,36.0
20190103,32.0
20190104,34.0
20190105,36.0
20190106,32.0
20190107,36.0
20190108,40.0
20190109,44.0
20190110,42.0
20190111,42.0
20190112,44.0
20190113,38.0
20190114,42.0
20190115,36.0
20190116,40.0
20190117,38.0
20190118,38.0
20190119,40.0
20190120,40.0
20190121,40.0
20190122,40.0
20190123,38.0
20190124,38.0
20190125,38.0
20190126,38.0
20190127,38.0
20190128,36.0
20190129,34.0
20190130,36.0
20190131,26.0
20190201,26.0
20190202,28.0
20190203,26.0
20190204,26.0
20190205,26.0
20190206,28.0
20190207,30.0
20190208,28.0
20190209,30.0
20190210,30.0
20190211,32.0
20190212,36.0
20190213,34.0
20190214,36.0
20190215,38.0
20190216,38.0
20190217,46.0
20190218,50.0
20190219,44.0
20190220,44.0
20190221,42.0
20190222,44.0
20190223,52.0
20190224,48.0
20190225,50.0
20190226,48.0
20190227,54.0
20190228,54.0
20190301,52.0
20190302,54.0
20190303,50.0
20190304,50.0
20190305,58.0
20190306,62.0
20190307,64.0
20190308,62.0
20190309,64.0
20190310,68.0
20190311,66.0
20190312,72.0
20190313,78.0
20190314,76.0
20190315,74.0
20190316,78.0
20190317,78.0
20190318,70.0
20190319,68.0
20190320,64.0
20190321,70.0
20190322,70.0
20190323,60.0
20190324,62.0
20190325,62.0
20190326,60.0
20190327,72.0
20190328,64.0
20190329,66.0
20190330,64.0
20190331,70.0
20190401,68.0
20190402,70.0
20190403,70.0
20190404,68.0
20190405,74.0
20190406,72.0
20190407,76.0
20190408,70.0
20190409,70.0
20190410,70.0
20190411,62.0
20190412,62.0
20190413,64.0
20190414,60.0
20190415,62.0
20190416,54.0
20190417,56.0
20190418,56.0
20190419,54.0
20190420,52.0
20190421,48.0
20190422,46.0
20190423,40.0
20190424,36.0
20190425,36.0
20190426,38.0
20190427,42.0
20190428,42.0
20190429,40.0
20190430,42.0
20190501,42.0
20190502,42.0
20190503,42.0
20190504,38.0
20190505,38.0
20190506,40.0
20190507,40.0
20190508,36.0
20190509,34.0
20190510,30.0
20190511,28.0
20190512,30.0
20190513,24.0
20190514,24.0
20190515,30.0
20190516,26.0
20190517,32.0
20190518,28.0
20190519,22.0
20190520,22.0
20190521,20.0
20190522,20.0
20190523,22.0
20190524,26.0
20190525,26.0
20190526,26.0
20190527,28.0
20190528,28.0
20190529,28.0
20190530,26.0
20190531,32.0
20190601,28.0
20190602,34.0
20190603,26.0
20190604,26.0
20190605,24.0
20190606,20.0
20190607,22.0
20190608,26.0
20190609,24.0
20190610,24.0
20190611,18.0
20190612,20.0
20190613,18.0
20190614,14.0
20190615,16.0
20190616,14.0
20190617,10.0
20190618,12.0
20190619,14.0
20190620,14.0
20190621,18.0
20190622,14.0
20190623,16.0
20190624,16.0
20190625,16.0
20190626,16.0
20190627,18.0
20190628,18.0
20190629,20.0
20190630,22.0
20190701,20.0
20190702,20.0
20190703,20.0
20190704,20.0
20190705,20.0
20190706,20.0
20190707,20.0
20190708,20.0
20190709,20.0
20190710,22.0
20190711,24.0
20190712,20.0
20190713,20.0
20190714,18.0
20190715,20.0
20190716,18.0
20190717,18.0
20190718,20.0
20190719,22.0
20190720,20.0
20190721,22.0
20190722,24.0
20190723,24.0
20190724,26.0
20190725,22.0
20190726,22.0
20190727,24.0
20190728,24.0
20190729,22.0
20190730,22.0
20190731,22.0
20190801,22.0
20190802,22.0
20190803,24.0
20190804,22.0
20190805,22.0
20190806,22.0
20190807,24.0
20190808,24.0
20190809,26.0
20190810,26.0
20190811,28.0
20190812,28.0
20190813,26.0
20190814,24.0
20190815,26.0
20190816,26.0
20190817,30.0
20190818,28.0
20190819,28.0
20190820,26.0
20190821,28.0
20190822,28.0
20190823,24.0
20190824,28.0
20190825,28.0
20190826,28.0
20190827,28.0
20190828,28.0
20190829,28.0
20190830,28.0
20190831,30.0
20190901,28.0
20190902,26.0
20190903,24.0
20190904,26.0
20190905,26.0
20190906,28.0
20190907,26.0
20190908,28.0
20190909,30.0
20190910,28.0
20190911,26.0
20190912,22.0
20190913,26.0
20190914,26.0
20190915,26.0
20190916,26.0
20190917,20.0
20190918,22.0
20190919,22.0
20190920,24.0
20190921,26.0
20190922,26.0
20190923,30.0
20190924,28.0
20190925,28.0
20190926,30.0
20190927,28.0
20190928,28.0
20190929,26.0
20190930,28.0
20191001,34.0
20191002,30.0
20191003,28.0
20191004,32.0
20191005,34.0
20191006,38.0
20191007,42.0
20191008,44.0
20191009,42.0
20191010,40.0
20191011,42.0
20191012,44.0
20191013,50.0
20191014,52.0
20191015,46.0
20191016,48.0
20191017,50.0
20191018,52.0
20191019,52.0
20191020,46.0
20191021,44.0
20191022,46.0
20191023,44.0
20191024,48.0
20191025,42.0
20191026,30.0
20191027,32.0
20191028,34.0
20191029,38.0
20191030,46.0
20191031,48.0
20191101,48.0
20191102,60.0
20191103,64.0
20191104,66.0
20191105,76.0
20191106,74.0
20191107,74.0
20191108,74.0
20191109,70.0
20191110,70.0
20191111,72.0
20191112,72.0
20191113,72.0
20191114,76.0
20191115,74.0
20191116,72.0
20191117,78.0
20191118,72.0
20191119,66.0
20191120,64.0
20191121,72.0
20191122,68.0
20191123,74.0
20191124,74.0
20191125,72.0
20191126,72.0
20191127,70.0
20191128,72.0
20191129,68.0
20191130,70.0
20191201,76.0
20191202,84.0
20191203,88.0
20191204,88.0
20191205,82.0
20191206,80.0
20191207,78.0
20191208,80.0
20191209,78.0
20191210,82.0
20191211,90.0
20191212,84.0
20191213,84.0
20191214,80.0
20191215,80.0
20191216,72.0
20191217,56.0
20191218,58.0
20191219,58.0
20191220,62.0
20191221,60.0
20191222,60.0
20191223,72.0
20191224,66.0
20191225,58.0
20191226,60.0
20191227,62.0
20191228,68.0
20191229,62.0
20191230,66.0
20191231,64.0
20200101,66.0
20200102,60.0
20200103,62.0
20200104,58.0
20200105,60.0
20200106,58.0
20200107,48.0
20200108,46.0
20200109,48.0
20200110,44.0
20200111,44.0
20200112,44.0
20200113,46.0
20200114,58.0
20200115,58.0
20200116,56.0
20200117,66.0
20200118,62.0
20200119,60.0
20200120,60.0
20200121,60.0
20200122,58.0
20200123,62.0
20200124,74.0
20200125,68.0
20200126,68.0
20200127,68.0
20200128,58.0
20200129,62.0
20200130,62.0
20200131,60.0
20200201,62.0
20200202,68.0
20200203,68.0
20200204,68.0
20200205,68.0
20200206,70.0
20200207,70.0
20200208,70.0
20200209,64.0
20200210,72.0
20200211,68.0
20200212,68.0
20200213,78.0
20200214,76.0
20200215,72.0
20200216,72.0
20200217,70.0
20200218,74.0
20200219,72.0
20200220,70.0
20200221,70.0
20200222,70.0
20200223,70.0
20200224,66.0
20200225,64.0
20200226,62.0
20200227,62.0
20200228,62.0
20200229,60.0
20200301,62.0
20200302,64.0
20200303,66.0
20200304,66.0
20200305,66.0
20200306,68.0
20200307,66.0
20200308,60.0
20200309,64.0
20200310,66.0
20200311,62.0
20200312,60.0
20200313,64.0
20200314,64.0
20200315,68.0
20200316,76.0
20200317,76.0
20200318,80.0
20200319,76.0
20200320,74.0
20200321,74.0
20200322,74.0
20200323,70.0
20200324,70.0
20200325,64.0
20200326,68.0
20200327,70.0
20200328,74.0
20200329,76.0
20200330,74.0
20200331,76.0
20200401,70.0
20200402,70.0
20200403,72.0
20200404,70.0
20200405,68.0
20200406,76.0
20200407,78.0
20200408,78.0
20200409,80.0
20200410,74.0
20200411,74.0
20200412,74.0
20200413,62.0
20200414,54.0
20200415,56.0
20200416,50.0
20200417,58.0
20200418,56.0
20200419,54.0
20200420,56.0
20200421,54.0
20200422,56.0
20200423,58.0
20200424,62.0
20200425,58.0
20200426,60.0
20200427,60.0
20200428,62.0
20200429,54.0
20200430,48.0
20200501,48.0
20200502,44.0
20200503,44.0
20200504,46.0
20200505,42.0
20200506,42.0
20200507,34.0
20200508,40.0
20200509,40.0
20200510,34.0
20200511,36.0
20200512,30.0
20200513,34.0
20200514,28.0
20200515,32.0
20200516,30.0
20200517,30.0
20200518,30.0
20200519,34.0
20200520,38.0
20200521,38.0
20200522,40.0
20200523,36.0
20200524,42.0
20200525,46.0
20200526,42.0
20200527,40.0
20200528,40.0
20200529,40.0
20200530,40.0
20200531,40.0
20200601,34.0
20200602,36.0
20200603,40.0
20200604,32.0
20200605,36.0
20200606,44.0
20200607,38.0
20200608,36.0
20200609,46.0
20200610,56.0
20200611,46.0
20200612,42.0
20200613,46.0
20200614,50.0
20200615,50.0
20200616,52.0
20200617,52.0
20200618,54.0
20200619,56.0
20200620,56.0
20200621,58.0
20200622,56.0
20200623,56.0
20200624,54.0
20200625,54.0
20200626,54.0
20200627,52.0
20200628,52.0
20200629,52.0
20200630,56.0
20200701,58.0
20200702,58.0
20200703,58.0
20200704,54.0
20200705,54.0
20200706,58.0
20200707,58.0
20200708,60.0
20200709,60.0
20200710,62.0
20200711,64.0
20200712,64.0
20200713,62.0
20200714,62.0
20200715,64.0
20200716,64.0
20200717,62.0
20200718,64.0
20200719,64.0
20200720,66.0
20200721,66.0
20200722,66.0
20200723,66.0
20200724,66.0
20200725,66.0
20200726,64.0
20200727,48.0
20200728,58.0
20200729,58.0
20200730,62.0
20200731,60.0
20200801,62.0
20200802,64.0
20200803,68.0
20200804,70.0
20200805,72.0
20200806,70.0
20200807,68.0
20200808,70.0
20200809,72.0
20200810,72.0
20200811,74.0
20200812,78.0
20200813,78.0
20200814,76.0
20200815,82.0
20200816,82.0
20200817,84.0
20200818,80.0
20200819,80.0
20200820,82.0
20200821,80.0
20200822,80.0
20200823,80.0
20200824,80.0
20200825,80.0
20200826,80.0
20200827,78.0
20200828,78.0
20200829,78.0
20200830,82.0
20200831,80.0
20200901,78.0
20200902,78.0
20200903,72.0
20200904,76.0
20200905,66.0
20200906,70.0
20200907,66.0
20200908,68.0
20200909,76.0
20200910,72.0
20200911,74.0
20200912,80.0
20200913,78.0
20200914,78.0
20200915,66.0
20200916,62.0
20200917,66.0
20200918,62.0
20200919,64.0
20200920,60.0
20200921,58.0
20200922,58.0
20200923,54.0
20200924,56.0
20200925,64.0
20200926,64.0
20200927,60.0
20200928,62.0
20200929,62.0
20200930,62.0
20201001,64.0
20201002,54.0
20201003,56.0
20201004,54.0
20201005,56.0
20201006,46.0
20201007,46.0
20201008,48.0
20201009,48.0
20201010,48.0
20201011,52.0
20201012,50.0
20201013,44.0
20201014,46.0
20201015,44.0
20201016,40.0
20201017,44.0
20201018,46.0
20201019,44.0
20201020,40.0
20201021,40.0
20201022,44.0
20201023,42.0
20201024,42.0
20201025,44.0
20201026,44.0
20201027,42.0
20201028,40.0
20201029,40.0
20201030,36.0
20201031,40.0
20201101,38.0
20201102,32.0
20201103,32.0
20201104,28.0
20201105,26.0
20201106,28.0
20201107,26.0
20201108,26.0
20201109,26.0
20201110,26.0
20201111,24.0
20201112,24.0
20201113,26.0
20201114,24.0
20201115,22.0
20201116,24.0
20201117,32.0
20201118,20.0
20201119,22.0
20201120,20.0
20201121,22.0
20201122,20.0
20201123,18.0
20201124,20.0
20201125,20.0
20201126,20.0
20201127,18.0
20201128,18.0
20201129,18.0
20201130,16.0
20201201,16.0
20201202,20.0
20201203,22.0
20201204,22.0
20201205,22.0
20201206,22.0
20201207,20.0
20201208,18.0
20201209,20.0
20201210,20.0
20201211,16.0
20201212,22.0
20201213,22.0
20201214,22.0
20201215,26.0
20201216,20.0
20201217,24.0
20201218,24.0
20201219,26.0
20201220,26.0
20201221,26.0
20201222,22.0
20201223,18.0
20201224,20.0
20201225,16.0
20201226,16.0
20201227,16.0
20201228,16.0
20201229,16.0
20201230,14.0
20201231,14.0
20210101,16.0
20210102,20.0
20210103,18.0
20210104,20.0
20210105,18.0
20210106,22.0
20210107,18.0
20210108,18.0
20210109,16.0
20210110,20.0
20210111,16.0
20210112,20.0
20210113,22.0
20210114,24.0
20210115,24.0
20210116,30.0
20210117,36.0
20210118,38.0
20210119,40.0
20210120,42.0
20210121,38.0
20210122,40.0
20210123,44.0
20210124,50.0
20210125,46.0
20210126,50.0
20210127,54.0
20210128,50.0
20210129,52.0
20210130,54.0
20210131,54.0
20210201,58.0
20210202,60.0
20210203,60.0
20210204,56.0
20210205,58.0
20210206,58.0
20210207,60.0
20210208,52.0
20210209,64.0
20210210,68.0
20210211,64.0
20210212,64.0
20210213,72.0
20210214,66.0
20210215,68.0
20210216,68.0
20210217,66.0
20210218,66.0
20210219,66.0
20210220,66.0
20210221,70.0
20210222,62.0
20210223,60.0
20210224,64.0
20210225,64.0
20210226,64.0
20210227,62.0
20210228,66.0
20210301,64.0
20210302,62.0
20210303,66.0
20210304,64.0
20210305,64.0
20210306,64.0
20210307,64.0
20210308,64.0
20210309,66.0
20210310,66.0
20210311,66.0
20210312,66.0
20210313,64.0
20210314,64.0
20210315,64.0
20210316,68.0
20210317,72.0
20210318,70.0
20210319,72.0
20210320,70.0
20210321,74.0
20210322,74.0
20210323,80.0
20210324,74.0
20210325,78.0
20210326,80.0
20210327,80.0
20210328,78.0
20210329,84.0
20210330,88.0
20210331,86.0
20210401,88.0
20210402,90.0
20210403,92.0
20210404,88.0
20210405,90.0
20210406,94.0
20210409,94.0
20210410,100.0
20210411,92.0
20210412,94.0
20210413,96.0
20210414,94.0
20210415,98.0
20210416,100.0
20210417,100.0
20210418,98.0
20210419,92.0
20210420,98.0
20210421,96.0
20210422,94.0
20210423,96.0
20210424,92.0
20210425,90.0
20210426,92.0
20210427,94.0
20210428,90.0
20210429,92.0
20210430,94.0
20210501,96.0
20210502,92.0
20210503,98.0
20210504,92.0
20210505,94.0
20210506,96.0
20210507,96.0
20210508,92.0
20210509,92.0
20210510,92.0
20210511,92.0
20210512,92.0
20210513,92.0
20210514,94.0
20210515,90.0
20210516,90.0
20210517,94.0
20210518,100.0
20210519,90.0
20210520,92.0
20210521,88.0
20210522,86.0
20210523,84.0
20210524,90.0
20210525,90.0
20210526,94.0
20210527,92.0
20210528,92.0
20210529,92.0
20210530,92.0
20210531,90.0
20210601,96.0
20210602,96.0
20210603,94.0
20210604,96.0
20210605,94.0
20210606,92.0
20210607,94.0
20210608,94.0
20210609,92.0
20210610,90.0
20210611,86.0
20210612,92.0
20210613,90.0
20210614,90.0
20210615,84.0
20210616,86.0
20210617,84.0
20210618,80.0
20210619,80.0
20210620,82.0
20210621,78.0
20210622,72.0
20210623,74.0
20210624,72.0
20210625,72.0
20210626,68.0
20210627,70.0
20210628,72.0
20210629,76.0
20210630,78.0
20210701,78.0
20210702,72.0
20210703,68.0
20210704,74.0
20210705,76.0
20210706,66.0
20210707,62.0
20210708,58.0
20210709,58.0
20210710,54.0
20210711,56.0
20210712,58.0
20210713,48.0
20210714,46.0
20210715,40.0
20210716,42.0
20210717,44.0
20210718,38.0
20210719,38.0
20210720,30.0
20210721,40.0
20210722,44.0
20210723,42.0
20210724,38.0
20210725,32.0
20210726,30.0
20210727,24.0
20210728,26.0
20210729,32.0
20210730,24.0
20210731,30.0
20210801,30.0
20210802,34.0
20210803,30.0
20210804,32.0
20210805,32.0
20210806,30.0
20210807,30.0
20210808,28.0
20210809,20.0
20210810,18.0
20210811,22.0
20210812,18.0
20210813,10.0
20210814,10.0
20210815,14.0
20210816,10.0
20210817,22.0
20210818,26.0
20210819,28.0
20210820,42.0
20210821,50.0
20210822,34.0
20210823,34.0
20210824,30.0
20210825,34.0
20210826,32.0
20210827,36.0
20210828,32.0
20210829,32.0
20210830,26.0
20210831,30.0
20210901,26.0
20210902,30.0
20210903,32.0
20210904,36.0
20210905,34.0
20210906,34.0
20210907,40.0
20210908,48.0
20210909,62.0
20210910,52.0
20210911,56.0
20210912,62.0
20210913,54.0
20210914,56.0
20210915,58.0
20210916,58.0
20210917,56.0
20210918,52.0
20210919,72.0
20210920,72.0
20210921,54.0
20210922,60.0
20210923,58.0
20210924,62.0
20210925,58.0
20210926,60.0
20210927,54.0
20210928,46.0
20210929,60.0
20210930,58.0
20211001,56.0
20211002,56.0
20211003,50.0
20211004,52.0
20211005,42.0
20211006,44.0
20211007,46.0
20211008,50.0
20211009,56.0
20211010,52.0
20211011,46.0
20211012,50.0
20211013,48.0
20211014,52.0
20211015,42.0
20211016,44.0
20211017,46.0
20211018,50.0
20211019,42.0
20211020,44.0
20211021,46.0
20211022,50.0
20211023,58.0
20211024,58.0
20211025,64.0
20211026,66.0
20211027,60.0
20211028,66.0
20211029,60.0
20211030,56.0
20211031,54.0
20211101,54.0
20211102,52.0
20211103,54.0
20211104,60.0
20211105,60.0
20211106,60.0
20211107,64.0
20211108,56.0
20211109,50.0
20211110,50.0
20211111,52.0
20211112,52.0
20211113,52.0
20211114,46.0
20211115,50.0
20211116,46.0
20211117,50.0
20211118,44.0
20211119,50.0
20211120,50.0
20211121,48.0
20211122,52.0
20211123,48.0
20211124,52.0
20211125,54.0
20211126,54.0
20211127,50.0
20211128,50.0
20211129,46.0
20211130,44.0
20211201,42.0
20211202,48.0
20211203,46.0
20211204,46.0
20211205,46.0
20211206,40.0
20211207,40.0
20211208,34.0
20211209,34.0
20211210,36.0
20211211,32.0
20211212,36.0
20211213,36.0
20211214,32.0
20211215,40.0
20211216,42.0
20211217,46.0
20211218,40.0
20211219,44.0
20211220,46.0
20211221,42.0
20211222,44.0
20211223,40.0
20211224,42.0
20211225,44.0
20211226,44.0
20211227,48.0
20211228,46.0
20211229,44.0
20211230,44.0
20211231,42.0
20220101,42.0
20220102,48.0
20220103,54.0
20220104,60.0
20220105,52.0
20220106,52.0
20220107,46.0
20220108,56.0
20220109,62.0
20220110,54.0
20220111,54.0
20220112,54.0
20220113,68.0
20220114,68.0
20220115,70.0
20220116,76.0
20220117,74.0
20220118,72.0
20220119,64.0
20220120,56.0
20220121,50.0
20220122,42.0
20220123,40.0
20220124,36.0
20220125,36.0
20220126,34.0
20220127,36.0
20220128,38.0
20220129,36.0
20220130,40.0
20220131,38.0
20220201,36.0
20220202,42.0
20220203,38.0
20220204,36.0
20220205,42.0
20220206,42.0
20220207,44.0
20220208,44.0
20220209,46.0
20220210,42.0
20220211,36.0
20220212,42.0
20220213,36.0
20220214,42.0
20220215,44.0
20220216,46.0
20220217,36.0
20220218,32.0
20220219,34.0
20220220,26.0
20220221,24.0
20220222,22.0
20220223,24.0
20220224,24.0
20220225,26.0
20220226,28.0
20220227,24.0
20220228,26.0
20220301,24.0
20220302,24.0
20220303,24.0
20220304,28.0
20220305,30.0
20220306,32.0
20220307,32.0
20220308,32.0
20220309,26.0
20220310,34.0
20220311,36.0
20220312,36.0
20220313,34.0
20220314,32.0
20220315,32.0
20220316,30.0
20220317,26.0
20220318,28.0
20220319,32.0
20220320,34.0
20220321,34.0
20220322,30.0
20220323,28.0
20220324,32.0
20220325,26.0
20220326,28.0
20220327,26.0
20220328,26.0
20220329,24.0
20220330,22.0
20220331,20.0
20220401,26.0
20220402,24.0
20220403,24.0
20220404,20.0
20220405,24.0
20220406,22.0
20220407,22.0
20220408,24.0
20220409,24.0
20220410,30.0
20220411,24.0
20220412,26.0
20220413,22.0
20220414,26.0
20220415,20.0
20220416,22.0
20220417,26.0
20220418,30.0
20220419,28.0
20220420,28.0
20220421,34.0
20220422,46.0
20220423,40.0
20220424,48.0
20220425,44.0
20220426,38.0
20220427,40.0
20220428,36.0
20220429,32.0
20220430,28.0
20220501,34.0
20220502,30.0
20220503,24.0
20220504,32.0
20220505,38.0
20220506,30.0
20220507,32.0
20220508,34.0
20220509,30.0
20220510,26.0
20220511,18.0
20220512,18.0
20220513,24.0
20220514,18.0
20220515,20.0
20220516,26.0
20220517,24.0
20220518,20.0
20220519,16.0
20220520,20.0
20220521,20.0
20220522,24.0
20220523,22.0
20220524,24.0
20220525,26.0
20220526,22.0
20220527,20.0
20220528,22.0
20220529,22.0
20220530,26.0
20220531,24.0
20220601,22.0
20220602,22.0
20220603,24.0
20220604,26.0
20220605,24.0
20220606,20.0
20220607,20.0
20220608,26.0
20220609,20.0
20220610,18.0
20220611,14.0
20220612,22.0
20220613,26.0
20220614,26.0
20220615,28.0
20220616,26.0
20220617,26.0
20220618,26.0
20220619,26.0
20220620,28.0
20220621,26.0
20220622,24.0
20220623,28.0
20220624,30.0
20220625,30.0
20220626,30.0
20220627,30.0
20220628,28.0
20220629,26.0
20220630,30.0
20220701,26.0
20220702,24.0
20220703,26.0
20220704,22.0
20220705,24.0
20220706,24.0
20220707,20.0
20220708,24.0
20220709,22.0
20220710,24.0
20220711,26.0
20220712,22.0
20220713,24.0
20220714,28.0
20220715,26.0
20220716,30.0
20220717,32.0
20220718,28.0
20220719,26.0
20220720,24.0
20220721,24.0
20220722,24.0
20220723,30.0
20220724,34.0
20220725,30.0
20220726,34.0
20220727,32.0
20220728,40.0
20220729,54.0
20220730,48.0
20220731,50.0
20220801,48.0
20220802,36.0
20220803,42.0
20220804,50.0
20220805,56.0
20220806,52.0
20220807,64.0
20220808,66.0
20220809,92.0
20220810,96.0
20220811,90.0
20220812,82.0
20220813,80.0
20220814,80.0
20220815,78.0
20220816,82.0
20220817,82.0
20220818,78.0
20220819,76.0
20220820,74.0
20220821,78.0
20220822,78.0
20220823,82.0
20220824,96.0
20220825,96.0
20220826,92.0
20220827,92.0
20220828,88.0
20220829,94.0
20220830,90.0
20220831,88.0
20220901,90.0
20220902,92.0
20220903,90.0
20220904,90.0
20220905,98.0
20220906,98.0
20220907,96.0
20220908,96.0
20220909,96.0
20220910,96.0
20220911,92.0
20220912,86.0
20220913,76.0
20220914,82.0
20220915,70.0
20220916,64.0
20220917,76.0
20220918,62.0
20220919,64.0
20220920,68.0
20220921,66.0
20220922,56.0
20220923,68.0
20220924,66.0
20220925,64.0
20220926,72.0
20220927,72.0
20220928,66.0
20220929,68.0
20220930,64.0
20221001,66.0
20221002,60.0
20221003,66.0
20221004,58.0
20221005,62.0
20221006,62.0
20221007,60.0
20221008,64.0
20221009,74.0
20221010,64.0
20221011,66.0
20221012,58.0
20221013,58.0
20221014,60.0
20221015,52.0
20221016,56.0
20221017,64.0
20221018,68.0
20221019,62.0
20221020,62.0
20221021,62.0
20221022,56.0
20221023,66.0
20221024,60.0
20221025,58.0
20221026,52.0
20221027,56.0
20221028,58.0
20221029,52.0
20221030,50.0
20221031,56.0
20221101,52.0
20221102,52.0
20221103,54.0
20221104,48.0
20221105,48.0
20221106,44.0
20221107,48.0
20221108,44.0
20221109,44.0
20221110,46.0
20221111,50.0
20221112,46.0
20221113,52.0
20221114,50.0
20221115,48.0
20221116,50.0
20221117,42.0
20221118,46.0
20221119,48.0
20221120,48.0
20221121,46.0
20221122,38.0
20221123,44.0
20221124,44.0
20221125,40.0
20221126,44.0
20221127,38.0
20221128,44.0
20221129,42.0
20221130,38.0
20221201,34.0
20221202,34.0
20221203,34.0
20221204,34.0
20221205,36.0
20221206,36.0
