,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,1211789250.0,,105.0,11540850.0,0.11,1.85,-0.51
1,2,LTC,54533789.26,,2.6943,20240430.0,0.17,5.04,-9.95
2,3,XRP,34518516.1,,0.004415,7817889792.0,0.12,2.23,-25.21
3,4,NMC,4222475.34,,0.673,6273643.0,-0.57,3.39,9.03
4,5,PPC,3159445.71,,0.1585,19927126.0,0.26,1.61,-0.81
5,6,FTC,2001729.8,,0.1523,13147650.0,0.15,1.64,-6.72
6,7,NVC,1799905.11,,5.146,349764.0,0.36,0.45,-6.06
7,8,XPM,1351773.92,,0.8832,1530619.0,0.08,3.92,34.4
8,9,TRC,655735.09,,0.1806,3630870.0,-1.02,-0.07,5.1
9,10,DVC,286724.52,,5.67e-05,5056869888.0,-0.77,1.46,-11.08
10,11,DGC,212140.22,,0.03099,6846204.0,0.19,-0.08,-14.02
11,12,FRC,158239.86,,0.006616,23917574.0,0.15,-8.31,-3.51
12,13,WDC,126981.8,,0.00819,15504492.0,1.3,2.38,-3.83
13,14,YAC,115933.19,,0.021,5520628.0,-5.49,-5.1,5.83
14,15,MEC,93483.78,,0.005924,15780250.0,-3.4,10.79,-19.31
15,16,MNC,87569.47,,0.07005,1250067.0,4.4,-19.41,-25.73
16,17,IXC,85022.82,,0.005784,14698514.0,1.39,3.85,49.01
17,18,IFC,80005.13,,1.13e-06,70605864960.0,1.18,56.13,37.98
18,19,CBX,75822.86,,0.1281,591904.0,5.32,-2.37,24.8
19,20,PXC,71820.28,,0.02068,3472800.0,12.74,20.27,-11.97
20,21,GLC,52649.41,,0.002052,25661660.0,-9.18,-5.56,1.7
21,22,BQC,47034.52,,0.00211,22285962.0,-22.58,-18.07,-27.97
22,23,FST,40527.43,,0.002364,17146848.0,1.49,3.23,-42.99
23,24,CNC,37533.05,,0.00714,5256730.0,0.15,1.87,-25.76
24,25,LKY,26555.26,,0.004479,5928440.0,0.46,8.53,-10.85
25,26,FRK,21158.8,,0.4672,45285.0,0.18,12.94,-20.78
26,27,BTE,17335.75,,0.01869,927750.0,0.18,9.19,4.66
27,28,BTB,15576.62,,3.15,4945.0,0.15,1.9,-6.72
28,29,ANC,14967.8,,0.0399,375133.0,0.18,0.78,-57.99
29,30,CAP,14702.6,,0.021,700194.0,4.88,11.24,-25.97
30,31,ARG,12398.36,,0.03161,392278.0,0.18,-12.65,-27.12
31,32,CRC,11206.26,,0.1201,93302.0,-4.5,16.62,-11.92
32,33,BTG,10887.59,,0.5891,18481.0,0.18,-8.36,-19.01
33,34,ALF,10672.25,,0.00105,10164050.0,3.73,21.94,-6.84
34,35,KGC,9407.6,,0.001001,9401490.0,0.18,-5.96,-28.18
35,36,LBW,9326.64,,0.01526,611238.0,0.18,49.52,236.51
36,37,CSC,7667.76,,0.003744,2047850.0,8.26,2.87,-50.39
37,38,EMD,6647.35,,0.00442,1503755.0,-1.04,17.47,-22.08
38,39,SPT,6637.76,,0.01356,489559.0,0.18,-34.08,48.77
39,40,MEM,6189.61,,0.0002411,25673450.0,9.77,14.86,-2.12
40,41,XNC,5307.16,,3.327e-05,159515856.0,0.75,10.96,-7.08
41,42,GLC,5292.93,,0.0003696,14320700.0,0.18,5.8,-43.19
42,43,SBC,4134.11,,0.0009775,4229055.0,0.18,-10.86,-31.99
43,44,NBL,3958.04,,0.004201,942154.0,0.18,-15.94,-3.11
44,45,DBL,2749.47,,0.005087,540490.0,4.19,10.37,0.68
45,46,HYC,2503.12,,0.004887,512150.0,-3.77,-8.72,1.32
46,47,ELC,1895.17,,0.0841,22533.0,0.18,-7.37,-28.84
47,48,EZC,1559.03,,0.0002411,6466571.0,1.77,15.76,-8.48
48,49,JKC,1446.99,,0.0002185,6621350.0,-0.53,,-26.29
