,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,17911979951.6,514186720.0,1102.17,16251500.0,0.02,2.31,12.81
1,2,ETH,4404479830.25,134604208.0,48.75,90350623.0,-0.57,-4.02,-4.64
2,3,XRP,2294349436.78,230621520.0,0.06116,37514472563.0,10.46,173.71,544.49
3,4,DASH,411019230.38,26723510.0,57.07,7202346.0,-3.12,-16.35,-38.56
4,5,LTC,390795689.84,88560360.0,7.7445,50461032.0,1.47,13.03,90.54
5,6,XMR,286498059.48,7427961.0,20.14,14225684.0,-0.95,-4.97,2.84
6,7,ETC,238854799.47,10883283.0,2.6448,90309971.0,-0.5,-4.02,13.79
7,8,XEM,144774226.46,1424003.25,0.01609,8999999999.0,-3.62,-8.96,18.85
8,9,REP,127545894.62,2509098.0,11.6,11000000.0,1.43,-8.93,31.75
9,10,MAID,78871199.74,862891.5,0.1743,452552412.0,-0.41,1.95,24.88
10,11,GNT,64154637.01,2668188.75,0.07824,820000000.0,1.02,-13.68,44.71
11,12,ZEC,63812242.96,4470821.0,63.73,1001356.0,1.17,-2.92,5.86
12,13,USDT,55002860.08,45911460.0,1.0009,54950868.0,0.0,0.14,0.09
13,14,DOGE,53237744.83,4276885.5,0.0004893,108797499190.0,2.42,46.71,77.58
14,15,DCR,50814339.7,1259492.5,11.08,4585226.0,0.22,-13.74,-28.5
15,16,ICN,49587297.68,440196.94,0.57,87000000.0,-0.13,-6.71,36.07
16,17,PIVX,47253300.9,842077.13,0.896,52740008.0,0.72,-0.54,49.18
17,18,DGD,39013671.88,93276.13,19.51,2000000.0,-0.02,2.81,29.29
18,19,STEEM,38760304.08,616997.75,0.1647,235385460.0,-0.34,-6.05,-3.21
19,20,FCT,35078267.87,1281203.13,4.0075,8753219.0,-2.13,-0.16,12.89
20,21,WAVES,34463152.29,351514.5,0.3446,100000000.0,-4.17,-2.62,5.21
21,22,ROUND,31675233.32,106278.66,0.03726,850000000.0,-4.24,-17.49,437.61
22,23,XLM,29498205.92,9856244.0,0.004183,7051239109.0,8.09,61.04,105.55
23,24,1ST,29029259.57,282596.59,0.3393,85558371.0,-1.52,-2.87,76.28
24,25,BCN,28578210.51,242885.64,0.0001564,182693669939.0,4.04,-16.67,229.09
25,26,LSK,28546008.91,1075908.25,0.2714,105176280.0,0.01,-12.89,-3.01
26,27,BTS,27658069.48,5820793.0,0.01067,2592990000.0,-2.52,56.86,107.71
27,28,STRAT,27164453.62,1886381.5,0.2763,98330581.0,1.98,9.03,46.88
28,29,SNGLS,25912282.62,37777.34,0.04319,600000000.0,-4.75,-5.88,27.48
29,30,ARDR,24094985.07,151048.7,0.02412,998999495.0,2.04,6.04,10.36
30,31,BCC,23174323.93,149997.8,3.9088,5928739.0,0.17,-2.17,30.09
31,32,MLN,22432249.58,341123.5,37.42,599400.0,1.42,1.01,34.29
32,33,PPC,19675162.85,764804.5,0.8201,23991539.0,4.81,28.89,52.83
33,34,GAME,19550249.09,405380.94,0.3168,61720250.0,1.18,-1.67,-7.87
34,35,KMD,17878572.5,156260.78,0.1774,100781803.0,0.92,-3.76,80.47
35,36,NXT,17184380.1,1194488.25,0.0172,998999983.0,4.58,23.99,40.39
36,37,EMC,16268014.26,284458.06,0.4087,39800303.0,4.33,9.25,28.36
37,38,SC,15191639.44,617225.81,0.0006154,24686227734.0,0.16,-8.02,4.66
38,39,NXS,13291263.3,63444.86,0.2756,48227367.0,-0.01,-11.57,-13.3
39,40,NMC,12366243.47,1299102.75,0.8392,14736400.0,-1.08,30.05,61.89
