,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,7599576581.01,,625.32,12153100.0,-0.87,-8.36,-29.02
1,2,LTC,423829864.74,,17.57,24128542.0,-0.79,-9.25,-43.01
2,3,XRP,163010435.82,,0.02085,7817889792.0,0.19,0.34,-39.88
3,4,PPC,67697107.46,,3.2328,20940710.0,-0.62,-9.07,-25.9
4,5,NMC,31563357.98,,4.1858,7540543.0,-2.18,-12.53,-30.93
5,6,QRK,22646767.83,,0.09183,246609040.0,-3.23,-10.0,-63.6
6,7,WDC,16260168.64,,0.4485,36255604.0,-2.56,14.47,-27.56
7,8,PTS,15016617.65,,12.78,1174852.0,-1.74,-16.0,-43.59
8,9,MEC,12148713.66,,0.5686,21365350.0,-0.8,15.4,-41.5
9,10,NXT,11355262.07,,0.01136,999998016.0,6.69,34.63,150.36
10,11,XPM,7917123.5,,2.1614,3662913.0,0.02,-10.12,-45.46
11,12,DOGE,7284334.23,,0.0007039,10349039616.0,-3.44,-38.83,
12,13,FTC,7051956.58,,0.2616,26955600.0,-1.14,-10.03,-41.82
13,14,NVC,6359973.74,,12.07,526854.0,-1.64,-9.71,-31.49
14,15,ZET,5246100.46,,0.03301,158909328.0,-0.99,,-53.5
15,16,DVC,3469871.12,,0.0005855,5926170112.0,-3.49,,-37.09
16,17,DGC,3177705.84,,0.274,11596545.0,-0.12,6.7,-43.53
17,18,IFC,3156497.53,,3.546e-05,89016942592.0,0.85,-3.77,-40.58
18,19,FRC,2666716.43,,0.07724,34525804.0,-0.75,-8.96,-57.04
19,20,ANC,2397573.5,,3.9871,601330.0,-4.13,0.6,-43.75
20,21,CLR,2288500.88,,0.4298,5324799.0,-0.02,-12.71,-22.21
21,22,IXC,1927592.96,,0.1121,17190290.0,-0.75,,-40.62
22,23,TRC,1924364.92,,0.4111,4680930.0,-0.5,-11.46,-36.62
23,24,CBX,1714497.41,,1.8562,923654.0,-1.43,-13.14,-45.99
24,25,GLC,1465465.12,,0.05056,28984684.0,-2.31,-19.55,-52.38
25,26,BQC,1345206.72,,0.04641,28984320.0,-7.58,-4.28,-56.08
26,27,DEM,1257565.07,,0.4983,2523650.0,-6.74,-14.82,
27,28,SXC,1094426.34,,0.02366,46265924.0,12.25,7.96,-50.36
28,29,NET,1028632.04,,0.005643,182290688.0,3.5,59.25,
29,30,TIX,914734.16,,1.37e-05,66748649472.0,1.24,20.62,-44.42
30,31,FST,831242.84,,0.018,46176256.0,-2.49,-7.07,-55.33
31,32,DTC,761874.0,,0.5158,1477207.0,0.06,-3.35,-48.7
32,33,YAC,713783.77,,0.05482,13020369.0,-1.75,-3.05,-59.19
33,34,SBC,612988.66,,0.06895,8889830.0,-2.71,-11.01,-66.55
34,35,BET,467831.42,,0.1121,4172588.0,-5.97,-29.44,
35,36,TAG,447477.42,,0.8563,522567.0,18.16,38.63,-41.54
36,37,GDC,420634.25,,0.001638,256766000.0,-3.5,-4.91,
37,38,FLO,416165.71,,0.01225,33978000.0,-5.14,-24.32,-66.06
38,39,I0C,415897.52,,0.02076,20032708.0,8.43,-19.12,-55.46
39,40,MNC,402446.67,,0.2741,1468366.0,1.82,-12.04,-55.6
40,41,GLC,372750.32,,0.01478,25217900.0,0.65,-15.66,-45.84
41,42,BTB,355813.29,,41.42,8590.0,-1.12,4.26,-42.67
42,43,PHS,276671.13,,0.1831,1510948.0,2.31,-25.14,
43,44,DMD,256866.74,,1.3704,187444.0,-3.24,-40.37,
44,45,ARG,215368.93,,0.412,522703.0,3.56,26.53,-26.04
45,46,FRK,208798.55,,2.4916,83803.0,-1.39,-0.48,-58.67
46,47,HBN,188757.82,,0.0872,2164540.0,5.16,,
47,48,LKY,185314.25,,0.01951,9498952.0,-0.78,-10.12,-74.33
48,49,PXC,181154.84,,0.02478,7310950.0,-0.77,-18.81,-62.58
49,50,BTE,177223.41,,0.1059,1673242.0,-1.27,-16.4,-44.81
50,51,CSC,151427.44,,0.02651,5712045.0,0.31,-7.85,
51,52,GME,147907.81,,0.001368,108104800.0,-0.64,-14.03,
52,53,SPT,143894.48,,0.0436,3300158.0,8.87,,-73.41
53,54,NRB,141901.2,,0.07411,1914700.0,8.24,-18.91,-60.18
54,55,EZC,135279.63,,0.01113,12149450.0,-4.89,-0.64,
55,56,JKC,115050.34,,0.01268,9073900.0,-0.44,-2.86,-32.64
56,57,CRC,102162.11,,0.424,240976.0,-0.68,-23.88,-41.11
