,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,429122209145.36,24021799168.58,22465.48,19101406.0,-0.09,-1.1,6.02
1,2,ETH,188503496052.19,14998811383.19,1549.3,121670300.0,0.41,0.77,14.54
2,3,USDT,65843625428.06,43014917182.69,1.0,65841277711.0,0.01,0.0,0.03
3,4,USDC,55089683676.33,5287167944.62,1.0,55088931255.0,0.0,0.0,-0.01
4,5,BNB,41861049913.34,1108172503.53,259.46,161337261.0,-0.1,-1.3,3.95
5,6,ADA,17462510199.16,837188755.56,0.5174,33752565071.0,0.39,6.91,13.15
6,7,BUSD,17532051741.19,4574101551.2,0.9991,17547224379.0,-0.23,-0.01,-0.18
7,8,XRP,17381325243.13,863843425.54,0.3595,48343101197.0,-0.07,0.26,2.47
8,9,SOL,13844645600.58,1151436691.3,40.04,345761920.0,-0.12,-1.42,1.18
9,10,DOGE,9038028050.75,427922350.61,0.06812,132670764300.0,0.0,0.83,5.98
10,11,DAI,7384170458.43,229236894.54,1.0002,7383026084.0,-0.02,0.02,0.02
11,12,DOT,7240442638.27,377301984.86,7.3315,987579315.0,-0.31,0.3,2.17
12,13,MATIC,7009340230.88,759538576.41,0.8754,8006803853.0,0.78,2.58,20.44
13,14,AVAX,6713326207.05,467200886.53,23.65,283909520.0,-0.32,-0.29,11.48
14,15,SHIB,6378215855.35,379227119.0,1.162e-05,549063278876302.0,-0.1,-0.94,5.37
15,16,TRX,6189361033.82,425003129.77,0.06696,92434800164.0,0.12,-0.14,-2.81
16,17,WBTC,5327923933.96,207351013.83,22482.39,236982.0,0.01,-0.96,6.01
17,18,UNI,5125927827.58,168344524.27,6.9823,734135451.0,-0.23,1.0,-5.08
18,19,LEO,4979334387.23,3219876.38,5.2197,953954130.0,-0.11,-3.12,-3.49
19,20,LTC,3994097116.39,380442502.24,56.43,70784294.0,-0.41,0.45,2.36
20,21,FTT,3862565097.4,76240819.23,28.54,135348550.0,-0.01,-1.52,2.03
21,22,ETC,3479164185.77,1329432870.69,25.59,135963160.0,-0.73,2.52,48.47
22,23,NEAR,3205935994.66,267944258.2,4.3133,743262993.0,0.23,-0.47,18.48
23,24,LINK,3203041122.77,310278867.38,6.8573,467099971.0,-0.14,0.67,4.25
24,25,CRO,3195446075.26,23860154.33,0.1265,25263013692.0,-0.22,-3.56,3.08
25,26,ATOM,2895484446.63,368202446.39,10.11,286370297.0,0.02,-5.23,9.68
26,27,XLM,2804092915.1,152994307.05,0.1116,25124341438.0,-0.02,-0.31,1.99
27,28,XMR,2657816499.93,100903720.96,146.42,18151527.0,-0.62,-1.92,5.31
28,29,BCH,2346922947.28,246810479.07,122.71,19125525.0,-0.21,-0.65,11.96
29,30,ALGO,2330986722.41,76196465.32,0.3355,6948833459.0,-0.02,-0.82,-1.29
30,31,APE,2042766381.38,571175468.62,6.6567,306875000.0,-0.6,6.98,39.74
31,32,FLOW,1917558769.37,34249674.21,1.8506,1036200000.0,-0.26,0.32,16.01
32,33,VET,1819713367.04,84655049.55,0.0251,72511146418.0,-0.59,-0.97,5.93
33,34,MANA,1808235688.74,474656970.28,0.9778,1849216541.0,-0.34,4.65,12.75
34,35,SAND,1693815932.92,323900339.92,1.3458,1258626081.0,-0.19,1.15,7.64
35,36,ICP,1657892401.28,77281126.61,6.6448,249503565.0,0.13,2.27,-6.64
36,37,AXS,1496308901.91,422849488.94,18.14,82475674.0,0.41,17.8,26.49
37,38,XTZ,1492101268.91,35737037.12,1.6531,902610140.0,-0.23,1.02,3.32
38,39,HBAR,1448938834.39,22255036.03,0.06872,21084776584.0,0.0,-1.44,3.44
39,40,FIL,1353064710.12,135364384.79,5.5831,242351593.0,-0.22,1.75,3.64
40,41,THETA,1302491649.57,68236935.92,1.3025,1000000000.0,-0.44,6.27,9.25
