,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,69038857982.45,3258051840.0,4181.93,16508850.0,-0.85,-3.04,22.76
1,2,ETH,27249679179.44,1051802688.0,289.82,94023282.0,0.35,-3.29,-3.98
2,3,XRP,6181816440.82,100614064.0,0.1612,38343841883.0,-0.19,-4.98,-15.18
3,4,BCH,4912610197.92,133923712.0,297.86,16492775.0,-0.89,0.17,-11.7
4,5,MIOTA,2551468427.12,84698344.0,0.9179,2779530283.0,0.72,-4.52,71.56
5,6,NEO,2374731636.05,262800784.0,47.49,50000000.0,2.38,0.3,159.74
6,7,LTC,2272230435.12,206080784.0,43.31,52468582.0,-0.98,-5.17,-9.6
7,8,XEM,2231356233.11,12637408.0,0.2479,8999999999.0,1.68,0.65,-10.6
8,9,DASH,1525241933.01,37532604.0,203.52,7494208.0,-0.04,2.03,0.9
9,10,ETC,1293955857.67,49456936.0,13.69,94548829.0,0.04,-2.73,-13.65
10,11,QTUM,866411761.28,62353100.0,14.68,59000000.0,1.68,-2.09,29.03
11,12,XMR,728204817.46,13651127.0,48.74,14939566.0,-0.45,-1.81,-6.18
12,13,BCC,724049990.24,8375146.5,112.26,6449953.0,-0.76,-0.06,30.11
13,14,OMG,657965420.37,67045664.0,6.6926,98312024.0,-0.25,-4.99,87.43
14,15,STRAT,599886666.62,29168670.0,6.0899,98504573.0,-1.77,2.53,-22.59
15,16,WAVES,479056167.6,5107558.5,4.7906,100000000.0,-1.77,1.97,-10.72
16,17,EOS,470283008.54,58304680.0,1.6466,285610453.0,-0.73,0.71,-12.4
17,18,PAY,432228614.68,32234906.0,4.1298,104661310.0,-0.63,-9.63,93.61
18,19,ZEC,417879941.96,21171624.0,212.17,1969569.0,0.02,1.63,-13.47
19,20,BTS,389990721.99,57077156.0,0.1501,2597900000.0,0.93,0.29,-5.16
20,21,USDT,319989926.85,213098608.0,1.0015,319501302.0,-0.17,0.14,0.17
21,22,STEEM,272931209.37,1538194.25,1.1397,239470764.0,-1.53,-3.5,-15.06
22,23,BCN,253219754.57,2836761.75,0.001382,183243524207.0,-1.79,4.55,-3.95
23,24,ICN,251313674.28,1366224.88,2.892,86900350.0,0.12,-3.11,-6.23
24,25,VERI,243358159.96,484944.66,121.04,2010533.0,0.34,-5.02,-16.8
25,26,LSK,240762667.13,7013172.5,2.1696,110971505.0,-0.79,-3.73,-6.64
26,27,REP,231264211.65,3052560.0,21.02,11000000.0,-1.0,5.83,-1.75
27,28,GNT,220804784.02,5158994.0,0.2651,833032000.0,-1.22,-0.18,-14.23
28,29,SC,217082138.57,23953708.0,0.007584,28622093409.0,-0.42,12.81,-19.97
29,30,SNT,211132621.97,19850120.0,0.06084,3470483788.0,-1.12,-0.52,-14.98
30,31,CVC,202888197.9,11123921.0,0.5967,340000000.0,-0.87,-6.83,189.38
31,32,GNO,195011154.19,1341025.75,176.55,1104590.0,-0.1,-1.03,-16.54
32,33,BAT,194342255.59,3252607.75,0.1943,1000000000.0,2.85,-0.88,15.17
33,34,PPT,193893455.91,590297.63,4.7002,41252246.0,-0.1,-10.3,-18.15
34,35,XLM,192448645.14,15329987.0,0.01743,11039351071.0,0.9,-0.86,-25.65
35,36,DOGE,192321210.36,7095624.5,0.001738,110658715378.0,-0.47,-0.88,-11.31
36,37,BTM,182721785.95,33235374.0,0.2775,658424562.0,-0.74,-13.71,149.23
37,38,GBYTE,179104509.58,2412202.5,340.29,526327.0,-1.68,8.45,-20.75
38,39,MAID,178481236.25,4758114.5,0.3944,452552412.0,1.32,5.79,9.84
39,40,ARK,168894834.65,44657076.0,1.7427,96917468.0,-0.75,8.85,110.95
40,41,DCR,166520343.31,1976849.88,30.02,5547398.0,2.48,28.51,-1.71
41,42,FCT,154073475.78,4403213.5,17.62,8745102.0,0.81,2.02,-14.27
42,43,DGD,152088974.0,538750.25,76.04,2000000.0,-0.99,-0.83,-11.77
43,44,MCAP,151854324.06,508677.66,2.1148,71805898.0,-0.82,4.11,18.48
