,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,14423552271.75,86728400.0,895.03,16115225.0,-0.12,-0.24,8.42
1,2,ETH,933856457.98,10992824.0,10.6,88094471.0,-0.1,2.12,9.03
2,3,XRP,246023921.52,620051.75,0.006675,36855961691.0,-0.17,-5.12,0.55
3,4,LTC,192281878.88,3427178.0,3.89,49429606.0,0.03,0.9,-0.46
4,5,XMR,164227525.65,3768396.75,11.91,13789714.0,1.19,-1.94,4.39
5,6,ETC,118185801.26,4968778.0,1.3422,88054643.0,-0.12,14.58,10.44
6,7,DASH,106726183.48,2021006.75,15.16,7040291.0,-0.04,-0.11,20.93
7,8,MAID,53179669.23,336976.84,0.1175,452552412.0,0.59,-2.62,30.34
8,9,REP,48702130.32,111643.7,4.4275,11000000.0,-0.07,-1.47,3.02
9,10,STEEM,37187249.61,90004.48,0.161,230991267.0,0.6,0.27,17.45
10,11,ICN,33667824.98,172685.81,0.387,87000000.0,0.29,4.3,6.52
11,12,XEM,31909331.21,61333.4,0.003545,8999999999.0,0.27,-1.71,-1.88
12,13,FCT,24774683.15,499618.94,2.8304,8753219.0,-0.37,-5.4,1.13
13,14,WAVES,23478057.98,7215.14,0.2348,100000000.0,-0.5,-1.12,6.84
14,15,DOGE,22481265.6,72039.8,0.0002085,107806449279.0,0.5,-0.51,-0.77
15,16,ZEC,21208144.51,682880.06,43.65,485819.0,0.56,-1.1,0.58
16,17,DGD,17334608.08,5222.01,8.6673,2000000.0,-5.87,-4.7,-4.33
17,18,XLM,16313380.98,123512.44,0.002357,6921534188.0,-0.04,-2.53,-1.76
18,19,GNT,16005390.1,31083.51,0.01952,820000000.0,0.78,8.54,15.35
19,20,LSK,15811603.05,39034.82,0.1549,102097295.0,-0.39,-0.86,9.6
20,21,USDT,14951679.55,2085240.88,1.0,14951571.0,0.01,0.01,0.01
21,22,ARDR,13652135.66,107047.09,0.01367,998999495.0,1.1,-3.48,30.26
22,23,SDC,10533951.16,27756.99,1.591,6621088.0,0.2,2.58,-2.55
23,24,GAME,10216397.05,106868.48,0.1699,60117225.0,-0.12,-1.03,1.29
24,25,BTS,10015449.05,39785.65,0.003882,2579720000.0,0.11,0.65,4.08
25,26,EDC,8354607.21,653316.19,0.6133,13621634.0,-0.16,1.3,-2.01
26,27,NLG,8295775.17,35089.51,0.02448,338851445.0,4.45,18.68,6.6
27,28,BCN,8224319.37,787.45,4.511e-05,182307114435.0,-8.58,-2.83,4.75
28,29,SCN,8099628.1,97080.66,0.01446,560307947.0,2.48,-4.04,-7.7
29,30,SJCX,7912286.8,29601.43,0.1568,50468144.0,-0.13,2.4,27.1
30,31,SC,7870721.94,278814.63,0.0003496,22512353225.0,0.36,-4.19,21.77
31,32,XAUR,7594292.7,6337.34,0.08514,89192706.0,-0.14,-6.37,-3.98
32,33,EMC,7140625.86,13461.49,0.1814,39366763.0,-0.82,-1.62,-5.34
33,34,SNGLS,7045644.52,1620.36,0.01174,600000000.0,-0.13,-1.18,14.51
34,35,PPC,6699447.32,15709.31,0.2813,23812508.0,0.33,-1.16,13.55
35,36,STRAT,6652488.95,68863.81,0.06772,98237828.0,-0.31,-6.1,32.96
36,37,1ST,6029159.85,3855.61,0.07047,85558371.0,-0.35,-1.87,9.07
37,38,NEO,5890454.35,16255.29,0.1178,50000000.0,-5.17,0.86,-2.09
38,39,GOLOS,5859712.84,1698.43,0.06933,84524004.0,4.52,-3.23,23.14
39,40,NXT,5820927.18,37593.07,0.005827,998999983.0,-1.2,-1.83,5.52
40,41,IOC,5598881.78,1333.63,0.3433,16306982.0,-0.12,-0.71,13.92
41,42,BCY,5567516.83,38837.86,0.1343,41445224.0,-0.31,3.87,32.19
42,43,RBY,5292029.31,3341.1,0.2212,23923254.0,-0.14,0.58,12.0
43,44,BTCD,5226053.84,9527.29,4.0548,1288862.0,-0.41,-4.16,16.97
44,45,XCP,5060248.0,20616.28,1.931,2620597.0,0.28,-0.69,-3.88
45,46,SYS,4568017.13,6916.83,0.008747,522209448.0,-1.35,0.39,13.8
46,47,NXS,4486722.34,77595.88,0.09724,46141852.0,0.25,-15.65,33.01
47,48,AMP,4200113.2,366961.91,0.05106,82256324.0,0.1,-13.5,2.25
48,49,LMC,4009229.44,4007.28,0.01907,210204405.0,-0.13,-1.66,1.24
49,50,YBC,3993595.71,5622.64,1.3233,3017842.0,-0.78,-4.26,-5.46
50,51,AGRS,3990741.58,1023.82,0.09502,42000000.0,-0.14,2.49,10.7
51,52,POT,3918508.69,77905.7,0.01818,215506946.0,-0.64,-4.98,26.99
52,53,GBYTE,3490601.35,25217.94,34.91,100000.0,-1.21,0.52,65.32
53,54,NMC,3456068.63,8505.03,0.2345,14736400.0,-0.28,0.52,8.12
54,55,DCR,3309570.06,30691.5,0.9131,3624668.0,1.06,-11.28,-15.09
55,56,YOC,3100477.74,23511.43,0.04828,64218830.0,0.19,32.01,57.97
56,57,NXC,2404762.09,340009.22,0.03615,66521586.0,-0.36,6.18,187.35
57,58,NAV,2392113.14,18211.78,0.0395,60562971.0,-1.13,1.75,5.07
58,59,SLR,2384690.79,11239.7,0.0685,34811037.0,-0.07,0.03,12.82
59,60,SIB,2330172.71,12154.5,0.1758,13254867.0,3.58,0.42,9.43
60,61,GCR,2198428.14,1893.61,0.02153,102087654.0,-0.14,-0.51,-7.89
61,62,DGB,2117443.06,29648.63,0.0002685,7884962941.0,-2.73,-3.2,8.31
62,63,BLK,2108833.53,15535.55,0.02778,75912255.0,0.12,-1.94,0.27
63,64,GRC,2087218.27,591.34,0.005419,385193031.0,-0.03,0.13,2.48
64,65,UNITY,2058681.62,4416.44,2.5227,816061.0,-0.2,15.38,37.49
65,66,CLAM,1910336.71,8318.14,0.9125,2093599.0,-0.1,2.9,10.63
66,67,TRUMP,1753519.03,656315.06,0.2685,6531028.0,25.81,-47.56,52.31
67,68,AEON,1744802.81,897.66,0.1302,13398032.0,1.61,-2.33,4.49
68,69,BAY,1650190.45,11555.21,0.001638,1007264656.0,-1.65,-3.42,64.61
69,70,QWARK,1640674.06,3292.46,0.02631,62349299.0,4.5,9.33,17.17
70,71,LKK,1499526.95,1539.35,0.04998,30000000.0,0.0,0.32,0.37
71,72,VSL,1482061.58,3533.94,0.04439,33390496.0,-0.53,2.0,-10.85
72,73,OMNI,1335343.57,508.91,2.4024,555840.0,-0.14,2.44,9.72
73,74,ROUND,1331351.19,7431.97,0.001566,850000000.0,-6.03,-10.01,-1.34
74,75,CRB,1277373.72,53387.91,0.1021,12510090.0,-0.29,11.39,54.04
75,76,RADS,1215613.03,4095.31,0.392,3101372.0,-0.14,-2.48,24.75
76,77,SBD,1165475.65,3589.56,0.9935,1173096.0,-0.42,0.57,-1.06
77,78,VRS,1144574.14,5077.05,0.04451,25717778.0,-1.46,-9.25,14.49
78,79,EXP,1127075.51,15143.75,0.2225,5066626.0,-0.25,0.65,22.44
79,80,MONA,1120491.55,699.86,0.02515,44547450.0,0.26,-1.58,2.35
80,81,VASH,1103152.63,2464.84,0.002756,400339746.0,-0.01,3.76,-2.58
81,82,VTC,1087699.05,8606.61,0.03335,32614651.0,0.82,0.13,15.67
82,83,AUR,1087545.32,1666.26,0.1256,8658139.0,-0.13,6.91,14.48
83,84,ADZ,1054434.78,5704.83,0.02047,51505440.0,0.76,5.48,30.97
84,85,CURE,1019268.98,8626.82,0.03856,26431310.0,-0.55,-0.09,31.34
85,86,LBC,989603.78,68736.1,0.02373,41696400.0,-2.39,-9.05,86.04
