,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,19261174303.59,212283200.0,1188.49,16206437.0,0.07,3.21,-5.41
1,2,ETH,1590881307.84,31418388.0,17.75,89603295.0,-0.23,6.3,-8.48
2,3,DASH,365306936.1,21013464.0,51.06,7155018.0,1.64,20.84,17.18
3,4,XRP,242318929.9,2064665.0,0.006498,37290640853.0,-0.31,0.0,8.28
4,5,LTC,192365729.22,3092102.5,3.8384,50115882.0,0.44,1.8,-2.97
5,6,XMR,183524079.43,3489931.25,13.03,14085091.0,-0.28,4.1,-0.07
6,7,ETC,118676782.96,1248666.75,1.325,89569564.0,-0.18,2.71,-2.82
7,8,XEM,81379185.42,606454.75,0.009042,8999999999.0,0.08,-3.34,0.82
8,9,MAID,69499187.08,434735.53,0.1536,452552412.0,2.79,10.46,-6.81
9,10,REP,60154807.57,213755.2,5.4686,11000000.0,0.68,3.0,-5.42
10,11,USDT,34947081.91,9560829.0,0.9999,34950378.0,0.0,-0.01,-0.01
11,12,ZEC,30455539.29,891767.0,36.72,829419.0,-0.2,3.05,-8.57
12,13,ICN,28636134.8,140399.41,0.3292,87000000.0,-1.57,1.05,8.64
13,14,FCT,25037365.03,529384.88,2.8604,8753219.0,1.44,1.07,-5.57
14,15,DOGE,22876700.96,110161.62,0.0002109,108467605820.0,0.12,2.13,2.07
15,16,WAVES,20557574.93,239610.78,0.2056,100000000.0,-2.44,4.64,8.19
16,17,STEEM,19521460.64,38269.73,0.0815,239520114.0,-0.32,0.46,-12.51
17,18,DGD,18762403.49,13277.16,9.3812,2000000.0,0.02,-1.72,-12.27
18,19,GNT,16130579.37,283485.19,0.01967,820000000.0,0.1,-1.33,-17.64
19,20,ARDR,15288747.93,63977.2,0.0153,998999495.0,0.73,-3.52,6.71
20,21,GAME,13427070.49,131481.13,0.2194,61188800.0,-0.76,0.06,0.4
21,22,XLM,12509132.37,186214.47,0.00179,6987295521.0,0.17,-1.87,-0.84
22,23,LSK,12384688.59,157196.48,0.1189,104146335.0,0.39,7.49,9.88
23,24,DCR,12309106.58,237597.13,3.089,3984846.0,-1.28,9.15,49.55
24,25,SDC,11802477.48,258085.31,1.7781,6637851.0,1.41,-3.18,14.03
25,26,BCN,10404512.5,6989.2,5.699e-05,182573512425.0,19.75,14.75,-6.6
26,27,BCY,9576618.23,36776.09,0.2314,41386534.0,0.98,24.62,19.57
27,28,PPC,9455780.66,86111.88,0.3951,23933092.0,-0.62,-1.14,4.16
