,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,20107759900.52,245306096.0,1240.0,16215937.0,0.04,0.7,1.33
1,2,ETH,2572014840.16,101797088.0,28.65,89759236.0,-0.13,0.07,52.99
2,3,DASH,632243764.17,37180016.0,88.24,7164909.0,-1.0,17.08,93.44
3,4,XMR,250686771.22,10072304.0,17.76,14115435.0,0.68,-2.46,29.57
4,5,XRP,237960015.84,1358828.0,0.006381,37290640853.0,0.64,0.11,-0.7
5,6,LTC,203517073.31,7928906.5,4.0552,50186832.0,0.24,-2.53,6.42
6,7,ETC,148495660.4,9565220.0,1.655,89725670.0,1.22,-0.15,21.2
7,8,XEM,104530530.04,701027.31,0.01161,8999999999.0,-0.67,6.6,7.7
8,9,REP,92070198.06,1309666.75,8.37,11000000.0,2.66,7.53,44.87
9,10,MAID,78113493.74,617806.5,0.1726,452552412.0,-0.94,-5.94,9.33
10,11,ZEC,39044974.31,2372827.5,45.12,865294.0,0.87,-4.68,18.84
11,12,USDT,34950908.36,13773771.0,1.0,34950363.0,0.0,0.0,0.0
12,13,FCT,32849662.41,1240189.5,3.7529,8753219.0,1.27,-4.52,21.31
13,14,ICN,28886158.7,203194.73,0.332,87000000.0,1.94,5.17,1.65
14,15,DGD,27707452.77,747595.88,13.85,2000000.0,-0.69,46.99,37.23
15,16,DOGE,25823151.79,350585.97,0.0002379,108536542671.0,-0.86,-2.74,14.52
16,17,WAVES,25359860.06,209764.14,0.2536,100000000.0,-1.14,-6.42,17.66
17,18,SDC,25288046.73,743916.25,3.8087,6639596.0,1.32,22.4,109.37
18,19,STEEM,20357026.93,206111.5,0.08393,242544730.0,-0.43,-3.28,-7.89
19,20,GNT,19837332.93,776717.56,0.02419,820000000.0,-2.42,-5.85,10.37
20,21,DCR,18645804.57,980972.5,4.6353,4022530.0,1.59,-7.04,44.29
21,22,ARDR,17891351.47,118745.3,0.01791,998999495.0,-2.39,0.06,5.82
22,23,LSK,15318463.35,1078794.88,0.1468,104361475.0,0.29,13.48,24.04
23,24,GAME,14801439.46,255380.73,0.2415,61300050.0,0.7,1.26,0.7
24,25,PPC,14131057.06,638345.38,0.5901,23945198.0,0.98,1.11,32.79
25,26,XLM,13400709.12,389075.91,0.001918,6987295521.0,1.83,-2.12,-3.71
26,27,NMC,12037388.03,2497736.25,0.8168,14736400.0,1.23,2.15,133.78
27,28,EMC,11705274.62,280512.06,0.2949,39693463.0,1.43,0.71,41.87
28,29,BTS,11166533.27,288303.53,0.004314,2588720000.0,1.78,6.15,15.96
29,30,BCC,10675166.28,197786.91,1.8885,5652652.0,0.84,0.41,98.62
30,31,SJCX,10074840.89,203676.25,0.1996,50468144.0,-0.99,-3.76,26.05
31,32,SC,9847837.33,189916.08,0.0004081,24127738230.0,0.99,-0.01,16.03
32,33,STRAT,9845829.04,167911.58,0.1002,98306110.0,0.46,-5.13,14.56
33,34,NXT,9652243.4,355542.69,0.009662,998999983.0,-0.27,9.32,15.63
34,35,BCN,9301620.2,101430.07,5.094e-05,182599201315.0,-0.07,2.67,0.01
35,36,XCP,9231301.97,32415.54,3.5237,2619758.0,0.61,-2.82,20.35
36,37,BCY,8954914.06,38394.49,0.2166,41351784.0,-0.16,1.32,20.31
37,38,SNGLS,8789090.44,15908.34,0.01465,600000000.0,1.47,17.62,1.13
38,39,NXS,8483018.54,88274.37,0.1779,47689944.0,1.75,23.26,73.92
39,40,XAUR,7875798.05,37897.68,0.08768,89824060.0,-0.12,0.32,-2.44
40,41,IOC,7863626.52,41540.32,0.4819,16318279.0,3.71,2.32,8.0
41,42,GBYTE,7565302.22,22913.58,55.04,137442.0,0.04,-4.16,-15.5
42,43,1ST,7534150.18,78989.16,0.08806,85558371.0,-0.05,0.26,1.07
43,44,NEO,6684068.59,23746.45,0.1337,50000000.0,1.36,-1.48,8.99
44,45,SYS,6560548.73,129963.3,0.01253,523401295.0,-0.64,9.32,10.65
45,46,NLG,6205413.71,24799.64,0.01815,341956645.0,-0.11,-3.27,-9.7
46,47,RBY,6111698.22,8729.1,0.2535,24111274.0,-1.23,-3.57,2.26
47,48,XZC,6093161.34,1311735.38,4.8077,1267374.0,3.8,32.3,103.51
48,49,PIVX,5763719.37,156214.23,0.1101,52349585.0,-0.2,23.92,157.75
49,50,BTCD,5222669.98,4392.23,4.0522,1288862.0,0.04,-1.3,-15.51
50,51,TIME,4883050.2,318689.91,6.8764,710113.0,0.16,-7.39,6.25
51,52,NXC,4314882.57,85216.3,0.06486,66521586.0,2.22,10.13,28.53
52,53,YBC,4102210.89,57806.04,1.3593,3017962.0,-1.05,-0.57,4.94
53,54,POT,4002243.72,77534.66,0.01852,216105987.0,-0.09,0.04,1.74
54,55,AMP,3820830.79,21494.74,0.04645,82256324.0,-0.1,-4.03,22.24
55,56,CLOAK,3658287.89,60162.64,0.7366,4966694.0,-2.6,-12.78,104.04
56,57,BLK,3177951.12,54554.57,0.04181,76014966.0,1.15,-3.26,18.3
57,58,SLR,3071905.19,10686.73,0.08791,34944372.0,0.13,-0.88,-10.19
58,59,AEON,3036193.33,10749.63,0.221,13741192.0,0.04,25.92,62.65
59,60,VASH,2952400.69,451857.47,0.007375,400339746.0,3.38,5.49,56.42
60,61,CRB,2924541.3,247281.98,0.2328,12563074.0,0.02,-0.2,-19.58
61,62,EDC,2877303.16,201721.0,0.2112,13621634.0,-0.96,11.97,-21.28
62,63,NAV,2806723.48,48093.08,0.04619,60769133.0,-2.4,-4.72,21.92
63,64,BBR,2608900.19,89758.53,0.2828,9226665.0,-4.31,18.5,26.53
64,65,LMC,2444694.49,3131.12,0.01203,203240544.0,0.05,0.73,-0.57
65,66,ION,2382358.17,5260.47,0.205,11623550.0,3.94,1.78,-14.63
66,67,UNITY,2332038.74,644.45,2.8577,816061.0,-0.2,-3.55,3.99
67,68,GRC,2331424.8,8525.91,0.00601,387901950.0,2.03,8.36,9.96
68,69,NVC,2299950.17,285776.28,1.3808,1665629.0,3.65,10.46,43.79
69,70,OMNI,2287485.16,20298.87,4.0972,558303.0,5.98,16.05,19.33
70,71,VRS,2279112.97,47282.55,0.04365,52217450.0,-0.13,-6.81,-12.44
71,72,SIB,2212772.03,9875.48,0.1604,13799584.0,-0.24,-1.28,-9.81
72,73,DGB,2096202.55,18768.74,0.0002586,8107031908.0,-0.03,3.11,9.22
73,74,EXP,2032613.3,51589.25,0.3083,6592123.0,0.18,5.76,42.16
74,75,BAY,1986130.25,23095.2,0.001972,1007369126.0,3.62,1.3,41.6
75,76,DBIC,1976038.92,6679.57,0.3328,5937465.0,1.73,23.47,38.94
76,77,CLAM,1962046.16,13222.6,0.9042,2169813.0,0.09,1.85,11.75
77,78,MONA,1956200.55,1222.16,0.04169,46923250.0,0.17,0.27,-10.26
78,79,RADS,1911793.67,46546.42,0.6042,3164031.0,-0.64,1.94,25.34
79,80,BURST,1862691.25,33080.25,0.001079,1726233666.0,-0.97,3.09,11.8
80,81,LBC,1724808.67,417723.44,0.03201,53885144.0,-0.64,41.67,64.09
81,82,BELA,1662705.54,164413.67,0.05134,32387100.0,-0.61,-6.18,33.74
82,83,GOLOS,1536024.16,799.4,0.01285,119500729.0,-0.8,32.75,-42.45
83,84,FAIR,1508352.99,5363.51,0.02847,52977128.0,0.02,-1.6,-4.51
84,85,UBQ,1473865.94,48207.21,0.04041,36469594.0,-0.46,-1.2,7.19
85,86,YOC,1451086.16,85625.95,0.02075,69918830.0,0.19,95.06,121.6
86,87,LKK,1435885.73,1365.82,0.04786,30000000.0,0.23,-0.24,1.54
87,88,VTC,1402512.71,9208.34,0.04126,33987980.0,-0.12,4.01,9.25
88,89,CURE,1396800.42,6916.14,0.05285,26431310.0,2.72,13.85,14.09
89,90,AUR,1389664.53,1166.95,0.1605,8658139.0,-0.62,0.71,5.9
90,91,PEPECASH,1373370.64,1783.57,0.001957,701884009.0,2.18,-11.21,-6.5
91,92,VSL,1364920.33,4666.63,0.04088,33390496.0,11.47,-2.03,-20.76
92,93,NAUT,1287624.07,69572.04,0.07958,16180000.0,-1.91,3.49,8.11
93,94,GCR,1261074.99,1678.14,0.01233,102307750.0,-0.03,14.86,-0.57
94,95,PASC,1235112.4,81332.69,0.1696,7280400.0,0.57,-2.06,-12.76
95,96,INCNT,1159932.81,20337.55,0.05041,23008312.0,-0.97,9.69,-2.47
96,97,XPM,1111150.24,68552.14,0.06066,18316440.0,0.5,-5.87,18.08
97,98,SBD,1058755.9,5923.65,0.9932,1065978.0,0.32,-1.13,-0.03
98,99,ZCL,1050091.76,53067.47,1.2664,829213.0,0.14,-2.26,47.18
99,100,VRC,1049520.08,21661.86,0.03498,30006492.0,-0.39,2.97,6.15
100,101,ADZ,1038329.83,5303.52,0.01944,53423200.0,0.62,-0.38,-17.69
101,102,FTC,1036838.7,5155.53,0.006686,155071480.0,0.15,1.13,26.83
102,103,EAC,999566.9,42429.35,0.0001069,9346468332.0,-2.62,-7.74,11.39
103,104,VTR,991400.05,37787.99,0.09166,10815966.0,1.64,34.26,74.15
104,105,VIA,976751.28,23320.68,0.04347,22467838.0,0.07,5.36,13.18
105,106,HKG,976557.81,10300.28,0.06061,16110893.0,3.01,24.95,43.95
106,107,DONU,946476.03,16153.68,0.2923,3238451.0,1.19,-1.02,-2.15
107,108,KMD,937563.62,9521.87,0.009309,100711933.0,0.65,-74.87,-89.44
108,109,BLOCKPAY,931331.1,2781.23,0.1716,5428300.0,1.16,17.43,22.21
109,110,VISIO,918040.87,8285.28,0.01832,50109088.0,1.8,8.01,50.36
110,111,XDN,900454.6,11116.66,0.0001309,6877001258.0,0.71,1.79,2.21
111,112,QORA,867732.74,10226.43,8.677e-05,10000000000.0,5.03,2.33,7.98
112,113,OBITS,831041.54,6049.46,0.06857,12120307.0,2.32,12.99,0.99
113,114,SHIFT,797645.19,25648.48,0.07535,10585638.0,0.99,22.47,31.55
114,115,SFT,772235.12,552.93,0.0003596,2147483647.0,0.04,6.95,-13.65
115,116,XVC,745325.5,4046.2,0.04914,15168160.0,1.17,-2.98,12.34
116,117,SEQ,740183.27,2058.05,0.01672,44282045.0,-7.15,-13.76,98.16
117,118,XHI,727438.18,65211.08,0.003834,189729990.0,2.94,-4.81,-21.84
