,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,53643394739.1,1945703424.0,3252.91,16490912.0,0.37,12.82,19.6
1,2,ETH,24061722176.77,1332997504.0,256.51,93805495.0,2.3,15.15,28.02
2,3,XRP,7083518199.51,114270464.0,0.1847,38343841883.0,0.39,6.16,11.2
3,4,BCH,3513300544.25,144042592.0,213.15,16483000.0,4.01,-13.33,-41.99
4,5,LTC,2452226592.28,248320176.0,46.86,52332007.0,0.85,7.46,14.03
5,6,XEM,2057905688.65,7322593.5,0.2287,8999999999.0,-1.63,0.9,35.01
6,7,ETC,1501389253.82,98290936.0,15.93,94253709.0,1.73,6.09,13.12
7,8,DASH,1448776696.05,41127904.0,193.83,7474474.0,0.78,3.84,6.43
8,9,MIOTA,1133992668.16,9091142.0,0.408,2779530283.0,1.11,6.41,51.3
9,10,XMR,723382574.55,12131450.0,48.58,14891077.0,0.61,7.59,11.42
10,11,NEO,701034498.21,82680416.0,14.02,50000000.0,1.44,33.98,94.61
11,12,STRAT,701027789.08,22170564.0,7.1176,98491697.0,-0.02,7.51,41.9
12,13,QTUM,553312818.53,42482852.0,9.3782,59000000.0,-0.45,14.78,66.13
13,14,BCC,504093392.09,4215215.0,79.13,6370638.0,0.69,11.78,21.93
14,15,EOS,503268664.68,52324848.0,1.9093,263585471.0,0.82,6.12,6.6
15,16,BTS,440845824.07,68870968.0,0.1697,2597570000.0,1.19,11.63,30.56
16,17,WAVES,431959581.38,4831477.0,4.3196,100000000.0,0.56,16.92,50.84
17,18,ZEC,393838354.53,25450052.0,207.52,1897831.0,0.22,11.19,14.18
18,19,OMG,355133758.63,95593656.0,3.6123,98312024.0,-0.61,23.79,190.13
19,20,STEEM,319986804.97,1501676.5,1.3409,238636895.0,-1.71,4.4,5.92
20,21,USDT,318962416.07,173137632.0,0.9983,319501202.0,-0.45,-0.53,0.02
21,22,VERI,304290622.05,1016801.38,151.67,2006279.0,3.93,1.29,0.8
22,23,SC,277739302.67,9379230.0,0.009799,28342918497.0,0.01,7.77,18.71
23,24,ICN,265071318.96,2572419.0,3.0503,86900350.0,1.21,-2.38,0.52
24,25,XLM,262677111.63,28582678.0,0.02398,10952056034.0,0.26,8.5,41.56
25,26,BCN,256958358.94,1357205.5,0.001403,183209319284.0,0.04,9.59,15.37
26,27,GNT,255865287.52,4084263.0,0.3071,833032000.0,0.53,5.04,29.67
27,28,LSK,241236632.61,4122624.75,2.1823,110541130.0,0.51,4.93,17.32
28,29,DOGE,230690155.03,8047776.0,0.002087,110520340197.0,0.76,14.82,19.71
29,30,GBYTE,229728934.27,1545689.25,627.84,365903.0,2.58,8.54,50.09
30,31,GNO,228842711.87,1154935.88,207.17,1104590.0,1.07,5.21,6.83
31,32,PAY,228697657.54,20158400.0,2.1851,104661310.0,10.83,72.9,142.9
32,33,SNT,227233785.43,37828932.0,0.06548,3470483788.0,-2.66,15.13,25.79
33,34,REP,209854192.73,2332570.75,19.08,11000000.0,-0.37,9.46,7.97
34,35,FCT,188568152.97,3033404.0,21.54,8753219.0,2.09,14.62,18.93
35,36,DGB,174779559.85,9051135.0,0.01999,8742253657.0,0.47,7.67,15.27
36,37,GAME,169695114.6,1920399.0,2.6627,63730440.0,0.33,7.29,27.36
37,38,DCR,167053374.25,959859.31,30.49,5478157.0,1.11,7.16,7.78
38,39,MAID,160430596.88,2252269.0,0.3545,452552412.0,0.55,6.96,11.85
39,40,BAT,159063681.96,2407167.25,0.1591,1000000000.0,1.66,13.18,48.47
40,41,PPT,151184389.64,641941.06,4.0856,37004027.0,0.36,3.0,49.28
41,42,NXT,148948878.56,31655892.0,0.1491,998999983.0,2.61,-4.43,46.03
42,43,ARDR,145483628.6,3494623.0,0.1456,998999495.0,1.08,2.65,35.14
43,44,MCAP,144728730.53,669175.44,2.4818,58316507.0,0.37,9.59,14.99
44,45,DGD,144584838.87,464525.03,72.29,2000000.0,1.88,2.93,17.77
45,46,PIVX,114797828.82,698567.81,2.1261,53993751.0,2.38,5.05,10.37
46,47,KMD,108478112.95,411805.53,1.0746,100945510.0,2.61,9.99,13.9
47,48,LKK,98216206.44,1901823.38,0.3761,261112203.0,-4.15,24.21,60.67
48,49,MGO,92129526.01,346546.09,0.9604,95923781.0,-6.08,5.28,0.17
49,50,ARK,86819355.26,587640.44,0.8978,96701586.0,11.28,27.34,85.63
50,51,SNGLS,85965076.09,550634.94,0.1433,600000000.0,1.03,4.21,54.05
51,52,MTL,80261705.55,885587.19,4.1584,19300994.0,3.6,3.29,7.64
52,53,1ST,75076704.96,9317168.0,0.8775,85558371.0,0.7,9.49,30.5
53,54,CVC,71975834.07,2692139.0,0.2117,340000000.0,0.63,9.11,29.93
54,55,SYS,71310383.65,1055812.63,0.1354,526619671.0,1.26,3.86,29.47
55,56,ANT,70277027.9,472443.88,2.0913,33605167.0,0.33,9.33,30.02
56,57,BNT,68430116.69,1305196.75,2.2863,29931066.0,1.03,13.3,26.86
57,58,ETP,60540947.06,465096.47,2.6788,22600000.0,1.83,4.93,15.99
58,59,BTCD,59688571.42,131174.34,46.31,1288862.0,1.23,5.93,-3.48
59,60,FUN,56575142.57,523661.41,0.01474,3839463249.0,-0.08,11.74,28.24
60,61,UBQ,53340105.91,590620.75,1.4182,37612000.0,-1.11,2.56,31.63
61,62,DCT,52549162.31,911395.94,1.0242,51306089.0,-0.36,9.72,12.74
62,63,BDL,51889126.0,56743.54,0.173,300000000.0,-6.12,-17.88,-12.72
63,64,PART,51847170.61,85077.21,6.769,7659543.0,2.18,15.99,29.62
64,65,NXS,50257245.75,146428.73,0.9764,51474607.0,1.33,3.82,13.88
65,66,BLOCK,49035662.03,253441.52,12.38,3961717.0,0.65,13.89,30.94
66,67,SFT,48388779.98,11719627.0,0.02253,2147483647.0,-10.16,65.72,257.42
67,68,PPC,47856837.66,463526.47,1.9731,24254373.0,0.97,4.89,13.32
68,69,LEO,45037792.01,196659.19,0.5139,87637042.0,0.14,0.75,0.45
69,70,XVG,44955615.3,969930.25,0.003353,13409472280.0,-0.4,9.64,14.0
70,71,EMC,43566767.98,462926.31,1.0766,40467701.0,3.96,5.84,25.61
71,72,XEL,43060146.75,1399948.25,0.5169,83300035.0,8.64,26.97,171.87
72,73,XAS,42898947.0,1602068.13,0.572,75000000.0,-0.69,3.09,24.49
73,74,WINGS,42897620.17,582770.75,0.4782,89708333.0,1.38,14.29,54.41
74,75,EDG,40829427.86,472518.47,0.4976,82046288.0,-1.24,7.18,14.79
75,76,PPY,40392672.17,14262.23,10.91,3703933.0,0.55,9.25,22.49
76,77,ROUND,38693276.23,269023.19,0.04552,850000000.0,0.74,12.33,18.89
77,78,DICE,37846018.79,429528.5,5.4053,7001623.0,11.55,18.16,1.44
78,79,STX,35962716.58,1294120.25,1.215,29600000.0,-2.54,,
79,80,NMR,35766864.03,558039.69,29.25,1222826.0,3.26,8.31,12.1
80,81,MLN,35454458.32,343260.78,59.15,599400.0,-0.27,13.95,31.0
81,82,RDD,34444391.04,492122.09,0.001205,28581843028.0,-1.12,9.02,10.99
82,83,VSL,33907171.33,308433.03,1.0155,33390496.0,-1.04,10.42,15.0
83,84,LBC,33848293.76,2454605.25,0.494,68524524.0,1.14,5.45,23.42
84,85,RLC,33150885.77,371390.5,0.4193,79070793.0,3.56,1.33,12.83
85,86,NLG,30151003.35,75402.85,0.08606,350335945.0,0.44,8.4,18.74
86,87,VIA,29715716.82,1142091.88,1.3046,22778362.0,1.63,0.74,26.72
87,88,STORJ,28649062.67,299466.81,0.4078,70244804.0,1.47,-2.44,11.73
88,89,NMC,28637636.24,188417.03,1.9433,14736400.0,-2.32,6.92,9.53
89,90,PLR,28586598.04,80107.03,0.05105,560000000.0,-3.38,-0.76,-8.77
90,91,MYST,28245835.94,662109.5,1.4538,19429024.0,0.05,14.08,89.27
91,92,FAIR,27965793.5,32552.72,0.5257,53193831.0,-1.25,0.66,91.39
92,93,XCP,27563667.36,171770.94,10.53,2618173.0,2.0,12.26,17.96
93,94,XAUR,26876717.49,175340.14,0.2114,127110743.0,-3.05,-3.38,-0.79
94,95,HMQ,26308525.14,401739.91,0.1615,162858477.0,0.51,6.59,-3.23
95,96,CLOAK,25888671.54,638085.56,5.1039,5072353.0,1.51,-5.82,34.25
96,97,ION,25732364.37,73465.13,1.6817,15301130.0,0.34,26.94,23.0
97,98,MONA,25044252.07,97794.46,0.4723,53026000.0,-1.04,-1.65,-2.78
98,99,XZC,24047364.56,700040.31,8.886,2706219.0,-0.29,3.76,33.12
99,100,BAY,23352036.9,157410.86,0.02317,1007647911.0,0.36,-0.33,13.86
100,101,POT,23055996.66,271784.59,0.106,217522844.0,1.72,13.18,20.09
101,102,TAAS,23054813.0,242365.64,2.8302,8146001.0,0.77,1.21,32.53
102,103,BLK,22759774.96,936059.31,0.2983,76293754.0,3.08,9.33,25.21
103,104,AMP,21972863.59,381265.97,0.2671,82256324.0,2.5,5.81,29.5
