,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,1239214237.5,,109.5,11317025.0,-0.13,-1.35,9.38
1,2,LTC,53781210.11,,2.8667,18760604.0,1.42,24.08,34.76
2,3,NMC,3145543.56,,0.5333,5898650.0,-3.36,-6.47,12.07
3,4,PPC,2482046.94,,0.1281,19373586.0,-0.49,-5.08,18.56
4,5,NVC,1045864.49,,3.515,297547.0,-1.68,-2.78,7.58
5,6,FTC,738292.77,,0.09417,7840000.0,-1.92,-6.52,
6,7,TRC,441623.71,,0.1489,2965510.0,-1.29,-4.56,-10.99
7,8,DVC,439246.06,,9.308e-05,4719269888.0,-0.13,-10.77,-5.04
8,9,FRC,357795.51,,0.01642,21783592.0,1.82,-7.56,2.69
9,10,CNC,206092.89,,0.03942,5228130.0,-3.2,-5.94,-9.11
10,11,DGC,85193.57,,0.03022,2818926.0,-1.52,-6.07,0.68
11,12,BQC,84801.81,,0.00438,19361144.0,3.54,-2.13,10.17
12,13,YAC,77404.6,,0.02081,3720481.0,-0.04,15.91,-10.9
13,14,WDC,68439.24,,0.009889,6920783.0,-0.09,3.59,-3.01
14,15,IXC,64928.39,,0.0047,13815314.0,-0.13,12.42,
15,16,BTE,60356.31,,0.0657,918650.0,-0.09,208.83,
16,17,BTB,34125.66,,9.198,3710.0,-0.13,33.81,42.06
17,18,GLC,21657.85,,0.001456,14874950.0,1.56,6.57,-3.96
18,19,MNC,20066.95,,0.01785,1124225.0,-0.13,-1.36,-57.45
19,20,MEM,19211.25,,0.001641,11704150.0,19.76,111.47,87.99
20,21,LKY,10735.68,,0.002814,3814892.0,0.26,-0.62,8.55
21,22,FRK,4207.74,,0.1697,24791.0,-0.09,-2.64,25.08
22,23,NBL,2754.49,,0.003673,750004.0,3.07,6.35,19.78
23,24,AMC,2293.52,,0.002193,1045700.0,-0.07,-46.6,4.34
24,25,JKC,2062.15,,0.000378,5455450.0,5.47,8.18,-3.73
25,26,ELC,1667.18,,0.07707,21633.0,4.16,38.85,22.0
