,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,323203056785.64,15329265212.56,16796.95,19241768.0,-0.04,-0.2,0.9
1,2,ETH,149315624697.12,4835831922.86,1220.16,122373866.0,0.04,0.16,4.44
2,3,USDT,66246416322.39,18370924559.0,0.9999,66247697091.0,0.0,0.0,-0.02
3,4,USDC,44121016268.08,1885345751.06,1.0,44119508523.0,0.0,-0.01,0.01
4,5,BNB,39375368363.2,388929772.33,246.15,159966121.0,0.05,0.1,6.45
5,6,XRP,17835345727.11,577979156.36,0.3543,50343500506.0,-0.01,1.34,0.65
6,7,BUSD,17628862004.02,3799544918.08,1.0002,17625882277.0,0.04,-0.04,-0.01
7,8,DOGE,10232697941.69,398842518.59,0.07713,132670764300.0,0.17,0.21,1.56
8,9,ADA,8949518920.41,178906111.2,0.2594,34496963524.0,0.13,1.13,-1.76
9,10,MATIC,6976393951.22,166134841.52,0.7987,8734317475.0,0.04,0.38,0.37
10,11,DAI,5852679946.79,139831983.77,0.9996,5855014603.0,-0.02,-0.05,0.02
11,12,DOT,5141790735.99,120863259.0,4.4721,1149752896.0,0.07,-1.23,-3.95
12,13,TRX,4989530390.34,149471811.06,0.05424,91996861886.0,0.0,-2.37,2.42
13,14,LTC,4728712640.7,306694377.71,65.77,71895280.0,0.18,-0.57,-0.84
14,15,SHIB,4546123073.81,78741854.89,8.28e-06,549063278876302.0,-0.06,-0.75,0.86
15,16,SOL,4324676760.62,157181374.44,11.79,366928219.0,0.08,-0.07,-3.92
16,17,UNI,4008593474.11,52781247.64,5.2592,762209327.0,0.19,-1.8,-0.93
17,18,AVAX,3666052358.82,97273971.43,11.78,311164269.0,0.21,-0.52,-0.55
18,19,LEO,3525990135.85,2749204.09,3.6962,953954130.0,0.19,-1.21,0.05
19,20,WBTC,3094830204.36,51427425.15,16773.72,184505.0,-0.06,-0.2,1.19
20,21,LINK,3018804090.77,157847820.03,5.9425,507999970.0,0.04,-1.0,0.72
21,22,TON,2915160301.61,45503109.21,2.3867,1221401181.0,-0.27,-0.26,0.6
22,23,XMR,2607904217.28,73632350.3,143.15,18217524.0,0.08,-1.6,0.71
23,24,ATOM,2551868720.01,77145609.84,8.9111,286370297.0,0.16,-0.86,3.75
24,25,ETC,2271395667.03,104362697.85,16.39,138552833.0,0.15,-0.58,2.93
25,26,XLM,1967799228.6,34375089.56,0.07537,26109569407.0,0.01,-0.47,1.08
26,27,BCH,1963952542.71,95474709.7,101.95,19264031.0,0.07,0.58,1.75
27,28,CRO,1483016992.34,10359821.73,0.0587,25263013692.0,-0.09,1.63,4.97
28,29,OKB,1330122759.92,15195962.49,22.17,60000000.0,0.08,2.01,-0.14
29,30,APE,1289611005.24,89477659.97,3.5699,361250000.0,-0.12,-0.85,3.41
30,31,QNT,1269267966.14,18682081.16,105.14,12072738.0,0.28,0.22,-5.33
31,32,ALGO,1214119691.06,31676112.42,0.1701,7136760278.0,0.12,-0.96,-8.32
32,33,VET,1180294770.04,20533304.16,0.01628,72511146418.0,0.21,-0.62,-4.01
33,34,NEAR,1132729028.25,45045586.95,1.3419,844123352.0,0.14,1.53,-2.1
34,35,HBAR,1089835239.94,9998435.69,0.04353,25037572180.0,-0.01,0.27,3.39
35,36,FIL,1042892585.99,66101322.93,2.9715,350970724.0,-0.29,-0.69,-1.56
36,37,ICP,1022320196.75,15419992.47,3.6627,279114743.0,0.11,-2.05,3.15
37,38,EOS,954600795.23,61192889.93,0.8857,1077793419.0,0.13,-0.11,1.42
38,39,USDP,949026870.53,1138334.77,1.0036,945642940.0,0.01,0.28,0.81
39,40,BSV,859683240.21,20095912.22,44.64,19259758.0,0.01,-0.04,-1.47
40,41,LUNC,850355907.8,97090141.9,0.0001424,5972733140767.0,-0.48,4.49,1.84
41,42,EGLD,832333012.78,22231836.05,34.87,23866984.0,0.47,-0.66,-11.4
42,43,HT,815228633.4,8851607.14,5.3159,153357694.0,0.3,-2.47,-3.14
43,44,FLOW,788361822.28,21293094.1,0.7608,1036200000.0,0.39,-0.37,-1.01
44,45,THETA,777851259.31,7238762.21,0.7779,1000000000.0,-0.03,-0.99,4.66
45,46,AAVE,768564236.1,32140128.89,54.53,14093193.0,0.23,-1.93,-0.53
46,47,TUSD,754417078.41,23442034.34,1.0004,754152815.0,0.05,0.07,0.06
47,48,XTZ,739105947.9,11132304.42,0.8027,920743948.0,0.18,-0.24,-4.24
48,49,USDD,713609972.57,13625512.71,0.9838,725332036.0,-0.01,0.08,0.74
49,50,AXS,705610027.87,53454197.26,7.082,99634148.0,0.23,0.3,6.07
50,51,CHZ,685405618.01,47201367.1,0.1117,6137378451.0,0.18,0.33,-7.75
51,52,SAND,683791463.78,78784360.37,0.456,1499470108.0,-0.02,2.39,-2.87
52,53,ZEC,629175229.86,36792022.09,39.37,15981606.0,-0.06,-0.07,-3.93
53,54,KCS,627682184.01,551395.02,6.3802,98379861.0,-0.19,0.6,-1.5
54,55,TWT,619891077.46,25606881.02,1.4878,416649900.0,-0.16,-0.49,-13.86
55,56,MANA,618679527.23,120610245.18,0.3335,1855084192.0,-0.48,7.07,-1.91
56,57,BTT,604946034.23,7800529.66,6.4e-07,947962000000000.0,-0.04,-0.64,1.21
57,58,BIT,597075432.79,2737733.98,0.2856,2090946169.0,0.13,-0.44,2.09
58,59,GUSD,594258906.65,349111.73,0.9789,607049883.0,0.01,-2.3,-2.93
