,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,3129632209.53,29128458.0,226.97,13788650.0,-0.02,3.72,-13.27
1,2,XRP,437986234.56,852106.0,0.01414,30978075200.0,-0.15,-1.28,-15.7
2,3,LTC,65106975.28,2661610.75,1.8035,36099954.0,-1.16,-4.15,-20.01
3,4,BTS,26143405.16,122707.35,0.01047,2497973773.0,0.94,2.27,-12.79
4,5,XPY,19897205.56,84445.59,1.577,12617459.0,-13.9,-11.9,-38.44
5,6,XLM,14874644.54,70974.52,0.004142,3591033250.0,-0.55,-6.59,-14.63
6,7,DOGE,14084122.95,199772.38,0.0001439,97889649072.0,-0.56,3.32,-14.94
7,8,MAID,14029362.25,5224.61,0.031,452552412.0,-0.66,2.23,-10.43
8,9,NXT,11894225.06,27246.68,0.01189,999997096.0,-0.19,4.27,-20.88
9,10,DASH,9588423.11,296157.16,1.8836,5090573.0,-0.44,16.91,1.72
10,11,PPC,7434526.41,68119.41,0.3371,22051809.0,-0.82,-2.36,-28.55
11,12,NMC,5252078.47,11182.53,0.4857,10814100.0,1.15,3.0,-18.27
12,13,XCP,5210856.97,3085.59,1.9691,2646359.0,-1.34,0.77,-15.31
13,14,NSR,5005294.37,9864.68,0.008229,608225047.0,0.4,1.34,5.53
14,15,BANX,4413416.56,768.83,1.2256,3600882.0,-0.08,3.72,-13.22
15,16,YBC,2885873.79,89680.79,0.962,3000000.0,0.15,-2.18,-18.89
16,17,USNBT,2304652.42,683360.81,1.0261,2246134.0,-0.03,3.06,2.2
17,18,UNITY,2274728.13,10394.35,2.7874,816061.0,-0.22,7.95,-23.96
18,19,XMR,1809687.94,17050.53,0.3,6033223.0,-1.35,5.5,-7.47
19,20,BCN,1630360.47,5840.03,9.64e-06,169040452566.0,0.29,9.72,-29.78
20,21,GEMZ,1529480.18,544.32,0.01735,88135367.0,-2.8,-5.64,-29.25
21,22,BLK,1440479.53,6910.36,0.01926,74775457.0,0.45,1.25,-18.61
22,23,BTCD,1253664.9,5274.86,1.0432,1201776.0,2.59,24.51,-2.14
23,24,SJCX,1007746.73,1081.45,0.0243,41464404.0,0.86,2.44,-22.76
24,25,XTC,966973.51,25852.93,0.00967,100000000.0,0.69,-0.52,2.27
25,26,QRK,933485.39,650.26,0.003755,248622071.0,0.2,6.85,-18.11
26,27,NOTE,885497.37,1530.1,0.009217,96071951.0,-1.6,2.37,-11.92
27,28,BITUSD,791921.05,3030.73,1.0071,786303.0,0.09,1.83,-0.72
28,29,MONA,688440.98,2799.06,0.04249,16204000.0,2.25,-4.94,10.46
29,30,CLAM,636583.52,4179.43,1.2588,505724.0,-0.54,12.71,-8.59
30,31,RDD,627166.15,3138.47,2.29e-05,27384743104.0,1.27,5.1,-23.88
31,32,UNO,556742.89,2578.87,2.8778,193462.0,-1.98,-0.78,1.58
32,33,XDN,467367.24,7231.94,6.859e-05,6814329293.0,-0.01,1.69,-11.54
33,34,PANGEA,463577.26,562.73,0.4639,999352.0,-0.18,0.99,-38.29
34,35,NVC,438178.44,986.0,0.4771,918493.0,-0.25,2.54,-19.73
35,36,NAV,388785.06,12996.13,0.006716,57891060.0,-4.71,-8.4,23.18
36,37,JINN,378238.75,4580.47,3.7824,100000.0,-0.19,3.49,-16.1
37,38,XPM,370643.08,5788.64,0.04215,8794080.0,-0.47,8.65,-9.4
38,39,MEC,369454.55,1225.93,0.01356,27250850.0,-1.55,5.33,-11.16
39,40,GSX,354006.91,4748.72,1.0551,335512.0,-0.02,138.0,646.29
40,41,WDC,339117.16,4702.45,0.004642,73058650.0,1.16,-0.08,-26.75
41,42,SDC,335243.32,3889.47,0.0519,6459356.0,3.37,-1.45,-2.71
42,43,FTC,316821.57,8831.67,0.004531,69926640.0,-0.09,2.21,-32.7
43,44,DGB,295024.95,8491.78,8.491e-05,3474725802.0,-5.05,-17.08,16.01
44,45,NLG,287340.87,733.71,0.001381,208000701.0,7.06,13.6,9.32
45,46,JLH,279807.84,641.24,0.02798,10000000.0,-0.22,-8.36,-41.96
46,47,VIA,278233.7,1013.57,0.02113,13168665.0,0.14,1.01,-30.42
47,48,BILS,272638.89,1115.86,0.0002726,1000000000.0,0.0,-0.67,-7.23
48,49,UNB,266877.84,63222.34,0.1227,2175550.0,39.6,-27.37,741.19
49,50,POT,265031.12,3275.34,0.00146,181516290.0,-2.03,0.34,-13.56
50,51,ARCH,262231.05,862.86,0.01612,16270524.0,-0.08,1.54,5.39
51,52,VRC,260105.75,842.19,0.009646,26964154.0,14.12,11.09,-15.37
52,53,HYPER,249010.31,766.32,0.06514,3822638.0,6.8,3.36,-11.06
53,54,COVAL,238002.23,1601.1,0.000595,400000000.0,9.05,3.7,77.9
54,55,MAZA,233630.1,2575.29,0.000363,643609100.0,-0.68,-3.78,-40.62
55,56,BURST,229134.4,3814.72,0.000414,553465934.0,-6.19,0.52,-7.32
56,57,URO,213721.59,1715.99,0.2087,1024013.0,-15.41,14.25,-14.46
57,58,ANC,211073.08,4139.95,0.1443,1462764.0,2.06,6.8,-19.39
58,59,XC,206707.05,1663.24,0.03706,5576894.0,4.42,5.42,-29.37
59,60,MAX,204150.08,858.47,0.005219,39118747.0,-0.51,-3.43,-11.31
60,61,NODE,199735.35,2647.67,0.0001997,1000000000.0,-0.08,40.42,18.78
61,62,APC,185849.98,763.96,0.00834,22285391.0,0.0,-1.93,-16.45
62,63,CANN,178145.73,568.09,0.0024,74232070.0,-0.39,2.44,-9.89
63,64,XST,153272.69,3828.63,0.007116,21539878.0,0.88,3.25,-23.72
64,65,VTC,151794.89,4378.58,0.01277,11888100.0,-2.92,20.7,11.24
65,66,SLR,142487.24,1332.06,0.00424,33605387.0,-1.32,-27.9,7.51
66,67,SPR,134448.8,605.87,0.07717,1742231.0,1.72,-4.87,-45.81
67,68,BITCNY,123622.51,3517.89,0.1611,767301.0,0.05,1.85,-0.46
68,69,MMXIV,119498.48,1731.0,4.7664,25071.0,0.68,7.02,-9.63
69,70,BOST,110970.4,1538.57,0.009461,11729794.0,0.0,-3.09,-26.04
70,71,START,107719.31,890.61,0.009605,11215020.0,1.08,2.54,-13.15
71,72,BAY,105222.61,2265.78,0.0001052,1000280180.0,-1.4,-21.58,-32.1
72,73,CZC,104215.26,856.87,0.02536,4110230.0,0.01,0.01,122.14
73,74,ZCC,102998.28,1254.59,0.005936,17352849.0,2.71,2.72,-13.77
74,75,OPAL,98901.15,1194.81,0.006581,15028788.0,0.23,2.13,-23.7
75,76,MMNXT,98402.76,583.32,0.01373,7165266.0,-0.11,7.93,-17.04
76,77,GAME,72953.46,1705.15,0.001656,44050400.0,-2.96,-2.36,-52.75
77,78,LTBC,70706.53,933.33,0.0002994,236121832.0,-0.08,2.18,-29.67
78,79,AM,66992.45,9193.94,0.009372,7148398.0,1.61,20.63,354.56
79,80,CCN,63184.83,1774.1,0.01366,4625076.0,-4.88,-0.69,-21.24
80,81,NET,63023.14,659.2,0.0001773,355372740.0,-3.21,-10.18,-0.29
81,82,NAUT,55008.73,694.69,0.01037,5304584.0,31.34,3.43,-18.17
82,83,IOC,53148.2,1786.74,0.003292,16145532.0,-0.27,-8.66,5.23
83,84,EFL,45858.87,685.13,0.00857,5351088.0,-1.12,3.42,-8.23
84,85,FLDC,44284.51,680.97,0.0004063,109000000.0,15.57,6.48,-7.85
85,86,C2,43797.3,1099.16,0.0004381,99976323.0,3.19,8.3,210.51
86,87,HZ,42839.71,1241.83,0.0001158,370087231.0,-0.08,-12.53,-15.84
87,88,TRC,38995.42,704.32,0.005896,6614136.0,-1.43,31.63,-7.78
88,89,ARI,35159.62,2392.85,0.0002769,126973183.0,-0.83,13.41,-62.87
89,90,NOBL,22526.06,1183.1,1.119e-05,2012428282.0,11.25,2.28,-15.65
90,91,QTL,17509.67,537.74,0.005654,3097094.0,-3.97,22.94,-23.06
91,92,TRUST,17399.53,3438.08,0.0005583,31162337.0,0.39,3.36,12.43
92,93,BITGOLD,16148.08,5198.6,1291.73,13.0,-0.03,1.77,-1.71
93,94,UFO,12463.65,582.51,6.81e-06,1830423762.0,-0.02,3.72,-34.99
94,95,VDO,9817.07,798.41,0.0004631,21200201.0,-11.3,-10.57,-30.37
95,96,GAP,5083.21,820.94,0.003405,1493051.0,-0.08,-48.56,-18.61
96,97,DTC,2148.69,771.88,0.001254,1713492.0,7.85,50.65,-59.63
97,98,42,902.25,1406.96,982.98,1.0,1.42,17.08,-11.12
98,99,CXC,6.77e-05,2773.51,0.009079,0.0,-7.05,-4.49,15.65
99,100,FC2,1850820.76,238.36,0.01847,100206032.0,-0.02,-6.1,-34.04
100,101,OMNI,1425864.54,431.67,2.658,536433.0,-1.68,9.92,-23.84
101,102,XUSD,1103014.6,4.2049,0.9344,1180432.0,-0.19,,-4.01
102,103,ETC,1021373.99,16.02,1.0214,1000000.0,-0.08,-3.0,9.19
103,104,SWARM,871512.64,110.99,0.00872,99945431.0,-0.24,-12.31,-0.93
104,105,RBT,761170.12,45.75,0.006809,111786198.0,-0.02,3.7,
105,106,NXTV,593525.59,154.91,0.5935,1000000.0,-0.19,4.57,-25.48
106,107,IXC,585778.49,402.43,0.02789,20999906.0,-1.09,23.58,12.07
107,108,DEX,529296.34,270.47,0.5293,1000000.0,-0.18,-7.31,-35.96
108,109,MTC,457387.95,29.93,0.06264,7301353.0,-0.02,68.39,22.75
109,110,IFC,339094.28,85.53,3.74e-06,90596183063.0,-0.07,-2.72,-17.64
110,111,I0C,318534.37,46.77,0.01555,20487149.0,-0.02,2.04,-9.64
111,112,NXTTY,309450.35,123.08,0.0003095,1000000000.0,-0.99,9.95,-24.71
112,113,PTS,297217.48,185.59,0.0002972,999999386.0,0.87,-1.58,-8.05
113,114,FAIR,285779.89,170.32,0.005561,51391738.0,-0.07,1.64,-16.33
114,115,SF0,283533.08,10.84,214.16,1324.0,-0.18,4.28,
115,116,EMC,272008.23,6.9019,0.007946,34230846.0,-0.08,-13.49,-51.73
116,117,PND,221633.74,259.88,6.84e-06,32406541140.0,-0.08,2.48,-32.46
117,118,CURE,216889.27,6.2043,0.008625,25146767.0,-0.08,-5.17,15.98
118,119,GRCX,206336.11,221.74,0.006159,33501055.0,-0.07,-14.79,-29.9
119,120,SKYNET,180814.61,50.55,0.2022,894223.0,-0.19,10.57,-37.77
120,121,CNMT,178450.18,3.7475,0.05948,3000000.0,-0.19,4.13,-30.41
121,122,ZET,175351.39,491.66,0.001084,161707233.0,0.16,-1.74,-23.62
122,123,SYS,166061.05,385.57,0.0004168,398399137.0,3.66,-2.21,-20.57
