,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,155850820847.85,5475582464.0,9330.55,16703275.0,-0.32,6.22,16.44
1,2,ETH,45235669733.1,1197776896.0,471.33,95974465.0,0.07,1.38,32.86
2,3,BCH,29200980119.29,1593048832.0,1735.66,16824150.0,0.6,9.82,47.35
3,4,XRP,9610065184.17,133296912.0,0.2488,38622870411.0,-0.29,-1.35,7.01
4,5,BTG,6115594816.94,141228336.0,366.79,16673449.0,6.58,2.22,175.76
5,6,DASH,4794261359.86,145500176.0,621.62,7712487.0,-1.01,-2.95,41.23
6,7,LTC,4640578368.35,357457312.0,85.93,54006208.0,-0.57,-2.41,20.37
7,8,XMR,2516568365.59,61100392.0,163.37,15403712.0,-0.13,-2.65,25.99
8,9,NEO,2498863487.24,61597676.0,38.44,65000000.0,-0.24,0.49,-3.96
9,10,MIOTA,2340175155.35,47779280.0,0.8419,2779530283.0,2.94,4.63,-3.44
10,11,ETC,2173322763.1,494333088.0,22.22,97827094.0,1.2,2.07,23.36
11,12,XEM,1924972995.9,12589906.0,0.2139,8999999999.0,-0.9,-1.75,5.71
12,13,EOS,1229361529.33,116845776.0,2.4553,500699488.0,-0.07,21.07,27.94
13,14,QTUM,1089849611.48,115806704.0,14.79,73690244.0,-0.09,2.14,4.37
14,15,ADA,941982424.59,30527132.0,0.03633,25927070538.0,-4.25,20.0,26.67
15,16,ZEC,920840987.82,81416352.0,340.14,2707206.0,-0.75,-1.52,14.34
16,17,HC,870555142.51,55829644.0,20.58,42299232.0,-0.24,7.97,6.41
17,18,LSK,866591070.99,30757622.0,7.5148,115317768.0,-0.86,-6.38,-21.76
18,19,XLM,866135017.2,30583740.0,0.0489,17713853990.0,1.56,11.56,32.56
19,20,OMG,866113036.59,35970804.0,8.4878,102042552.0,-0.83,-2.15,7.97
20,21,USDT,680827113.98,636451776.0,1.0087,674967839.0,-0.54,0.38,0.88
21,22,BCC,640975747.98,20582632.0,299.79,2138092.0,-0.68,-1.55,2.88
22,23,WAVES,568491649.63,25667324.0,5.6849,100000000.0,-0.22,6.16,9.62
23,24,PPT,477749985.34,1232816.0,11.58,41252246.0,-0.01,-3.43,22.45
24,25,STRAT,449460636.28,16465856.0,4.5567,98637657.0,0.21,-5.46,31.42
25,26,DCR,385215454.23,16942764.0,61.73,6240416.0,0.87,27.55,79.17
26,27,BTX,373697927.69,5523184.0,35.17,10624902.0,1.11,2.78,24.01
27,28,BTS,354533259.77,12225325.0,0.1362,2602780000.0,-2.48,1.35,33.13
