,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,6896276384.09,87562168.0,458.05,15055800.0,0.6,6.37,6.1
1,2,XRP,202538631.85,426048.03,0.006039,33537439933.0,0.22,0.54,-0.04
2,3,LTC,158399726.81,4560680.5,3.6041,43949332.0,0.6,4.32,3.43
3,4,ETH,71667118.75,647461.56,0.942,76079375.0,-0.49,-1.63,0.28
4,5,DASH,20719646.0,116373.23,3.3818,6126803.0,-0.6,0.21,1.6
5,6,DOGE,14281942.84,180463.38,0.0001393,102558705957.0,0.11,2.53,-9.16
6,7,PPC,9752206.0,42791.03,0.4259,22900143.0,1.38,5.14,0.8
7,8,XLM,8357343.33,26671.06,0.001728,4837356606.0,0.34,2.6,6.56
8,9,MAID,7781626.64,40361.07,0.01719,452552412.0,3.11,-2.47,18.13
9,10,BTS,7559004.82,456946.19,0.002979,2537447851.0,0.19,-8.24,-13.36
10,11,NXT,6564607.41,15143.21,0.006565,999997096.0,0.73,2.09,-2.68
11,12,BCN,6258178.36,9922.07,3.508e-05,178386249003.0,-0.62,6.92,15.23
12,13,NMC,5732715.26,29076.93,0.4303,13322150.0,0.2,5.19,-0.1
13,14,XMR,5234412.95,47306.6,0.4925,10627631.0,1.03,-2.67,3.71
14,15,FCT,5102817.17,393266.13,0.5829,8753873.0,1.15,-6.45,27.17
15,16,EMC,5013644.34,12985.23,0.1361,36836023.0,19.07,-19.61,74.41
16,17,GRC,3410131.01,3361.79,0.009173,371755847.0,2.09,7.4,6.25
17,18,RBY,2706189.62,938.77,0.1199,22578590.0,0.77,2.9,-21.3
18,19,NSR,2619341.12,13119.81,0.003142,833782240.0,0.63,1.18,-11.26
19,20,XEM,2265825.4,20869.16,0.0002518,8999999999.0,1.14,33.63,60.61
20,21,MONA,2188768.96,4641.63,0.08048,27196400.0,0.73,5.5,32.24
21,22,CLAM,1935593.14,34656.82,1.2642,1531056.0,2.48,-4.7,-11.18
22,23,BLK,1908668.81,10313.33,0.02538,75191482.0,0.14,1.18,-7.27
23,24,YBC,1862407.81,36656.92,0.6196,3006000.0,0.24,-0.93,0.1
24,25,START,1634624.67,5029.45,0.04527,36105051.0,-3.74,1.87,9.43
25,26,XCP,1593419.04,1653.96,0.6061,2628884.0,4.61,0.44,2.33
26,27,USDT,1451600.0,25544.2,1.0,1451600.0,0.0,0.0,0.0
27,28,BTCD,1419923.53,1422.82,1.1395,1246124.0,0.78,4.09,9.05
28,29,GCR,1331967.94,11893.24,0.01328,100272149.0,0.12,18.47,-10.88
29,30,NVC,1176144.61,27173.87,0.931,1263271.0,0.28,4.97,4.8
30,31,GEMZ,1114321.47,1538.34,0.01264,88135217.0,1.13,-2.18,8.88
31,32,XPY,1005298.44,653.86,0.06083,16525169.0,3.89,3.32,31.16
32,33,VRC,946530.3,1270.03,0.03454,27403234.0,1.59,0.54,12.98
33,34,XPM,824843.24,7398.13,0.06383,12921615.0,0.43,-0.3,-13.88
34,35,DGB,782902.12,3985.69,0.0001376,5689871377.0,0.77,6.23,2.39
35,36,SDC,727496.0,529.13,0.1118,6506254.0,0.77,7.12,11.55
36,37,SJCX,717756.72,7629.93,0.0161,44575870.0,-5.66,-6.37,1.74
37,38,NEU,693444.08,2590.46,0.00371,186902635.0,-0.75,-16.02,-55.92
38,39,MEC,653381.62,38485.5,0.02066,31628513.0,0.47,4.39,16.74
39,40,RDD,636208.0,792.12,2.278e-05,27932599424.0,3.57,16.42,30.1
40,41,VASH,628561.12,14675.14,0.00157,400339746.0,-0.54,3.27,1.2
41,42,QRK,625563.02,3438.39,0.002506,249664587.0,0.01,1.64,-2.37
42,43,WDC,567602.29,1804.49,0.005929,95725959.0,-0.36,0.98,-3.95
43,44,GAME,532631.45,4314.68,0.01032,51601826.0,-0.15,-4.7,-29.62
44,45,BOST,506439.1,4875.53,0.04298,11782458.0,0.0,1.19,-3.95
45,46,XVC,497713.39,2449.97,0.03885,12812544.0,0.59,0.82,1.6
46,47,EAC,472350.77,1281.16,5.103e-05,9255602142.0,0.57,-6.11,-5.47
47,48,XDN,467571.19,2831.55,6.823e-05,6852932949.0,0.96,5.49,6.12
48,49,XCR,463700.2,1794.31,0.004637,100000000.0,0.77,-3.85,5.24
49,50,SCOT,463241.54,623.57,0.0004632,1000000000.0,0.77,15.2,-16.01
50,51,NLG,433960.54,2109.77,0.001493,290600674.0,-2.8,5.96,9.86
51,52,IFC,430801.74,1142.59,4.76e-06,90596274910.0,0.05,-2.72,-15.63
52,53,NAUT,429656.49,1785.63,0.0738,5822099.0,0.74,-19.18,-28.76
53,54,DMD,422783.36,9369.9,0.2863,1476677.0,0.85,2.81,-14.19
54,55,VTC,404483.58,1546.14,0.01865,21687000.0,0.45,1.39,-15.64
55,56,TIPS,341012.8,1136.23,1.21e-06,280846322360.0,0.01,-0.95,-3.63
56,57,APC,331714.19,1054.85,0.01488,22286048.0,0.0,0.44,1.74
57,58,FTC,331656.66,694.82,0.003085,107506040.0,-0.85,2.09,-14.28
58,59,ANC,273101.78,997.09,0.1379,1981054.0,0.26,10.2,11.99
59,60,DGC,269191.29,2049.37,0.009175,29339773.0,0.09,1.15,-6.9
60,61,OBITS,224081.48,677.83,0.06154,3641511.0,0.21,-11.58,-7.56
61,62,MAX,204664.67,1272.91,0.004936,41459435.0,0.39,-6.7,3.66
62,63,BAY,196111.59,692.62,0.0001956,1002796622.0,0.77,26.69,30.11
63,64,SYS,193197.81,910.58,0.0004506,428751485.0,-0.33,6.22,-4.59
64,65,RIC,178439.57,1202.06,0.009102,19604775.0,0.02,1.47,-1.82
65,66,ERC,169432.19,726.32,0.001785,94925148.0,0.77,6.89,20.17
66,67,SC,165045.82,638.15,1.832e-05,9008107449.0,0.58,6.37,-0.33
67,68,JINN,147658.22,646.44,2.5153,58703.0,0.79,1.86,
68,69,ZCC,147592.31,3934.94,0.008505,17352849.0,0.0,2.21,-4.99
69,70,HYP,141513.49,880.57,0.0003668,385796097.0,1.57,5.71,-1.95
70,71,CANN,130706.67,675.3,0.001693,77206599.0,-1.54,-0.21,-19.05
71,72,BYC,116096.36,10502.11,0.1372,846029.0,0.76,6.51,6.67
72,73,BITUSD,112150.07,12588.97,1.0273,109170.0,0.13,2.77,-27.08
73,74,BURST,102287.9,544.55,9.175e-05,1114878762.0,0.49,-4.38,24.28
74,75,XSI,102152.57,14526.35,0.01109,9213434.0,-9.88,-7.97,23.22
75,76,QTL,94759.19,4412.7,0.01872,5062002.0,-0.16,-0.89,105.0
76,77,CCN,93534.37,682.69,0.02007,4661300.0,-6.61,9.95,32.63
77,78,UBQ,92822.37,842.36,0.0265,3503194.0,0.78,3.14,3.24
78,79,BITCNY,66807.21,2464.39,0.145,460637.0,-0.63,-5.38,-15.98
79,80,MI,66644.96,2028.56,0.0001649,404160475.0,0.61,7.42,
80,81,OK,60606.84,839.99,0.0009827,61673752.0,-0.57,32.79,83.48
81,82,CESC,55627.92,932.12,0.000386,144105100.0,28.13,50.7,186.92
82,83,XWC,52028.05,840.16,0.0001697,306584146.0,0.77,12.59,-23.22
83,84,CPC,47866.72,1457.75,0.1732,276440.0,0.71,35.41,76.05
84,85,SIB,41113.63,569.92,0.004912,8370124.0,0.52,15.49,43.85
85,86,LOG,36507.88,1154.34,0.00458,7970318.0,0.65,-4.18,53.34
86,87,EXP,36270.6,3977.26,0.03205,1131822.0,6.67,8.57,-16.29
87,88,OPENBTC,34754.77,669.9,496.5,70.0,0.24,22.89,
88,89,CUBE,30342.09,504.39,0.1121,270631.0,0.64,-13.18,16.41
89,90,LTBC,28783.0,557.33,6.88e-05,418368187.0,0.77,32.76,-27.55
90,91,BITBTC,19412.67,4887.59,472.53,41.0,1.08,9.15,10.49
91,92,ADZ,16884.76,2123.74,0.0178,948840.0,-6.97,-37.35,-37.62
92,93,BITGOLD,7197.24,597.54,1053.46,7.0,-0.9,,
93,94,KNC,6472.43,5524.08,0.09164,70631.0,0.61,5.59,10.24
94,95,BNT,4122.53,3848.52,0.004736,870426.0,2.43,-0.4,-63.25
95,96,FLOZ,2148.72,2168.29,0.0005955,3608487.0,0.6,-37.14,-94.57
96,97,RHC,776.02,8482.35,0.007746,100183.0,0.79,-3.75,
97,98,BCY,1325844.2,253.0,0.03069,43200003.0,0.58,2.85,10.08
98,99,AMP,1285792.0,166.51,0.006958,184800000.0,-3.04,-6.12,-7.63
99,100,OMNI,1261594.34,72.68,2.2933,550128.0,,11.18,-40.96
100,101,XUSD,1206763.3,2.2898,1.0061,1199462.0,0.75,,
101,102,XSD,1186875.49,393.5,0.0008761,1354726356.0,0.11,-1.28,-4.19
102,103,AMBER,1013916.33,182.17,0.02353,43083933.0,0.68,-4.66,29.17
103,104,CELL,988475.87,0.08815,0.003401,290646350.0,-0.32,-15.62,5.7
104,105,CSC,839019.7,268.71,0.02418,34702133.0,0.78,3.68,-30.7
105,106,I0C,762365.21,21.93,0.03648,20897357.0,0.77,,5.78
106,107,RBT,709349.51,69.94,0.006245,113580392.0,0.74,-7.55,-39.53
107,108,UNITY,637517.84,306.13,0.7812,816061.0,0.72,1.24,-1.01
108,109,SLR,577307.13,65.48,0.01687,34222290.0,0.77,16.27,4.51
109,110,FC2,546923.97,20.62,0.005458,100206032.0,0.78,-0.97,3.46
110,111,NOTE,543986.87,234.25,0.005058,107539205.0,0.57,2.21,-11.05
111,112,MINT,521641.21,157.51,2.31e-05,22580061202.0,0.23,-18.69,-19.91
112,113,ARCH,390297.57,333.33,0.02369,16477860.0,0.75,6.27,-2.65
113,114,DEX,384030.19,46.08,0.384,1000000.0,63.59,-0.48,11.68
114,115,EFL,328562.26,128.39,0.0237,13864573.0,0.75,5.69,6.32
115,116,UNO,309421.05,123.07,1.5741,196571.0,0.95,11.38,-13.6
116,117,AUR,277434.75,117.29,0.03641,7620109.0,-1.88,-44.17,-22.7
117,118,CURE,274324.45,138.14,0.01038,26430114.0,2.57,12.57,29.71
118,119,BILS,273386.71,452.46,0.0002734,1000000000.0,0.0,-0.59,-1.38
119,120,IOC,264170.27,225.3,0.01629,16220106.0,9.39,2.72,-11.85
120,121,FAIR,263795.35,87.68,0.00505,52238858.0,0.74,16.91,-26.4
121,122,NET,250460.07,104.63,0.0004174,600082520.0,-28.35,3.64,-19.36
122,123,ZET,237026.05,33.53,0.001449,163532982.0,-14.17,-12.44,-16.15
123,124,AC,218385.06,120.1,0.0005974,365579908.0,0.77,2.01,-36.56
124,125,UNC,211496.36,391.52,0.02521,8388608.0,0.0,3.14,1.06
125,126,SWARM,209490.97,9.7473,0.002096,99945431.0,0.78,-2.47,-61.15
126,127,SKYNET,206741.39,0.4615,0.2312,894223.0,1.18,4.79,13.82
127,128,FLY,184963.27,13.26,1.0311,179390.0,0.6,18.12,-25.72
128,129,NAS,183462.0,3.6739,1.835e-05,10000000000.0,0.78,6.5,
129,130,QORA,182774.71,9.1823,1.828e-05,10000000000.0,0.74,111.81,56.71
130,131,CBX,178007.98,10.19,0.1837,968845.0,0.77,-13.75,-14.7
131,132,HZ,177345.24,306.14,0.000178,996368955.0,0.78,8.76,10.2
132,133,VTA,177231.64,47.35,1.528e-05,11595241095.0,1.41,-0.99,-7.76
133,134,SPR,158898.74,183.22,0.0386,4116994.0,0.77,5.77,-8.12
134,135,LQD,157499.39,42.84,0.4609,341714.0,0.67,2.76,11.2
135,136,FIMK,154342.96,9.2169,0.0003397,454311198.0,1.07,6.64,26.94
136,137,TEK,152438.29,107.7,0.001624,93886833.0,0.78,-13.55,46.99
137,138,XTC,150408.21,39.67,0.001504,100000000.0,0.01,-6.24,-14.04
138,139,CLOAK,148853.41,108.49,0.03235,4601060.0,0.78,-1.47,-9.34
139,140,TAG,142119.54,388.21,0.03675,3867428.0,0.01,4.72,-2.05
140,141,ORB,141092.02,63.26,0.0594,2375297.0,1.05,17.69,47.93
141,142,NAV,137423.68,99.8,0.002307,59560790.0,0.78,-6.35,15.51
142,143,XAUR,134080.22,21.98,131.97,1016.0,0.64,7.15,19.91
143,144,AEON,132966.9,166.2,0.01332,9979041.0,0.6,3.18,-0.97
144,145,XVG,128552.35,244.38,1.375e-05,9347950000.0,0.81,6.46,4.27
145,146,POT,126449.14,272.11,0.0005962,212082867.0,1.48,1.03,-5.75
146,147,BLOCK,119731.99,2.8775,0.03062,3909665.0,0.75,-1.96,-25.47
147,148,GLC,116629.87,157.82,0.003209,36346723.0,-4.64,18.51,19.72
148,149,SMLY,115575.46,140.72,4.59e-06,25198780000.0,0.74,6.51,6.26
149,150,ZEIT,113253.51,41.4,3.39e-06,33428904568.0,0.6,6.33,0.78
150,151,HBN,113143.59,137.85,0.006412,17645609.0,0.74,6.58,7.03
151,152,JLH,112289.76,53.98,0.01123,10000000.0,0.07,2.07,-30.58
152,153,XC,110185.66,19.55,0.01952,5644654.0,0.69,1.21,12.6
153,154,TRUST,109786.41,254.84,0.003422,32086595.0,25.25,32.42,35.03
154,155,NXTV,105034.08,11.97,0.105,1000000.0,0.67,2.07,-0.44
155,156,DVC,99965.98,56.0,9.28e-06,10768460050.0,0.72,-45.99,-38.64
156,157,TIX,96494.07,10.31,1.44e-06,66876281414.0,0.0,-1.62,0.74
157,158,CV2,93088.23,1.934,4.58e-06,20322985224.0,0.6,6.62,6.11
158,159,CORE,89032.39,50.88,0.2035,437498.0,0.73,2.09,-20.61
159,160,ADC,88848.56,203.22,0.000118,752607412.0,19.28,29.7,-31.75
160,161,MMC,88569.54,41.14,0.008793,10073034.0,1.23,60.6,126.59
161,162,VIA,84644.68,127.56,0.004319,19599690.0,-2.11,-1.52,11.7
162,163,MRKT,84456.8,14.66,0.1173,720000.0,-0.02,3.66,54.61
163,164,OC,81535.4,249.1,0.001362,59854707.0,-0.04,50.28,-0.5
164,165,BITS,77104.84,191.04,0.01908,4041817.0,0.78,-17.1,-16.64
