,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,1085995168.75,,97.75,11109925.0,3.84,-8.19,
1,2,LTC,52694891.66,,3.0449,17305880.0,4.38,-10.97,
2,3,NMC,4993215.93,,0.9159,5451600.0,2.63,-15.98,
3,4,PPC,4947397.7,,0.2629,18815154.0,4.75,-6.22,
4,5,FTC,2691756.67,,0.4418,6092250.0,1.62,,
5,6,FRC,2252761.48,,0.1183,19046408.0,4.1,,
6,7,TRC,1347010.07,,0.565,2384110.0,4.2,5.84,
7,8,DVC,1030837.04,,0.0002346,4394019840.0,3.86,-9.33,
8,9,NVC,823725.21,,2.996,274938.0,2.85,-10.14,
9,10,MNC,149530.13,,0.1466,1019813.0,3.86,,
