,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,5745990427.33,86125264.0,379.47,15141975.0,0.03,0.65,-1.44
1,2,XRP,231998518.28,2895429.25,0.00684,33920177761.0,-0.48,10.54,33.33
2,3,ETH,191198188.06,6662341.5,2.495,76633715.0,1.99,-1.51,64.01
3,4,LTC,137730078.82,2555877.5,3.1114,44266623.0,0.34,0.01,0.61
4,5,DOGE,32549439.26,1012589.88,0.0003164,102872831467.0,0.51,-6.07,83.76
5,6,DASH,27124402.15,126717.84,4.3897,6179063.0,0.7,4.73,-11.4
6,7,PPC,10101153.35,63215.18,0.4401,22950349.0,-0.14,-0.37,10.97
7,8,XLM,9131889.99,78803.38,0.001888,4837356606.0,-0.6,-1.19,10.49
8,9,EMC,9065039.62,23651.2,0.2454,36940613.0,-0.29,1.77,94.36
9,10,FCT,8867074.72,176866.58,1.0129,8753728.0,-0.95,-4.1,-2.74
10,11,MAID,8774550.42,113201.2,0.01939,452552412.0,1.05,-9.46,20.02
11,12,BTS,8769505.58,237515.94,0.003453,2539737897.0,-2.3,-6.13,13.79
12,13,NXT,8741901.02,101155.05,0.008742,999997096.0,1.45,-1.31,21.26
13,14,VASH,6739548.26,551384.31,0.01683,400339746.0,1.56,2.07,63.44
14,15,BCN,6673831.48,4314.15,3.734e-05,178742956252.0,0.34,-0.49,9.61
15,16,YBC,6408055.35,397708.63,2.1313,3006602.0,-1.33,-1.69,-4.24
16,17,XMR,5626447.92,82071.7,0.5183,10856628.0,0.54,-7.39,-2.71
17,18,NMC,5494197.88,29664.7,0.4072,13492400.0,-0.22,-1.25,4.18
18,19,XEM,3884936.42,19445.47,0.0004317,8999999999.0,2.71,9.24,-6.73
19,20,AMP,3399547.65,3663.37,0.0184,184800000.0,13.83,33.3,95.27
20,21,NSR,2994400.53,1780.51,0.003632,824363304.0,0.33,0.39,-7.72
21,22,EAC,2920649.97,453358.47,0.0003125,9346468332.0,-3.98,-21.39,114.56
22,23,RBY,2593201.19,4752.98,0.1145,22656802.0,1.38,12.37,24.7
23,24,XSI,2525220.63,213460.41,0.2738,9224213.0,-1.13,4.03,92.59
24,25,BLK,2235122.15,73480.41,0.02971,75234217.0,1.33,-7.95,21.64
25,26,GRC,2122132.94,2576.03,0.005696,372564890.0,2.01,-3.44,-8.54
26,27,XCP,1765826.14,5518.46,0.6718,2628585.0,1.39,-1.9,8.42
27,28,MONA,1705095.04,3556.14,0.06046,28203350.0,-0.6,2.24,1.98
28,29,FC2,1622447.45,864.33,0.01619,100206032.0,0.52,7.21,75.15
29,30,CLAM,1484583.31,10590.87,0.948,1566024.0,3.55,6.59,-2.09
30,31,USDT,1451568.77,73398.69,0.9999,1451600.0,0.01,0.0,-0.01
31,32,QRK,1439171.92,26787.54,0.005764,249664587.0,-4.91,-16.66,102.26
32,33,GEMZ,1374484.41,2955.1,0.0156,88135217.0,4.96,18.81,53.85
33,34,SJCX,1270384.98,5406.24,0.0285,44575870.0,0.24,7.06,26.58
34,35,START,1249461.87,2941.41,0.034,36749392.0,-0.04,-2.67,-6.13
