,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,684460477854.1,12693436419.5,35037.37,19535156.0,-0.27,-0.03,1.55
1,2,ETH,228491840065.69,8104122602.14,1899.84,120269158.0,-0.24,0.3,4.96
2,3,USDT,85419287092.57,28998480107.22,1.0003,85392259447.0,-0.01,-0.04,-0.03
3,4,BNB,38628783620.25,524115628.22,254.63,151702686.0,-0.09,4.22,11.54
4,5,XRP,38363058963.33,3293503682.97,0.7155,53615837759.0,-0.79,8.22,23.59
5,6,USDC,24461850558.08,3704537072.23,0.9999,24462234074.0,-0.01,0.0,-0.02
6,7,SOL,17697740585.53,1010459087.96,42.13,420088602.0,1.82,2.16,20.5
7,8,ADA,12813261841.79,418581324.65,0.3634,35258605145.0,-0.68,5.99,20.04
8,9,DOGE,10825049582.17,707371163.99,0.07638,141724056384.0,0.82,7.24,9.66
9,10,TRX,8671978889.11,214742276.66,0.09772,88741649809.0,-0.27,-0.51,2.21
10,11,TON,8365420257.58,23505166.65,2.4376,3431892088.0,0.21,7.07,14.92
11,12,LINK,7244219226.93,757695241.66,13.01,556849970.0,-1.13,6.39,15.77
12,13,MATIC,6798488180.05,283550230.64,0.7354,9244522331.0,0.39,6.07,13.15
13,14,DOT,6466472862.24,188597115.85,4.9684,1301527348.0,-0.23,4.09,9.73
14,15,WBTC,5738574640.93,106581604.26,35025.08,163842.0,-0.11,-0.26,1.58
15,16,LTC,5500199821.61,307139405.24,74.48,73845170.0,-0.58,3.94,7.56
16,17,DAI,5348957797.23,151444626.12,1.0002,5347888596.0,-0.04,0.04,0.0
17,18,SHIB,4979996811.55,194155274.17,8.45e-06,589346914631298.0,-0.31,3.79,5.85
18,19,BCH,4748628117.19,140253234.71,242.87,19551994.0,-0.47,1.95,-1.31
19,20,AVAX,4648475330.79,240896568.63,13.08,355355069.0,0.07,5.78,14.22
20,21,LEO,3685013858.34,468215.34,3.9682,928635658.0,-0.04,0.33,0.63
21,22,XLM,3663073945.05,174429740.63,0.131,27954361146.0,-0.6,4.08,10.07
22,23,TUSD,3335933657.7,158580901.47,0.9994,3338065477.0,-0.02,-0.02,-0.13
23,24,ATOM,3260947753.51,142841467.46,8.735,373319797.0,0.1,4.3,7.75
24,25,OKB,3160656159.93,19624051.77,52.68,60000000.0,0.05,0.04,16.75
25,26,XMR,3035377686.21,65232788.3,165.37,18354691.0,-0.16,-2.55,-4.2
26,27,UNI,3008617899.21,152716404.63,5.1151,588187016.0,-0.41,6.92,22.39
27,28,ETC,2662759280.31,219291457.04,18.51,143890589.0,-0.2,2.73,10.23
28,29,FIL,2012179410.82,158907002.76,4.3367,463991771.0,-0.78,5.34,12.31
29,30,HBAR,1965242207.33,37876129.84,0.05858,33547391836.0,-0.29,4.81,9.07
30,31,CRO,1906251946.44,15392215.31,0.07546,25263013692.0,0.45,7.55,23.29
31,32,ICP,1906842110.66,33340879.14,4.2546,448178715.0,-0.46,4.64,5.07
32,33,BUSD,1891307638.41,412097606.94,1.0007,1889900985.0,0.02,0.02,0.0
33,34,APT,1843406307.76,162064108.35,7.4154,248590793.0,-0.19,7.56,7.95
34,35,LDO,1802387230.84,61969657.56,2.0248,890171149.0,-1.23,-0.14,10.07
35,36,VET,1581885429.86,55168241.66,0.02175,72714516834.0,-0.52,5.84,14.2
36,37,NEAR,1571171218.13,134093253.38,1.5844,991680040.0,-0.54,-3.21,19.76
37,38,AAVE,1453420114.24,255765410.33,99.35,14628655.0,0.82,11.34,18.57
38,39,GRT,1442124977.05,246832326.82,0.1554,9281599987.0,2.24,22.4,41.64
39,40,ARB,1432380224.78,363841109.25,1.1234,1275000000.0,-0.12,2.76,16.34
40,41,INJ,1420881006.49,136071395.13,16.96,83755556.0,-0.71,5.14,28.03
41,42,OP,1382622952.93,124062891.94,1.5704,880444572.0,-0.48,1.83,10.5
42,43,MKR,1303909484.93,37394505.99,1333.74,977631.0,-0.52,0.36,-4.35
43,44,MNT,1290364296.44,59281123.26,0.4154,3105990005.0,-0.11,0.31,9.72
44,45,QNT,1258295823.21,22913194.51,104.23,12072738.0,-0.23,2.73,-0.99
45,46,RUNE,1201269329.15,155566171.12,3.553,338098168.0,-0.27,5.92,29.06
46,47,EGLD,1164734166.27,176470263.54,44.5,26174037.0,-0.37,-7.07,43.99
47,48,IMX,1140353665.53,267236337.66,0.911,1251798947.0,0.89,-2.02,33.71
48,49,ALGO,1033847455.35,58815224.19,0.1292,8001164176.0,-0.43,6.22,15.07
49,50,STX,958379158.73,52871244.5,0.6751,1419674162.0,-0.51,4.37,6.73
50,51,BSV,952851799.88,37418695.35,49.46,19266077.0,-0.04,-0.55,-1.5
51,52,NEO,926738716.32,279327019.61,13.14,70538831.0,-0.44,-0.68,45.27
52,53,RNDR,916735291.26,74370532.48,2.4649,371908453.0,-0.14,3.88,-0.95
53,54,AXS,851970118.9,94581686.31,6.0088,141787897.0,-0.18,4.92,4.35
54,55,THETA,818601630.28,14198828.07,0.8186,1000000000.0,-0.01,3.2,18.05
55,56,SAND,813056149.14,95985262.14,0.3926,2071031926.0,-0.84,4.6,9.36
56,57,MANA,802143246.47,123737908.58,0.4237,1893095371.0,-0.36,4.9,12.06
57,58,XTZ,796589520.32,22293874.56,0.8314,958103356.0,0.77,2.69,10.26
58,59,XDC,790613236.93,4839662.44,0.05698,13875399264.0,0.83,9.36,15.98
59,60,EOS,774285780.99,87935011.14,0.699,1107682421.0,-0.12,3.21,11.41
