,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,320174665309.77,14839527424.0,19114.22,16750600.0,0.97,0.31,12.77
1,2,ETH,76623881719.14,3249227264.0,794.64,96425319.0,-0.2,10.69,58.16
2,3,BCH,37042410806.5,2538654720.0,2196.64,16863238.0,-0.14,18.54,52.58
3,4,XRP,30154827584.33,1342718976.0,0.7784,38739144847.0,1.47,7.17,207.23
4,5,LTC,19482602091.11,1966604544.0,358.34,54369708.0,0.63,13.04,63.94
5,6,ADA,13435356443.63,253462864.0,0.5182,25927070538.0,3.91,1.54,340.61
6,7,MIOTA,11777855862.45,447674528.0,4.2374,2779530283.0,-0.93,9.83,-1.23
7,8,DASH,9058443275.92,278637920.0,1167.12,7761346.0,-0.32,6.22,53.77
8,9,XEM,7615733384.24,114759136.0,0.8462,8999999999.0,3.95,22.27,78.7
9,10,XMR,5911612227.4,217305664.0,381.51,15495207.0,2.67,9.57,35.18
10,11,BTG,5340641377.57,313796768.0,319.53,16713986.0,0.47,7.41,25.2
11,12,EOS,5040376746.54,577649536.0,9.2107,547230469.0,1.19,12.83,110.29
12,13,NEO,5019069480.9,437848576.0,77.22,65000000.0,0.21,13.51,115.58
13,14,XLM,4932382278.55,201721216.0,0.2763,17852674004.0,1.76,3.49,96.43
14,15,ETC,3879507096.84,1072101184.0,39.4,98470602.0,0.25,14.3,41.76
15,16,QTUM,3823438286.94,2427870208.0,51.85,73743076.0,3.38,76.62,285.65
16,17,TRX,2931627650.34,369402176.0,0.04459,65748192475.0,1.27,25.29,765.76
17,18,BCC,2064380919.77,26753160.0,430.04,4800390.0,1.76,0.86,12.66
18,19,LSK,1975494777.25,149703152.0,17.02,116076656.0,2.04,26.52,104.17
19,20,PPT,1969386384.77,3609740.75,47.74,41252246.0,-0.68,10.46,42.43
20,21,OMG,1887984563.17,216023600.0,18.5,102042552.0,0.54,18.1,105.19
21,22,ZEC,1707893133.44,348897184.0,596.16,2864806.0,-0.26,11.7,82.99
22,23,WAVES,1560889816.28,102356904.0,15.61,100000000.0,1.88,14.63,40.06
23,24,HC,1318232050.81,160744528.0,31.1,42387875.0,-2.63,47.37,96.07
24,25,STRAT,1249949019.17,139840656.0,12.67,98666039.0,-0.42,12.39,20.53
25,26,BTS,1150939735.87,58381760.0,0.4418,2605350000.0,0.04,16.12,147.33
26,27,ARDR,1135403417.63,23040926.0,1.1365,998999495.0,2.12,17.5,77.99
27,28,USDT,1133588063.96,2517227264.0,1.013,1119017348.0,-0.13,0.21,-0.16
28,29,NXT,980485841.44,317734560.0,0.9815,998999942.0,1.91,21.88,51.03
29,30,BCN,878133730.99,13913314.0,0.004792,183253534612.0,-2.33,5.85,82.51
30,31,XVG,858044423.92,157484720.0,0.05956,14405768911.0,4.11,14.63,568.67
31,32,MONA,834481611.26,22417202.0,14.87,56105525.0,0.05,7.88,0.77
32,33,DOGE,723023729.51,44158788.0,0.006433,112398474878.0,1.65,8.02,132.29
33,34,STEEM,713805428.38,10902572.0,2.8989,246234050.0,1.03,24.97,69.32
34,35,ARK,679167544.58,17147562.0,6.9316,97981284.0,2.67,16.46,84.81
35,36,REP,620729290.01,15746542.0,56.43,11000000.0,5.26,31.78,83.73
36,37,SNT,614164810.59,36666100.0,0.177,3470483788.0,1.25,4.81,189.77
37,38,DCR,591280198.6,6894276.0,92.64,6382333.0,0.49,9.25,58.54
38,39,KMD,590056013.87,15050558.0,5.6862,103769985.0,1.4,20.18,76.16
39,40,VERI,569724960.15,1017935.13,279.74,2036645.0,-5.89,1.81,52.86
40,41,SALT,568868755.78,32649072.0,11.16,50964435.0,-1.61,13.45,48.74
41,42,BNB,556047674.68,66623740.0,5.6158,99014000.0,1.77,-2.65,107.88
42,43,EMC2,552782166.85,104607880.0,2.5573,216160783.0,-2.37,11.03,54.0
43,44,SC,521137187.71,28351398.0,0.0166,31396146174.0,-0.51,5.82,90.39
44,45,GBYTE,486281894.45,6330230.0,753.67,645222.0,1.56,37.26,158.93
45,46,VEN,474951020.88,142528000.0,1.7136,277162633.0,4.26,37.57,207.98
46,47,ETN,472561686.19,25449922.0,0.09456,4997507466.0,3.91,30.17,-10.76
47,48,GNT,461920848.18,21801182.0,0.5545,833032000.0,-3.46,16.83,70.37
48,49,PIVX,445191221.16,5051553.0,8.0699,55166689.0,-0.71,7.82,74.81
49,50,PAY,415985403.47,28914874.0,3.9746,104661310.0,2.19,8.75,88.81
50,51,VTC,400846900.97,36765788.0,9.5214,42099675.0,0.43,12.74,10.7
51,52,BAT,395566850.9,32789592.0,0.3956,1000000000.0,0.02,25.91,80.86
52,53,BTM,391957997.83,11652582.0,0.3971,987000000.0,6.38,41.0,144.52
53,54,DGD,389152648.93,8920950.0,194.58,2000000.0,-1.96,18.65,86.03
54,55,KNC,386318971.87,28833774.0,2.8801,134132697.0,0.49,26.2,126.34
55,56,POWR,384267224.98,168283632.0,1.0871,353481814.0,3.0,35.75,103.58
56,57,NANO,377619029.53,4372988.0,2.834,133248290.0,1.87,40.15,127.61
57,58,QASH,376943498.85,20144908.0,1.077,350000000.0,3.78,9.58,76.59
58,59,INK,375768606.31,307759200.0,0.81,463910527.0,4.28,30.47,156.51
59,60,FCT,369624874.5,20930554.0,42.27,8745102.0,0.21,9.43,81.3
60,61,MAID,365438340.68,9819726.0,0.8075,452552412.0,-0.54,18.72,67.73
61,62,DGB,359263374.05,62766496.0,0.03754,9569502751.0,0.43,5.96,162.64
62,63,GAS,342517501.18,19897928.0,39.84,8597035.0,1.82,16.6,121.77
63,64,SYS,322302031.1,15912717.0,0.6085,529637180.0,0.8,20.05,59.27
64,65,AE,311905962.94,3815384.75,1.3385,233020472.0,1.57,5.17,117.24
