,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,1113217010.0,,97.45,11423375.0,-0.15,-1.17,26.76
1,2,LTC,60436224.63,,3.0989,19502254.0,0.41,3.28,18.65
2,3,NMC,3375524.75,,0.5603,6024043.0,0.97,1.06,24.42
3,4,PPC,3006395.01,,0.153,19649928.0,0.41,0.26,16.3
4,5,NVC,1261433.49,,4.0656,310266.0,-0.47,-0.86,25.84
5,6,FTC,886657.5,,0.08673,10223050.0,0.83,0.08,15.29
6,7,TRC,534315.55,,0.1666,3206390.0,-0.44,-4.53,6.31
7,8,XPM,369178.71,,0.4374,844117.0,-5.58,145.49,
8,9,DVC,318907.21,,6.529e-05,4884320256.0,-0.15,-4.33,11.51
9,10,FRC,259606.72,,0.01146,22656722.0,0.35,-4.86,7.16
10,11,DGC,213878.71,,0.04337,4931990.0,0.96,-9.07,67.38
11,12,WDC,117305.73,,0.01023,11462037.0,-3.05,3.46,54.79
12,13,PXC,88223.28,,0.02734,3226800.0,-0.15,-2.11,114.49
13,14,BQC,82307.55,,0.003956,20803110.0,-0.15,-4.91,20.11
14,15,YAC,79806.03,,0.01803,4426685.0,-0.07,-11.11,-20.04
15,16,MEC,65220.45,,0.005361,12166250.0,-0.16,-5.38,19.1
16,17,IXC,62208.92,,0.004381,14198450.0,-25.17,11.05,38.15
17,18,MNC,37055.82,,0.03118,1188323.0,6.51,12.94,-2.47
18,19,CNC,32268.31,,0.006139,5255938.0,-0.14,-26.75,-56.27
19,20,FRK,29546.87,,0.7621,38772.0,-8.65,57.73,1334.47
20,21,LKY,22543.06,,0.004093,5507800.0,-0.15,1.52,-13.7
21,22,FST,18408.07,,0.001647,11177280.0,-0.09,-12.39,30.89
22,23,IFC,18146.87,,3.4e-07,53816328192.0,0.56,15.34,
23,24,ARG,16222.77,,0.04421,366960.0,-0.15,-1.14,157.29
24,25,BTB,15179.27,,3.5219,4310.0,-0.15,-26.29,14.51
25,26,BTG,14888.99,,0.8381,17766.0,-0.15,9.71,-26.73
26,27,CRC,14612.02,,0.1569,93132.0,-0.15,42.62,2.35
27,28,GLC,11076.59,,0.0005367,20637950.0,2.2,17.33,4.86
28,29,BTE,9865.77,,0.01072,920350.0,-0.38,-1.69,2.2
29,30,MEM,9065.09,,0.0004917,18434350.0,0.56,-2.14,35.01
30,31,KGC,7490.79,,0.001474,5080466.0,-0.85,-41.31,27.94
31,32,CAP,7272.46,,0.02193,331617.0,-0.52,9.73,56.74
32,33,ANC,6166.35,,0.02451,251597.0,-0.35,32.86,
33,34,ALF,5304.79,,0.0007133,7436548.0,-1.05,-15.8,-43.1
34,35,SBC,4107.97,,0.001269,3237655.0,-0.13,-8.27,30.43
35,36,NBL,3454.05,,0.004484,770354.0,-0.15,-27.85,66.82
36,37,HYC,3441.05,,0.006726,511600.0,-0.15,-51.42,178.52
37,38,ELC,3053.51,,0.1364,22381.0,-0.15,-28.38,84.64
38,39,NRB,2124.45,,0.004288,495460.0,-0.15,-7.64,48.97
39,40,DBL,947.53,,0.002557,370529.0,0.56,1.52,15.17
40,41,EZC,652.54,,0.0001364,4782910.0,-0.15,,-31.2
