,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,60741625425.53,4139364828.95,3486.95,17419700.0,0.32,1.79,-7.75
1,2,XRP,12577803840.83,370325300.48,0.3073,40926963305.0,0.31,1.83,-9.34
2,3,ETH,9400044026.0,1533050103.47,90.59,103760916.0,0.18,1.9,-12.06
3,4,XLM,2178919202.03,90782295.02,0.1137,19165377440.0,-0.1,0.63,-16.99
4,5,USDT,1874533234.08,2623601152.12,1.0098,1856421736.0,-0.13,-0.12,1.57
5,6,BCH,1796083514.83,59280513.72,102.59,17507025.0,1.53,0.98,-21.55
6,7,EOS,1793934572.59,684689881.98,1.9795,906245118.0,-0.2,7.09,-10.78
7,8,BSV,1555368510.63,42144081.42,88.84,17506836.0,-0.49,-1.1,0.44
8,9,LTC,1458445719.21,367818942.6,24.49,59543392.0,-0.19,2.82,-16.91
9,10,TRX,884591712.21,65379207.0,0.01335,66247222262.0,-0.47,0.42,-5.04
10,11,ADA,793596929.14,11071814.49,0.03061,25927070538.0,0.22,3.64,-11.46
11,12,XMR,731116977.85,11027516.39,43.94,16640455.0,0.11,2.57,-15.43
12,13,BNB,657022817.04,17783396.97,5.0231,130799315.0,0.52,2.73,-16.33
13,14,MIOTA,647268200.53,3355604.92,0.2329,2779530283.0,0.0,3.34,-10.57
14,15,XEM,628012308.04,7972054.07,0.06978,8999999999.0,0.14,-0.16,-8.5
15,16,DASH,556736454.46,99204303.38,65.48,8501828.0,0.08,2.24,-16.53
16,17,ETC,416744766.01,90010556.83,3.9051,106717130.0,0.56,4.01,-4.78
17,18,NEO,393494996.08,106740367.09,6.0538,65000000.0,0.55,3.2,-14.15
18,19,ZEC,301807498.66,127269001.44,55.51,5436969.0,-0.05,2.04,-17.05
19,20,XTZ,252841506.39,2203438.71,0.4162,607489041.0,0.36,13.32,7.57
20,21,DOGE,247778497.15,18564006.84,0.002111,117376229385.0,-0.01,1.16,-3.35
21,22,MKR,231959724.66,754193.36,318.53,728228.0,-2.95,-3.66,-13.72
22,23,TUSD,212294717.18,28322498.78,1.0155,209047636.0,-0.1,-0.51,0.22
23,24,BTG,208105349.98,4139823.51,11.96,17393436.0,0.79,3.73,-21.58
24,25,VET,206791314.44,6205459.76,0.003729,55454734800.0,1.16,0.33,-16.59
25,26,WAVES,199238741.23,17138333.94,1.9924,100000000.0,0.67,20.11,6.63
26,27,USDC,195911388.82,10392692.95,1.0228,191549715.0,-0.18,0.15,1.01
27,28,OMG,175341763.04,24652373.59,1.2502,140245398.0,-0.47,-2.59,-9.29
28,29,BAT,170995757.69,4404017.97,0.1405,1217448540.0,0.21,2.14,-5.67
29,30,ZRX,170577403.62,7646103.6,0.3091,551811479.0,-0.06,2.64,-11.94
30,31,PAX,160345391.38,51519504.78,1.0083,159027943.0,-0.09,-0.11,0.24
31,32,ONT,156585988.5,6678814.9,0.5379,291115881.0,-0.03,1.43,-19.95
32,33,QTUM,151027669.74,95717119.61,1.695,89103080.0,0.47,2.53,-9.16
33,34,LSK,135958868.46,2726314.32,1.2036,112963921.0,0.02,1.73,-10.28
34,35,DCR,133561384.06,802886.3,14.89,8970544.0,0.13,1.08,-21.36
35,36,ZIL,113164898.96,4655071.3,0.01404,8058407704.0,0.56,4.37,-9.55
36,37,NANO,112867093.76,846298.91,0.847,133248289.0,0.28,2.86,-8.87
37,38,BCD,111337796.01,993416.31,0.7241,153756875.0,0.29,2.5,-17.01
38,39,BCN,107363862.56,142480.3,0.0005833,184066828814.0,0.2,2.01,-17.76
39,40,BTS,100906925.09,1715170.5,0.03767,2678390000.0,-0.34,3.07,-12.32
40,41,ICX,99579569.62,3694907.64,0.2103,473406688.0,0.12,3.5,-10.84
41,42,AOA,97767240.92,382959.54,0.01494,6542330148.0,0.39,3.58,-8.08
42,43,DGB,97439940.61,1303880.75,0.008722,11171776916.0,-0.7,-0.32,-23.09
43,44,AE,92187306.53,4767993.81,0.3956,233020472.0,-0.54,3.23,-10.04
