,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,11357379034.24,59902196.0,711.52,15962100.0,0.0,1.12,1.36
1,2,ETH,931948028.46,5688714.0,10.87,85708141.0,-0.36,-2.37,-3.22
2,3,XRP,292091074.8,784786.56,0.008193,35649569539.0,-0.25,-0.41,1.79
3,4,LTC,187941093.18,2192879.0,3.8893,48323204.0,0.11,0.46,-3.51
4,5,ETC,84127024.73,1078794.0,0.9827,85611986.0,-0.79,-5.09,6.27
5,6,XMR,65957171.48,666680.13,4.9651,13284153.0,-0.83,-0.57,-9.06
6,7,DASH,64522830.44,1174594.88,9.397,6866339.0,0.03,2.22,-2.54
7,8,REP,54527265.07,490815.94,4.957,11000000.0,-1.76,-7.44,8.54
8,9,STEEM,41447994.22,135935.88,0.2025,204699664.0,-3.6,-5.4,53.69
9,10,WAVES,36827874.18,112262.39,0.3683,100000000.0,1.08,5.58,4.91
10,11,MAID,35381748.01,67263.2,0.07818,452552412.0,0.23,0.25,-0.78
11,12,XEM,33355716.61,61509.32,0.003706,8999999999.0,0.0,-3.88,-1.07
12,13,DOGE,23631396.38,67305.13,0.0002213,106767899802.0,-0.24,0.05,-0.66
13,14,DGD,21949666.98,37053.38,10.97,2000000.0,0.19,5.61,0.36
14,15,LSK,21519413.59,247202.47,0.2152,100000000.0,7.02,8.27,25.72
15,16,FCT,17472679.82,347637.88,1.9961,8753219.0,-0.36,-3.79,-9.16
16,17,NLG,14983891.48,92156.39,0.04635,323289303.0,-1.26,1.6,-2.08
17,18,XLM,13424016.72,58461.21,0.001959,6851353993.0,-0.26,-3.19,-7.72
18,19,PPY,12621578.22,3756.1,12.62,1000000.0,-0.02,-8.61,-11.55
19,20,BTS,11077970.7,87539.14,0.004301,2575750000.0,-0.02,-4.76,1.65
20,21,ARDR,10860940.98,27665.43,0.01087,998999495.0,0.1,0.11,8.94
21,22,SDC,10201710.67,19640.99,1.5469,6595043.0,-0.11,-1.12,-11.32
22,23,ICN,10189203.21,46566.95,0.1171,87000000.0,0.68,-7.35,-5.61
23,24,GAME,10143870.64,70152.46,0.1735,58466650.0,0.13,-0.41,6.61
24,25,XAUR,8951741.32,27345.24,0.1029,87010662.0,0.08,7.32,7.5
25,26,EMC,8909050.74,20492.81,0.2292,38874823.0,0.86,-1.37,-11.55
26,27,SJCX,8808776.69,16801.62,0.1745,50468144.0,0.58,-31.2,14.7
27,28,NEO,8200085.91,52678.89,0.164,50000000.0,0.04,1.94,-14.2
28,29,XCP,7708114.82,24920.58,2.9405,2621374.0,2.3,8.72,-6.08
29,30,SC,7063255.5,32104.65,0.0003512,20112787247.0,-0.85,-3.16,-8.57
30,31,USDT,6951596.19,931268.81,1.0,6951589.0,0.0,0.01,0.01
31,32,NXT,6831861.45,48966.12,0.006839,998999983.0,0.28,-4.84,2.34
32,33,AMP,6521222.58,85714.05,0.1042,62585264.0,0.3,-2.99,-13.6
33,34,BCY,6420748.18,5803.4,0.1533,41874924.0,1.56,-3.34,-3.68
34,35,PPC,5948654.78,36700.2,0.2518,23619966.0,-2.13,2.17,-4.22
35,36,STRAT,5103409.71,9367.91,0.052,98141360.0,0.08,-0.29,1.26
36,37,YBC,4485453.43,59535.18,1.4871,3016276.0,-0.1,-0.32,1.86
37,38,IOC,4333325.98,4297.63,0.266,16290484.0,11.12,12.45,0.37
38,39,SYS,4110234.69,14626.79,0.008416,488358604.0,-1.26,-10.44,3.19
39,40,BTCD,3854685.57,880.84,2.9908,1288862.0,0.38,1.62,0.68
40,41,NMC,3677587.2,2313.17,0.2496,14736400.0,0.93,-0.68,0.4
41,42,XVC,3665254.76,51861.38,0.2452,14947025.0,-1.81,2.1,7.02
42,43,ZEC,3464375.78,2390592.5,321.79,10766.0,-6.81,-36.44,-42.05
43,44,GCR,3244438.19,7663.14,0.0319,101703771.0,-1.15,-1.11,-7.11
44,45,RBY,3216103.47,2658.27,0.1359,23656750.0,0.03,-1.83,-3.71
45,46,NAV,2682456.11,97736.98,0.04451,60267692.0,0.33,0.95,-20.1
46,47,POT,2337416.02,380474.88,0.01089,214633034.0,-4.29,-22.36,49.42
47,48,DGB,2336245.16,11181.29,0.0003125,7474966205.0,-0.31,-2.32,-6.58
48,49,BLK,2304087.81,3083.77,0.03041,75766828.0,0.28,0.28,-2.24
49,50,GRC,2198804.16,2543.16,0.005748,382501180.0,-2.45,5.02,-12.03
50,51,YOC,2091028.47,74650.84,0.04813,43448830.0,-0.91,-0.83,-16.66
51,52,SLR,1971408.36,1661.79,0.05687,34665668.0,0.09,11.91,2.47
52,53,DCR,1914216.34,8395.19,0.6266,3054964.0,0.15,-1.86,-20.83
53,54,OMNI,1795871.59,853.1,3.2385,554542.0,-3.36,-0.67,-11.86
54,55,SBD,1691254.56,13608.96,0.9472,1785580.0,-0.3,0.8,17.57
55,56,SCOT,1594324.48,1127.07,0.001594,1000000000.0,0.03,-12.18,-18.48
56,57,NAUT,1530610.15,5995.97,0.0946,16180000.0,-2.06,-2.38,-13.79
57,58,FC2,1480947.45,2193.02,0.01464,101152512.0,-2.39,-10.52,-13.06
58,59,CURE,1449143.75,2006.95,0.05483,26431310.0,-0.93,-2.14,3.34
59,60,VASH,1422819.22,3886.83,0.003554,400339746.0,-0.01,-2.9,-8.27
60,61,EXP,1376876.3,132037.17,0.3205,4296186.0,-1.35,-5.59,22.21
61,62,SCN,1340750.8,15775.78,0.01389,96508831.0,49.84,-1.61,-9.7
62,63,TIPS,1291863.17,531.87,2.92e-06,441881945212.0,0.83,5.03,-14.7
63,64,MONA,1239054.95,1052.16,0.03014,41113200.0,0.02,3.47,4.43
64,65,EAC,1230582.36,2821.51,0.0001317,9346468332.0,-0.03,-2.26,-2.3
65,66,START,1214890.04,19919.03,0.02695,45079785.0,8.63,-4.1,54.27
66,67,RDD,1207865.14,2490.69,4.271e-05,28279196459.0,-0.23,6.28,4.28
67,68,AUR,1186025.81,809.56,0.137,8658139.0,0.03,-1.22,-8.74
68,69,HTC,1173997.75,46337.81,0.0001068,10996318099.0,2.22,-24.02,20.55
69,70,XDN,1173236.65,4553.46,0.0001708,6870031982.0,-1.01,-4.65,-16.73
70,71,CLAM,1171648.31,10054.92,0.5901,1985569.0,0.32,-6.29,-13.5
71,72,BURST,1143233.78,4184.65,0.0007052,1621141033.0,-0.94,-1.58,-13.62
72,73,VRC,1096362.68,816.78,0.03677,29819432.0,9.51,9.46,8.12
73,74,ADCN,1091687.52,16429.53,0.1245,8769863.0,-2.66,0.12,-14.41
74,75,RADS,1077828.89,2018.99,0.3595,2997719.0,2.54,-0.46,8.36
75,76,XPM,1050514.28,17439.02,0.06288,16707851.0,0.97,-1.37,0.11
76,77,VTC,1049329.21,18487.75,0.03445,30456567.0,0.98,6.74,2.72
77,78,BBR,1017336.75,7151.23,0.1243,8187580.0,0.43,-5.65,-6.73
78,79,BRX,1012719.69,3260.65,0.1616,6268082.0,-5.35,-15.6,-3.95
79,80,QRK,996065.2,1227.35,0.003983,250101047.0,-0.1,2.97,-1.6
80,81,FTC,945289.52,1737.3,0.006702,141055160.0,-4.98,-0.14,-23.27
81,82,WDC,929761.32,1170.25,0.00847,109769378.0,7.3,-1.23,7.53
82,83,BLOCK,913694.53,2163.4,0.2337,3910516.0,-0.27,-11.74,6.9
83,84,NOTE,903653.81,1183.08,0.008149,110895736.0,-0.58,-4.2,-10.57
84,85,XHI,837816.47,16419.29,0.005888,142298048.0,-0.05,-0.34,-34.61
85,86,MMNXT,812820.79,642.11,0.08128,10000000.0,-2.44,4.07,5.91
86,87,GLC,792101.24,1543.84,0.01991,39783260.0,1.94,0.13,11.8
87,88,USNBT,756918.57,11371.73,0.9998,757084.0,0.03,1.46,0.07
88,89,QORA,712123.73,5374.42,7.121e-05,10000000000.0,-9.02,-5.86,-18.38
89,90,LBC,678627.58,17033.39,0.02881,23552259.0,0.09,-4.82,-6.08
90,91,NVC,653596.41,4386.9,0.4244,1540155.0,0.02,-0.68,-2.92
91,92,BRK,643071.96,913.79,0.03701,17375108.0,0.03,0.15,-11.6
92,93,PIVX,627593.98,15972.05,0.01318,47625836.0,-6.27,26.4,63.68
93,94,XZC,564105.61,13109.64,1.737,324750.0,-0.63,-8.45,-44.19
94,95,VTA,549612.35,2089.56,4.636e-05,11855017888.0,6.24,13.57,-52.85
95,96,BAY,524928.98,2170.7,0.0005217,1006163150.0,-0.42,-7.51,-5.92
96,97,BILS,503275.43,1293.33,0.0005033,1000000000.0,0.0,9.67,-1.84
97,98,WBB,492893.78,865.11,0.2454,2008373.0,-1.44,-5.17,4.56
98,99,ADZ,478325.76,1098.1,0.009735,49136720.0,-3.41,-15.65,-26.21
99,100,VIA,470215.65,5003.05,0.02137,22005355.0,1.2,-9.99,-24.57
100,101,NSR,429311.63,16444.67,0.0002633,1630200855.0,0.03,-5.76,-12.74
