,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,9288724842.97,69217984.0,587.56,15809004.0,0.05,-0.34,2.19
1,2,ETH,976674290.56,13690083.0,11.78,82919751.0,0.07,0.55,7.84
2,3,XRP,217713437.36,646842.88,0.006123,35558046921.0,-0.19,-1.01,-4.96
3,4,LTC,174651795.23,2025432.0,3.7094,47084179.0,0.18,-0.72,-0.37
4,5,STEEM,157406846.87,357416.91,1.4045,112071352.0,0.79,-5.8,-31.94
5,6,ETC,153300959.82,15418796.0,1.8492,82900046.0,1.63,-0.72,-28.54
6,7,DASH,83883889.2,2030398.75,12.59,6662310.0,-1.66,13.44,27.92
7,8,XEM,60172848.86,782250.56,0.006686,8999999999.0,-4.11,17.52,27.59
8,9,MAID,53287910.05,5798798.5,0.1177,452552412.0,-0.29,32.24,38.8
9,10,NXT,29500972.32,195105.52,0.02953,998999999.0,-0.74,-1.65,-3.23
10,11,DOGE,25242012.52,136558.25,0.0002391,105571205934.0,0.72,0.46,9.37
11,12,LSK,25182187.56,660290.25,0.2518,100000000.0,-0.51,2.6,11.2
12,13,XMR,24631895.23,122921.69,1.949,12638150.0,0.59,-1.42,8.53
13,14,DGD,21040870.67,11405.25,10.52,2000000.0,3.02,1.92,-4.9
14,15,AMP,19878126.4,20053.65,0.1076,184800000.0,0.03,0.83,2.63
15,16,FCT,19742783.88,1252860.0,2.2555,8753219.0,-1.91,-3.91,43.55
16,17,WAVES,18294888.73,148754.61,0.1829,100000000.0,-1.16,-1.57,12.52
17,18,EMC,17935459.7,72708.8,0.4685,38285704.0,0.42,-0.29,-1.44
18,19,BTS,11859288.86,152836.02,0.004614,2570040000.0,0.79,1.81,9.93
19,20,XLM,10351248.03,75248.18,0.001831,5653103727.0,-0.66,-2.96,-4.12
20,21,BCN,9810198.23,3532.6,5.417e-05,181110195864.0,-4.1,-7.52,12.34
21,22,SC,8964705.21,101781.42,0.0005188,17280739215.0,-1.13,-6.78,-6.37
22,23,PPC,8459174.16,93163.64,0.3614,23408226.0,-0.02,0.13,-1.31
23,24,XCP,8184348.25,82474.72,3.1178,2625079.0,0.1,12.56,17.7
24,25,USDT,6687833.79,912389.63,0.9621,6951591.0,0.0,-0.03,-3.78
25,26,SJCX,5849951.52,18585.63,0.1181,49518143.0,0.36,-1.14,-4.14
26,27,GAME,5831964.8,74210.16,0.1042,55983752.0,0.24,7.18,-0.54
27,28,YBC,5447739.08,65879.0,1.8091,3011356.0,0.03,1.95,3.58
28,29,AGRS,4946746.54,3765.03,0.1178,42000000.0,0.07,-8.27,-17.73
29,30,NMC,4733084.62,17605.92,0.3212,14736400.0,0.03,-1.87,-0.73
30,31,NAUT,4712757.02,8066.29,0.3805,12384895.0,2.64,-0.73,5.91
31,32,BCY,4281783.93,14004.07,0.1018,42051229.0,-1.64,19.35,23.22
32,33,TIPS,4259490.11,2051.23,9.85e-06,432252290643.0,0.01,8.37,4.09
33,34,SYS,4156766.82,294935.13,0.009695,428751485.0,0.93,-11.51,28.3
34,35,DCR,4090807.72,61207.43,1.7237,2373261.0,-1.11,4.47,7.96
35,36,QWARK,3619543.25,3129.63,0.05818,62217265.0,-0.93,-7.7,10.16
36,37,SCN,3599177.9,2327.33,2.6528,1356732.0,0.05,0.25,3.05
37,38,BTCD,2818712.38,18188.53,2.2019,1280140.0,-3.16,11.93,64.86
38,39,VASH,2676329.33,10501.19,0.006685,400339746.0,1.57,0.37,-2.85
39,40,OMNI,2334118.77,37667.96,4.2163,553599.0,-0.61,-6.1,68.54
40,41,DGB,2209178.75,30465.98,0.0003161,6988107731.0,-0.57,0.64,5.28
41,42,BLK,2165647.0,7194.34,0.02865,75600000.0,0.02,-0.01,0.08
42,43,UNITY,2162183.11,5101.43,2.6495,816061.0,-0.31,8.84,17.15
43,44,GRC,2159393.99,2013.6,0.005693,379296952.0,-2.36,4.44,-1.44
44,45,SLR,2102927.78,2687.92,0.06091,34525255.0,0.08,2.46,-31.67
45,46,RBY,1920764.69,2191.83,0.08225,23352210.0,2.89,4.07,16.08
46,47,RVR,1809995.48,588543.94,0.05746,31500000.0,1.29,16.79,38.81
47,48,IOC,1752979.25,2605.35,0.1077,16271952.0,-3.72,-9.49,-6.31
48,49,MONA,1742710.44,1526.67,0.04687,37179900.0,1.55,2.81,-1.57
49,50,FTC,1578746.4,2779.83,0.01202,131292520.0,-0.06,-1.61,-12.08
50,51,SDC,1575778.32,8404.46,0.24,6565307.0,0.07,-1.35,9.32
51,52,XVC,1567970.33,10389.32,0.1068,14678448.0,2.64,7.96,10.88
52,53,EXP,1567046.07,60300.36,0.4594,3410932.0,-2.39,-5.83,-10.68
53,54,XSD,1520559.08,2965.68,0.001107,1373007968.0,0.79,24.96,21.6
54,55,VRC,1496200.56,5826.93,0.05393,27741653.0,0.85,1.06,2.19
55,56,EAC,1421878.77,40097.84,0.0001521,9346468332.0,1.99,5.38,14.08
56,57,NOTE,1343068.77,4507.6,0.01211,110895736.0,-3.49,7.59,18.96
57,58,VTA,1322888.11,1035.36,0.0001122,11795073077.0,0.05,16.71,16.13
58,59,NXS,1300163.32,5059.05,0.03191,40748201.0,0.08,-5.06,-24.71
59,60,SCOT,1298673.33,865.14,0.001299,1000000000.0,0.07,8.01,-0.88
60,61,BRX,1215309.68,4232.05,0.1939,6268082.0,0.05,-18.37,68.77
61,62,LBC,1139969.15,70810.46,0.2441,4669453.0,-0.88,-5.08,-29.25
62,63,CLAM,1131823.76,11524.27,0.6099,1855668.0,-2.24,-5.43,-2.02
63,64,RDD,1109301.41,11422.22,3.937e-05,28174768702.0,9.63,-1.4,3.49
64,65,EGC,1098473.18,91100.45,0.08403,13072549.0,-0.59,-22.04,19.02
65,66,STRAT,1095430.95,48503.91,0.01118,98021872.0,-1.2,,
66,67,XPM,1067364.74,3387.37,0.06825,15639163.0,-1.31,-3.16,-8.95
67,68,QRK,1054603.03,3005.82,0.004217,250101047.0,-0.01,-3.47,-2.31
68,69,RADS,976551.18,11580.82,0.3392,2879093.0,0.07,-3.94,14.8
69,70,HTC,970783.22,2707.94,8.828e-05,10996318099.0,0.07,-7.87,-20.84
70,71,NVC,967503.8,5822.4,0.6627,1459951.0,0.05,-0.38,-3.1
71,72,BRK,924343.99,500.65,0.05356,17257158.0,0.07,-3.35,16.28
72,73,NAV,918538.23,5599.34,0.01541,59599414.0,0.42,-0.64,-2.52
73,74,GCR,854642.06,811.85,0.008435,101315487.0,0.07,1.73,-7.83
74,75,BLOCK,847382.33,8400.35,0.2167,3910516.0,0.1,21.39,48.39
75,76,START,819877.19,7287.27,0.01819,45079785.0,-1.16,-1.06,5.88
76,77,XDN,804307.8,1116.68,0.0001172,6865138482.0,0.1,0.01,18.42
77,78,NLG,793459.39,2129.4,0.002503,317006569.0,0.07,-2.73,14.46
78,79,VTC,786844.47,3083.33,0.0341,23076650.0,0.23,-1.87,1.07
79,80,CURE,785929.76,1171.14,0.02973,26431310.0,-0.11,4.86,6.77
80,81,SFT,769781.31,11582.06,0.0003585,2147483647.0,-0.86,64.17,62.55
81,82,BOST,768320.47,15878.64,0.06481,11855487.0,0.0,-1.52,28.26
82,83,WDC,755529.2,3139.41,0.007095,106489284.0,-0.02,-3.69,-1.0
83,84,RISE,723738.7,8234.01,0.007109,101801125.0,0.06,-3.41,29.91
84,85,ADCN,715570.86,2704.47,0.06745,10608799.0,0.08,-14.49,94.5
85,86,QORA,646407.57,5687.04,6.464e-05,10000000000.0,5.54,3.27,11.89
86,87,SLS,641532.17,4795.94,0.6406,1001522.0,-9.58,-2.24,37.28
87,88,ADZ,577468.23,3029.89,0.01244,46408200.0,0.17,0.77,-0.52
88,89,MMNXT,569947.18,598.96,0.05699,10000000.0,5.6,0.79,-0.33
89,90,BAY,537325.85,864.93,0.0005346,1005163985.0,0.08,8.87,14.56
90,91,PTS,534747.52,625.58,0.0005347,999999386.0,-17.21,-2.16,22.21
91,92,USNBT,521989.36,1980.58,0.6895,757084.0,0.07,-2.47,0.77
92,93,HMP,503030.0,641.0,0.0003713,1354936190.0,-0.18,14.47,-8.67
93,94,BILS,497357.28,840.35,0.0004974,1000000000.0,0.0,-1.9,-3.16
94,95,GLC,491055.05,93187.45,0.01315,37345078.0,1.16,-9.1,-3.16
95,96,XC,488694.39,819.21,0.08565,5705611.0,0.07,-3.1,7.9
96,97,REE,483136.41,2017.49,0.0526,9185248.0,-4.77,-8.14,-11.27
97,98,IFC,479335.45,12516.7,5.29e-06,90596274910.0,-2.53,6.13,13.07
98,99,SWARM,465152.98,500.86,0.004654,99945431.0,0.07,-2.97,19.92
99,100,VOOT,455971.46,879.41,0.006582,69280656.0,0.08,5.15,27.18
