,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,130256217278.43,4227579904.0,7624.92,17082962.0,-0.42,-0.69,1.76
1,2,ETH,60080635896.58,1637784320.0,601.08,99954929.0,-0.33,-0.72,4.31
2,3,XRP,26464141132.98,221886880.0,0.6743,39244312603.0,-0.2,-0.41,9.03
3,4,BCH,19202832402.47,503855904.0,1118.19,17173088.0,-0.63,-2.16,12.3
4,5,EOS,12581950800.69,1105588864.0,14.04,896149492.0,-0.81,-2.75,14.61
5,6,LTC,6832452843.61,285830848.0,120.08,56897373.0,-0.11,-0.91,0.7
6,7,XLM,5357023095.59,47014424.0,0.288,18603156737.0,-0.56,-2.03,-0.44
7,8,ADA,5324332474.52,68728592.0,0.2054,25927070538.0,-0.52,-2.33,-6.64
8,9,MIOTA,4754149310.76,61671032.0,1.7104,2779530283.0,-0.91,1.23,-10.04
9,10,TRX,3785551040.82,176148384.0,0.05758,65748111645.0,-0.49,-1.74,-0.61
10,11,NEO,3418315048.22,77989760.0,52.59,65000000.0,-0.09,-1.97,-4.37
11,12,XMR,2557094825.42,36063524.0,158.7,16112629.0,-0.43,-3.27,1.0
12,13,DASH,2523738876.92,68043600.0,310.7,8122707.0,-0.36,-1.0,0.19
13,14,USDT,2511621838.53,2219575040.0,1.0018,2507140814.0,-0.06,0.19,0.2
14,15,XEM,2274656742.56,17737946.0,0.2527,8999999999.0,-0.18,-0.96,0.08
15,16,VEN,2120748719.3,108121320.0,4.0153,528165525.0,-0.83,-2.72,17.33
16,17,BNB,1855890790.58,94394584.0,16.27,114041290.0,-0.88,-1.43,15.63
17,18,ETC,1573947347.15,131085864.0,15.41,102149531.0,-0.41,1.0,0.26
18,19,ONT,1254679169.66,109901168.0,8.2931,151292175.0,-0.82,-0.33,17.71
19,20,QTUM,1200646139.68,112316728.0,13.54,88655524.0,0.45,-1.12,-4.77
20,21,OMG,1133029705.5,37601396.0,11.1,102042552.0,-0.2,-3.02,3.25
21,22,BCN,1042813910.27,8875855.0,0.005671,183890481254.0,-1.38,-4.85,-10.83
22,23,ICX,1008105256.55,30972384.0,2.6034,387231348.0,0.54,0.04,-3.47
23,24,ZEC,980015830.43,53682288.0,239.37,4094194.0,-0.96,0.41,0.12
24,25,ZIL,935095079.54,39539712.0,0.1273,7345158248.0,-0.73,-3.27,14.44
25,26,LSK,914443103.54,12189527.0,8.5671,106739424.0,-0.82,-1.41,-0.95
26,27,AE,825759697.95,15887207.0,3.5437,233020472.0,-0.49,-4.7,13.03
27,28,DCR,777188187.32,5550293.5,108.76,7145743.0,0.06,2.21,11.81
28,29,BTG,746860467.45,14026785.0,43.79,17054399.0,-0.69,-2.55,0.8
29,30,ZRX,677492693.71,11553911.0,1.2745,531584970.0,-0.98,-1.56,1.88
30,31,SC,635098990.62,26934526.0,0.01817,34944331980.0,-0.46,5.89,19.15
31,32,BTM,620976906.72,69668448.0,0.6292,987000000.0,-0.4,-0.86,-0.07
32,33,STEEM,590996282.14,1965208.38,2.2825,258929825.0,-0.36,-1.81,-3.98
33,34,XVG,588170579.01,11955988.0,0.03907,15054315539.0,-0.99,2.97,1.71
34,35,BTS,561442899.07,12110509.0,0.2133,2631640000.0,-0.6,-2.7,2.88
35,36,NANO,522956354.88,11503755.0,3.9247,133248289.0,-0.56,-3.36,-3.13
36,37,MKR,485166279.62,42033.64,784.77,618228.0,-0.36,-1.62,2.87
37,38,RHOC,465951745.25,686014.88,1.2927,360445603.0,-0.66,0.91,-6.6
38,39,WAVES,462147235.87,42605124.0,4.6215,100000000.0,-0.96,1.44,11.96
39,40,GNT,459818108.31,10786029.0,0.5479,839242000.0,-0.47,-3.53,-10.45
40,41,WAN,456554948.79,6906830.0,4.3009,106152493.0,-1.43,-3.07,-4.64
41,42,REP,421713272.09,1401755.13,38.34,11000000.0,-0.06,-1.3,0.12
42,43,BCD,421151494.03,1615607.5,2.7391,153756875.0,-0.54,-2.73,-6.0
43,44,STRAT,420303619.24,5079370.0,4.2503,98887835.0,-0.45,-4.38,-2.46
44,45,DOGE,419946990.77,6921139.5,0.003659,114782530345.0,0.02,-2.35,7.39
45,46,PPT,415527114.41,6551174.5,11.23,37004027.0,0.2,1.66,-8.25
46,47,BTCP,377879936.87,456469.78,18.47,20455702.0,0.53,-1.88,-21.53
47,48,DGB,376882310.87,3497143.25,0.03636,10364582419.0,-0.63,5.32,8.82
48,49,WTC,372731109.51,7575136.0,11.97,31144099.0,-0.43,-0.47,7.63
49,50,XIN,357923178.35,855383.88,818.1,437504.0,-0.28,5.89,10.66
50,51,DGD,335991729.74,5724809.5,168.0,2000000.0,1.21,4.35,27.03
51,52,IOST,330241057.28,36142824.0,0.03931,8400000000.0,-0.72,-3.73,-11.63
52,53,SNT,326274309.0,17110874.0,0.09401,3470483788.0,-0.71,-1.8,-5.7
53,54,WICC,323063362.0,11258795.0,1.8419,175400000.0,-0.1,-2.15,-3.62
54,55,NAS,314503558.4,42699656.0,6.9122,45500000.0,0.93,-0.93,-4.27
55,56,AION,309712209.68,2478494.0,2.0534,150827007.0,-0.09,-1.68,-0.05
56,57,HC,308204909.17,32907720.0,7.1533,43085812.0,-0.71,-3.29,-9.85
57,58,LRC,293527081.77,10403440.0,0.5131,572074043.0,-0.73,-1.3,2.14
58,59,HT,283664765.14,72546664.0,5.6733,50000200.0,-0.83,-0.8,20.34
59,60,BAT,272296905.52,1643001.13,0.2723,1000000000.0,-0.11,-1.54,-0.44
60,61,KMD,256142395.94,862508.63,2.4569,104253933.0,0.25,-2.53,-2.16
61,62,ELF,252223610.88,22175120.0,1.0089,250000000.0,-1.31,-4.46,-5.48
62,63,GXC,246341485.98,15719946.0,4.1057,60000000.0,0.13,2.76,20.07
63,64,KCS,243312141.6,815500.5,2.6817,90730576.0,-0.37,-10.95,-12.96
64,65,ARK,242710665.91,705582.88,2.3545,103084604.0,-0.07,-1.43,-4.78
65,66,ARDR,234262410.16,1906235.38,0.2345,998999495.0,-0.63,0.67,-5.36
66,67,ELA,221199992.54,11345403.0,42.88,5158715.0,-0.54,-0.29,3.09
67,68,BNT,206628135.85,9881763.0,4.0866,50562821.0,0.09,-1.84,2.12
68,69,CMT,206065326.24,86119768.0,0.2987,689892930.0,-0.35,-4.99,-8.48
69,70,MAID,202208925.12,2534832.5,0.4468,452552412.0,-0.41,-5.74,-0.03
70,71,PIVX,201151612.9,1145606.75,3.5659,56410078.0,-0.25,-3.59,-7.15
71,72,SKY,196546079.64,48764772.0,21.84,9000000.0,-0.46,-5.17,6.56
72,73,MOAC,195889568.17,20709.74,5.457,35897055.0,-0.43,0.77,-8.72
73,74,RDD,193431852.63,1843754.0,0.006714,28808713174.0,0.23,0.19,8.44
74,75,GAS,192449694.14,3873707.25,19.0,10128375.0,-0.23,-2.68,-6.71
75,76,MONA,191745010.3,446983.94,3.194,60032250.0,0.33,-1.7,-3.9
76,77,CNX,187717926.67,1331885.88,4.1429,45310672.0,-4.35,-6.77,-5.53
77,78,CTXC,185799379.93,20014112.0,1.2404,149792458.0,-0.28,-2.57,-10.63
78,79,DCN,185576040.31,90120.74,0.0005706,325226613094.0,-2.45,-7.69,-12.15
79,80,KNC,183237231.97,13005565.0,1.3661,134132697.0,-0.57,-3.37,-9.1
80,81,VGX,181966552.15,4765005.5,2.3684,76829679.0,1.27,1.62,2.31
81,82,SYS,176991329.48,626664.5,0.3308,535022610.0,-0.38,0.38,-3.2
82,83,LOOM,175803525.05,7117432.0,0.291,604169529.0,-0.76,-7.93,-19.94
83,84,MITH,173856117.09,46940612.0,0.5674,306417022.0,0.01,-3.72,-8.46
84,85,POLY,173582260.4,3032984.5,0.628,276420107.0,0.14,-4.69,-11.34
85,86,BIX,170993512.9,60895860.0,1.6388,104342466.0,1.32,12.95,42.07
86,87,QASH,169070291.52,1044716.06,0.4831,350000000.0,0.0,-2.36,-3.68
87,88,FUN,164640799.51,1282167.75,0.03389,4858654389.0,-0.04,0.73,-1.99
88,89,FSN,158377288.38,5796347.0,5.3354,29684331.0,-0.77,-2.87,-5.73
89,90,CENNZ,156190169.08,347236.94,0.2014,775359566.0,0.81,-2.03,0.24
90,91,VERI,153516003.56,1040770.44,75.38,2036645.0,-0.02,-5.33,-16.52
91,92,NULS,149519128.8,2266768.75,3.738,40000000.0,-0.25,-2.12,-4.78
92,93,ENG,148647915.68,5090759.0,1.9863,74836171.0,-0.29,-4.81,3.1
93,94,THETA,147989781.44,31270004.0,0.2316,638956089.0,-0.03,-3.34,-11.76
94,95,SUB,144362824.58,3861318.0,0.3769,383021000.0,-0.46,-5.42,-10.93
95,96,ETN,141372921.88,380891.0,0.01983,7128822940.0,-0.43,-3.82,-4.14
96,97,XZC,140264877.7,778313.31,28.47,4926981.0,-0.2,-0.09,-2.47
97,98,NXT,139958271.49,4065152.5,0.1401,998999942.0,-0.42,-0.89,5.63
98,99,KIN,138867198.54,1293508.25,0.0001837,756097560976.0,2.06,1.9,-1.4
99,100,SOC,134277861.59,14338538.0,0.1649,814289956.0,-1.62,-4.53,-10.6
100,101,DDD,134196614.82,3731350.5,0.4472,300056960.0,0.29,5.09,19.2
101,102,DROP,133364553.47,442575.44,0.006933,19235049880.0,-0.21,3.56,10.51
102,103,FCT,133157291.73,551625.06,15.23,8745102.0,0.33,-4.97,-3.23
103,104,HOT,132390490.31,2052794.38,0.0009938,133214575156.0,0.2,-1.11,-0.88
104,105,DRGN,132249428.26,1147594.5,0.5547,238421940.0,-0.71,-10.45,-11.3
105,106,STORM,128991257.48,8952426.0,0.03097,4165148496.0,-0.41,-2.86,-6.14
106,107,BFT,124899251.97,1301388.5,0.1983,629990099.0,-0.08,-2.32,-5.75
107,108,POWR,123608223.19,1864990.75,0.331,373406633.0,-0.2,1.11,0.85
108,109,DBC,122559059.41,2055797.63,0.08171,1500000000.0,-0.32,1.51,-1.99
109,110,NXS,120460209.49,5277509.5,2.0882,57686090.0,0.44,-7.39,-11.24
110,111,GTO,117982251.91,8865083.0,0.2244,525776482.0,-0.3,-4.02,-5.2
111,112,MAN,114862373.47,2763548.0,0.7657,150000000.0,-1.31,-1.72,-2.8
112,113,BLOCK,113069238.95,158270.23,21.82,5181296.0,-0.42,-11.84,-12.51
113,114,WAXP,112739218.06,1551283.38,0.1804,625061878.0,-1.06,-4.15,-10.31
114,115,RLC,112418079.98,2467808.25,1.404,80070793.0,-0.23,-4.39,-13.54
115,116,SALT,109594375.79,3312167.25,1.8563,59040493.0,0.34,-3.79,-8.1
116,117,MANA,109355327.28,5877028.5,0.1041,1050141509.0,-0.63,-1.42,2.93
117,118,HPB,108949175.54,7738589.0,3.668,29702632.0,-0.02,-2.32,7.5
118,119,MCO,104016341.0,11641848.0,6.5859,15793831.0,-0.18,-1.22,-1.04
119,120,EMC,103415871.86,1641754.5,2.4711,41849917.0,0.49,-2.53,7.23
120,121,STORJ,102792514.28,2939766.25,0.757,135787539.0,-0.33,-1.48,-8.34
121,122,LINK,102735777.2,1653143.38,0.2935,350000000.0,-3.19,-4.44,-15.52
122,123,TRUE,101368910.3,141451184.0,2.1824,46448735.0,-0.59,-3.78,-8.48
123,124,CVC,100378830.7,9908948.0,0.2929,342699966.0,-0.43,-0.16,-7.79
124,125,ACT,98733802.1,35420264.0,0.1964,502634565.0,-0.27,-3.84,-14.89
125,126,BCI,98455875.3,122491.95,5.3722,18326892.0,-1.51,7.74,50.81
126,127,PAYX,97661722.97,1889.45,1.4272,68428768.0,-0.43,-16.33,160.92
127,128,PAY,96929131.05,4887450.0,0.8889,109047261.0,0.04,-0.93,-2.38
128,129,GBYTE,95664598.6,148438.34,148.1,645946.0,-0.95,-2.22,-16.86
129,130,NEBL,95044773.59,4040281.5,7.2077,13186627.0,-0.45,-5.2,-6.36
130,131,EOSDAC,94601637.45,708285.19,0.1432,660755177.0,-1.2,-7.33,-12.09
131,132,BTCD,92363123.63,284769.81,71.66,1288862.0,-0.15,6.51,6.98
132,133,ZEN,91689833.1,2882011.0,22.81,4019725.0,0.75,-2.38,-26.39
133,134,NEXO,90774492.45,8614507.0,0.1621,560000010.0,-0.27,-5.08,-10.09
134,135,SMART,90397288.94,60931.16,0.08882,1017724252.0,-0.04,-1.22,5.85
135,136,QSP,89899620.32,974606.31,0.1456,617314171.0,-0.64,-4.03,-11.44
136,137,XAS,89678529.35,4223777.0,0.9606,93355331.0,0.26,0.04,23.92
137,138,DENT,88910893.5,1963223.25,0.008376,10614760961.0,-1.41,-6.94,19.79
138,139,NCASH,88794934.51,4671742.0,0.02093,4243244098.0,-1.74,-8.36,-13.27
139,140,ICN,87924107.1,571692.56,0.8867,99156976.0,-0.13,-2.27,-6.2
140,141,REQ,86944307.97,1428832.0,0.1247,697341792.0,-0.09,-5.86,-12.43
141,142,TNB,86335572.35,8239677.5,0.03656,2361679677.0,-0.38,-4.95,-2.02
142,143,R,84864352.68,1239028.75,0.4552,186450000.0,-0.29,-7.69,-2.81
