,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,68471837968.72,5631554348.36,3923.92,17449862.0,-0.09,7.25,0.69
1,2,XRP,15373342678.04,765420103.12,0.3769,40794121066.0,0.7,9.96,5.48
2,3,ETH,14324511544.33,3130201009.41,137.65,104066999.0,1.64,17.79,26.09
3,4,BCH,3051295976.16,466524537.01,174.0,17536288.0,1.98,15.98,-8.73
4,5,EOS,2397824242.74,912368603.68,2.6459,906245118.0,-0.64,13.87,2.31
5,6,XLM,2325792456.4,122279839.32,0.1214,19160772995.0,0.22,9.6,1.5
6,7,LTC,1943259589.29,486919644.69,32.51,59772684.0,1.16,14.57,5.81
7,8,USDT,1901200729.38,4639997631.21,1.0232,1858164808.0,-0.49,-0.02,0.7
8,9,BSV,1641882040.75,113487960.91,93.64,17534823.0,1.51,9.95,-12.03
9,10,TRX,1390471113.38,125947732.66,0.02087,66631624205.0,0.19,11.91,6.36
10,11,ADA,1085348669.7,26948332.52,0.04186,25927070538.0,0.54,13.35,4.96
11,12,MIOTA,1019056534.65,15735601.84,0.3666,2779530283.0,0.33,15.22,12.95
12,13,XMR,830151504.74,18873091.35,49.77,16679674.0,-0.12,11.95,-3.3
13,14,BNB,786342938.38,23929897.1,6.0118,130799308.0,0.53,13.61,8.44
14,15,DASH,715093573.54,121544933.67,83.82,8531192.0,-0.52,9.82,-4.12
15,16,XEM,622217572.09,9333601.36,0.06914,8999999999.0,-0.12,7.57,-5.35
16,17,ETC,565570140.57,182310817.69,5.2803,107109014.0,0.71,9.9,16.29
17,18,NEO,518522039.32,123245948.76,7.9773,65000000.0,1.0,14.24,16.64
18,19,MKR,351231704.29,219740.35,482.31,728228.0,0.52,10.32,12.99
19,20,ZEC,350692789.43,126963805.31,63.17,5551594.0,0.54,12.12,2.76
20,21,WAVES,326327859.89,15155621.17,3.2633,100000000.0,0.37,6.7,0.63
21,22,XTZ,308973464.34,1103081.11,0.5086,607489041.0,0.51,8.34,11.99
22,23,DOGE,286240348.35,19439894.65,0.002434,117598234480.0,0.17,2.38,-3.94
23,24,BTG,254386204.87,5169571.79,14.61,17413924.0,-0.42,7.65,1.74
24,25,USDC,244258933.08,28974097.7,1.0112,241551053.0,-0.33,-0.62,-0.36
25,26,VET,242824510.94,6489024.04,0.004379,55454734800.0,-0.53,11.38,-1.44
26,27,QTUM,210408445.79,124697939.75,2.3604,89141340.0,0.05,11.85,4.25
27,28,TUSD,208457470.46,68367499.83,1.0116,206073425.0,-0.29,-0.53,-0.38
28,29,OMG,206654839.39,30251720.94,1.4735,140245398.0,0.92,11.29,-1.08
29,30,ZIL,186280936.97,11861328.27,0.02006,9285907993.0,0.72,18.27,16.09
30,31,ZRX,185934232.55,10887723.96,0.3366,552358063.0,0.07,5.38,4.14
31,32,ONT,183367982.79,23013076.65,0.6299,291115881.0,0.21,12.57,-13.14
32,33,DCR,180646114.89,5886042.43,19.94,9058076.0,0.28,20.32,9.19
33,34,BAT,170606126.58,7488538.58,0.1396,1221699089.0,0.54,8.38,-1.64
34,35,LSK,170001846.18,3912126.36,1.4994,113378395.0,0.37,8.85,1.5
35,36,PAX,146538234.24,68623953.83,1.0091,145216340.0,-0.37,-0.27,-0.41
36,37,BCD,145406347.89,2055289.07,0.9457,153756875.0,-0.07,8.26,0.74
37,38,BCN,138054053.03,338213.34,0.00075,184066828814.0,-0.86,8.4,6.38
38,39,NANO,134473233.39,1836533.63,1.0092,133248289.0,0.54,11.74,1.1
39,40,STRAT,131643682.02,7184580.16,1.3277,99150196.0,1.99,4.07,7.03
40,41,ICX,118540794.4,5796400.82,0.2504,473406688.0,0.42,12.06,2.97
41,42,DGB,117964776.6,1702482.63,0.0105,11238574407.0,-0.28,9.43,-0.98
42,43,XVG,113929107.57,1548838.12,0.007509,15172086051.0,-0.67,11.54,-1.59
43,44,SC,108171805.1,1047475.12,0.002798,38660150685.0,1.1,10.22,2.04
44,45,BTS,106932878.15,3989706.62,0.03991,2679470000.0,-0.26,9.4,-3.25
45,46,LINK,104432786.53,3236125.92,0.2984,350000000.0,0.31,7.17,0.65
46,47,AE,97558653.21,4346003.93,0.4187,233020472.0,-0.36,10.97,-6.68
47,48,R,94486057.65,3037918.49,0.195,484450000.0,0.14,0.49,-0.67
48,49,GUSD,92638076.15,16150989.92,1.0141,91346294.0,0.08,1.06,0.8
49,50,REP,90153169.59,2240597.54,8.1957,11000000.0,2.56,11.14,14.41
50,51,KMD,90018707.5,2087647.43,0.8095,111201030.0,1.45,12.58,12.12
51,52,STEEM,85048103.41,470249.12,0.2777,306236218.0,0.73,10.16,-0.96
52,53,PPT,84384096.8,808749.8,1.5846,53252246.0,-0.29,11.82,7.56
53,54,BTM,83759675.69,2585061.0,0.08355,1002499275.0,0.56,8.47,-6.87
54,55,FCT,82357182.53,181549.0,9.4175,8745102.0,0.08,8.0,-1.09
55,56,NPXS,75948805.27,9691612.29,0.0004887,155402602409.0,-0.36,-2.93,-10.96
56,57,AOA,69061644.38,2589236.81,0.01056,6542330148.0,-0.17,-4.88,-14.22
57,58,SAI,68293678.26,96360868.11,1.0105,67585889.0,-0.75,-0.75,-0.6
58,59,ETN,68153700.17,196686.04,0.007898,8629629578.0,0.27,8.96,1.59
59,60,DEX,68123280.89,1944926.33,0.3557,191542291.0,1.05,64.86,97.85
60,61,HOT,67776897.86,2334031.51,0.0005088,133214575156.0,-0.29,16.24,3.84
61,62,GNT,66997629.78,1117580.71,0.0698,959842000.0,-0.4,8.9,2.57
62,63,SNT,64316236.68,3211019.7,0.01853,3470483788.0,0.75,10.7,5.58
63,64,CNX,63793006.24,4640352.25,1.1471,55613944.0,0.78,7.4,0.31
64,65,MAID,62715516.34,419602.89,0.1386,452552412.0,-0.25,6.73,-1.18
