,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,9633711684.57,64963448.0,606.97,15871728.0,0.01,-0.12,-2.49
1,2,ETH,1055233118.96,17421496.0,12.56,84043668.0,-0.37,5.2,7.62
2,3,XRP,264017847.22,12342822.0,0.007446,35457828433.0,1.08,-9.78,26.95
3,4,LTC,181129594.08,1663728.38,3.8062,47588104.0,-0.1,-0.22,-4.1
4,5,XMR,115059314.79,7175752.5,8.9109,12912240.0,-0.57,-6.69,-29.67
5,6,ETC,111117186.59,1873991.25,1.3228,84002173.0,-0.17,3.45,-6.76
6,7,DASH,79026685.17,519023.44,11.72,6744076.0,-0.01,-4.54,4.6
7,8,STEEM,74742337.44,140182.86,0.5142,145348823.0,4.0,0.62,-20.35
8,9,XEM,49491244.83,178507.03,0.005499,8999999999.0,-0.34,-2.9,-8.18
9,10,MAID,42164997.02,259795.83,0.09317,452552412.0,0.48,-3.5,-5.43
10,11,DGD,30332113.27,256232.95,15.17,2000000.0,-0.11,6.66,50.7
11,12,FCT,28382920.49,700126.0,3.2426,8753219.0,-0.63,-1.31,12.41
12,13,DOGE,26565200.31,775758.81,0.0002505,106056164280.0,-0.94,7.73,8.65
13,14,LSK,25876230.0,327073.28,0.2588,100000000.0,-0.28,2.09,1.21
14,15,NXT,18093011.54,373194.25,0.01811,998999994.0,-0.52,-9.9,-12.17
15,16,WAVES,16779144.11,12703.32,0.1678,100000000.0,1.09,1.21,1.75
16,17,EMC,15434916.05,33157.38,0.4004,38553400.0,-0.48,0.53,-4.71
17,18,XCP,14041607.12,328355.09,5.3519,2623651.0,0.9,20.93,59.53
18,19,BTS,13821306.03,149500.8,0.00537,2573840000.0,0.76,-1.45,6.9
19,20,XLM,12687065.52,204787.22,0.002082,6092409114.0,-0.98,-10.18,3.65
20,21,BCN,12108096.54,10090.43,6.674e-05,181417409401.0,0.14,4.88,16.01
21,22,PPY,11273773.19,5639.65,11.27,1000000.0,0.78,4.66,-4.73
22,23,BCY,10732013.57,275456.88,0.2556,41987655.0,-10.28,-23.24,-25.8
23,24,AMP,10455695.81,148482.45,0.1671,62585264.0,-0.68,0.51,-6.06
24,25,SJCX,9695851.9,90243.66,0.1927,50318144.0,2.25,-2.85,38.58
25,26,SC,9149726.75,98947.85,0.0004943,18509769600.0,-0.9,-1.07,-6.21
26,27,SDC,8971591.62,153308.88,1.364,6577321.0,-0.47,-2.16,16.27
27,28,XAUR,8119855.73,59766.88,0.09833,82578868.0,3.53,0.94,-0.67
28,29,PPC,7679502.53,150425.33,0.3268,23498289.0,-1.68,4.33,0.35
29,30,USDT,6951585.98,719125.0,0.9999,6951591.0,0.0,0.01,0.0
30,31,GAME,6628971.65,57478.26,0.1155,57413125.0,-1.75,-4.23,-11.62
31,32,HTC,6338991.69,73772.73,0.0005765,10996318099.0,3.73,-0.2,179.01
32,33,NAUT,5748130.66,40568.97,0.3553,16180000.0,-2.04,-8.16,-18.14
33,34,SYS,5599002.39,14996.73,0.01155,484569017.0,0.03,-0.18,2.95
34,35,TIPS,5303934.13,10672.07,1.216e-05,436139302776.0,0.07,-26.87,9.34
35,36,AGRS,5177541.42,5489.97,0.1233,42000000.0,0.01,1.26,-8.93
36,37,YBC,5120467.08,64209.9,1.7003,3011506.0,-0.31,-0.07,-1.29
37,38,IOC,4633320.49,29287.12,0.2846,16279608.0,0.01,-5.14,12.95
38,39,NMC,4536804.13,11624.73,0.3079,14736400.0,-0.24,0.0,1.93
39,40,DCR,3836275.63,17668.0,1.4478,2649725.0,-0.02,0.7,-4.49
40,41,STRAT,3390834.26,57652.2,0.03457,98075506.0,1.73,-8.94,13.85
41,42,OMNI,3367294.57,15499.46,6.0767,554132.0,0.01,9.65,25.3
42,43,NAV,3274709.09,130996.59,0.05495,59599414.0,-0.22,5.16,-0.39
43,44,BTCD,3242929.6,3205.49,2.5205,1286614.0,-1.44,-0.03,-2.09
44,45,RBY,3134523.56,6176.31,0.1335,23476242.0,-0.12,0.36,18.53
45,46,GRC,3124084.76,12911.6,0.008208,380593709.0,-3.2,-0.1,0.47
46,47,YOC,2907894.55,28540.2,0.08962,32447409.0,-0.1,-1.12,-26.74
47,48,UNITY,2750336.58,1063.61,3.3703,816061.0,4.03,-0.47,-7.66
48,49,DGB,2749417.95,67762.59,0.0003825,7188031134.0,-0.71,-1.62,11.78
49,50,BLK,2545310.04,42161.86,0.03364,75667915.0,0.57,-0.94,-8.97
50,51,GCR,2521329.43,3891.62,0.02484,101485706.0,1.28,3.22,-31.4
51,52,XVC,2422311.88,17542.83,0.1638,14790866.0,0.01,-6.54,-9.18
52,53,VASH,2398730.24,56892.16,0.005992,400339746.0,2.32,-0.73,-4.04
53,54,NLG,2349224.33,71472.63,0.00736,319193069.0,0.11,18.85,95.68
54,55,SLR,2113572.81,1273.52,0.06112,34583471.0,2.46,-4.25,-0.22
55,56,QWARK,1948902.89,1329.21,0.03131,62250737.0,0.01,0.62,-4.64
56,57,XHI,1937251.1,54961.02,0.02185,88656544.0,0.01,1.31,-3.46
57,58,NXS,1619462.11,3512.45,0.03854,42017298.0,-0.01,4.03,9.39
58,59,EXP,1600763.78,37412.34,0.4238,3776907.0,0.42,-3.04,-2.55
59,60,MONA,1567862.19,940.9,0.04043,38779500.0,0.21,-0.26,-0.56
60,61,LBC,1489040.41,70861.11,0.1396,10665278.0,-0.34,-9.27,-28.27
61,62,CURE,1433497.08,5454.62,0.05423,26431310.0,1.27,-6.4,-31.22
62,63,CLAM,1424292.87,39762.24,0.7468,1907156.0,-0.61,-2.76,-25.3
63,64,VRC,1377235.1,7707.79,0.04957,27783444.0,1.73,-4.38,-9.06
64,65,FTC,1370105.16,5095.94,0.01012,135417480.0,-0.08,0.05,-13.37
65,66,BLOCK,1329459.61,9407.81,0.34,3910516.0,-4.34,-10.32,-5.39
66,67,RADS,1324823.49,9239.99,0.4526,2927316.0,-0.2,-11.27,9.17
67,68,RVR,1316450.04,91844.09,0.04179,31500000.0,-0.82,-2.33,-5.81
68,69,AEON,1307488.51,3595.92,0.105,12453057.0,0.01,-5.2,3.25
69,70,RDD,1303491.04,5039.0,4.619e-05,28219345429.0,-2.29,7.75,28.65
70,71,EAC,1288651.69,11054.82,0.0001379,9346468332.0,-1.07,1.39,0.85
71,72,VTA,1254015.03,2339.54,0.0001061,11816632577.0,0.2,-1.85,-11.45
