,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,3185476714.44,18936496.0,225.81,14107025.0,0.08,0.02,-3.78
1,2,XRP,250898279.53,549981.0,0.007863,31908551587.0,0.18,3.04,-2.01
2,3,LTC,52541710.92,1372436.88,1.3613,38596254.0,-0.1,-0.04,-6.35
3,4,DASH,15829069.57,30505.73,2.9724,5325385.0,0.99,-1.61,-8.3
4,5,XLM,12417923.25,15414.49,0.002575,4822135531.0,0.91,-2.38,-3.98
5,6,MAID,9827287.86,8295.64,0.02172,452552412.0,0.18,3.0,-9.05
6,7,DOGE,9760731.3,40541.21,9.838e-05,99216645739.0,-0.18,-0.83,-10.78
7,8,NXT,8989429.07,12736.8,0.008989,999997096.0,-0.32,-0.1,-3.75
8,9,BTS,8713750.26,107073.96,0.003479,2504975101.0,0.74,-12.23,-25.93
9,10,BANX,6964592.18,14227.28,1.3786,5051887.0,0.18,0.11,-7.55
10,11,PPC,4887593.65,8276.87,0.2195,22268660.0,0.58,-1.19,-7.03
11,12,BCN,4598972.28,8152.27,2.669e-05,172318471105.0,-0.19,1.6,7.51
12,13,NMC,3674953.69,2730.8,0.3215,11431200.0,-0.24,-0.21,-6.21
13,14,XMR,3648525.26,29028.76,0.4915,7422848.0,0.26,4.9,-15.88
14,15,YBC,2907553.02,51575.68,0.9692,3000000.0,0.63,0.61,-7.13
15,16,XCP,2475869.0,1222.67,0.9356,2646359.0,0.18,2.36,1.73
16,17,XPY,2027068.02,13349.99,0.1293,15682204.0,-0.67,0.58,-29.87
17,18,NSR,1958108.47,4636.27,0.002405,814044508.0,-0.23,-4.75,-14.5
18,19,MONA,1779601.09,4435.94,0.09293,19149250.0,0.52,0.02,-1.88
19,20,UNITY,1642322.8,1211.92,2.0125,816061.0,-0.18,1.13,-8.81
20,21,XEM,1324840.21,2013.32,0.0001472,8999999999.0,0.33,-1.03,5.41
21,22,ARCH,1281882.44,12004.11,0.07847,16336157.0,0.47,-1.44,-43.08
22,23,GEMZ,1154788.95,1058.54,0.0131,88135217.0,0.18,7.49,-5.02
23,24,NOTE,1116394.31,1264.85,0.0113,98799024.0,1.51,3.07,-0.57
24,25,BLK,1050828.15,1818.45,0.01404,74868444.0,0.08,0.0,-8.56
25,26,FAIR,1039109.08,914.39,0.02011,51672143.0,0.18,0.14,6.71
26,27,BTCD,1020450.78,1459.13,0.8399,1214940.0,0.21,-2.51,-9.76
27,28,CELL,962491.72,1251.23,0.01095,87884899.0,0.14,12.65,9.21
28,29,USNBT,958365.19,5549.02,0.9876,970358.0,-1.01,-2.38,-0.84
29,30,FC2,905464.12,8572.9,0.009036,100206032.0,-5.18,100.27,86.32
30,31,CLAM,851564.77,9059.6,1.295,657598.0,-1.79,2.31,-4.41
31,32,START,692071.53,6241.01,0.03045,22730261.0,2.78,17.0,-18.55
32,33,SJCX,677591.02,812.74,0.01634,41464404.0,-2.25,0.94,-4.54
33,34,SDC,653256.82,7868.29,0.1009,6473567.0,0.78,11.06,-19.54
34,35,XTC,496871.72,2488.92,0.004969,100000000.0,0.01,-0.14,-2.27
35,36,VRC,496642.01,1947.55,0.01835,27069868.0,1.63,6.98,7.36
36,37,DGB,478500.41,2688.39,0.0001175,4072406945.0,0.2,-0.78,8.95
37,38,NVC,447126.55,838.12,0.4313,1036660.0,0.13,-0.97,-3.52
38,39,XDN,407274.45,4164.68,5.955e-05,6838699982.0,-10.73,-9.78,3.94
39,40,RDD,311106.65,2767.34,1.129e-05,27561570364.0,-1.97,17.0,-20.35
40,41,AUR,303063.39,637.82,0.04514,6714348.0,-1.31,1.06,35.32
41,42,SKYNET,281350.29,793.45,0.3146,894223.0,-0.19,5.89,5.52
42,43,IFC,276018.02,1094.91,3.05e-06,90596263112.0,-0.02,0.22,0.15
43,44,JINN,269683.79,682.3,2.6968,100000.0,-0.19,-0.1,-8.4
44,45,SYS,266238.18,1508.71,0.0006499,409677499.0,5.95,8.88,-11.44
45,46,WDC,264766.13,2273.92,0.003394,78016537.0,-0.27,-4.39,-8.99
46,47,BLOCK,257343.63,7865.38,0.0661,3893499.0,5.52,-16.48,108.48
47,48,NAV,253117.31,970.48,0.004347,58234646.0,9.95,4.31,7.76
48,49,FTC,247845.66,947.21,0.003406,72761280.0,-1.17,-6.27,-8.53
49,50,CRAVE,247456.36,6913.26,0.4586,539628.0,-1.45,14.37,25.8
50,51,CLOAK,239162.67,2135.57,0.05228,4574958.0,0.63,-3.42,2.33
51,52,CANN,225172.25,3390.29,0.00295,76330279.0,0.1,-0.61,-13.91
52,53,NLG,223776.56,1114.42,0.0009812,228061101.0,-0.08,0.24,-0.32
53,54,LQD,217840.26,770.5,2.2204,98109.0,-0.19,-0.12,16.63
54,55,MEC,203343.69,783.64,0.007136,28496700.0,-0.16,-0.82,-6.68
55,56,MAX,181747.65,503.63,0.004422,41101611.0,0.1,2.75,-11.7
56,57,BITUSD,176373.59,15534.92,1.112,158607.0,5.56,3.72,4.81
57,58,NET,162876.8,597.89,0.0004089,398347887.0,0.18,-0.35,-8.68
58,59,POT,156731.82,511.97,0.0007932,197585280.0,-1.19,1.54,-5.25
59,60,XBS,150271.27,18572.45,0.1154,1302290.0,-0.8,-11.04,-37.74
60,61,TRON,144863.89,9238.77,0.09761,1484120.0,3.19,-0.1,-40.66
61,62,XVC,142209.24,2897.14,0.01928,7375665.0,-2.96,0.26,-9.73
62,63,HZ,128354.8,1022.71,0.0001885,680865886.0,4.26,-0.47,-1.79
63,64,BITCNY,127551.38,14991.19,0.1679,759536.0,0.88,4.55,3.29
64,65,URO,121819.61,951.83,0.1162,1048687.0,8.29,9.15,-12.52
65,66,IOC,108664.64,1939.37,0.006724,16161194.0,0.1,-3.61,38.6
66,67,VTC,104107.48,650.36,0.007246,14368449.0,0.21,2.41,-18.31
67,68,XAUR,99556.89,3120.7,97.99,1016.0,0.08,6.71,77.85
68,69,UBQ,84751.1,874.59,0.02511,3375458.0,-1.75,-4.03,6.39
69,70,UTC,84463.77,632.39,0.002845,29687524.0,1.12,-4.03,40.81
70,71,FIBRE,83449.79,776.85,0.1323,630574.0,0.22,13.82,-16.77
71,72,MRCAM,76243.54,4381.08,39.83,1914.0,0.08,0.01,
72,73,XAI,69610.49,958.89,0.1031,675431.0,0.17,4.16,-4.45
73,74,EAC,66339.82,624.17,9.03e-06,7345955450.0,0.18,-3.89,27.1
74,75,CACH,63487.34,1331.28,0.02731,2325070.0,0.3,2.54,-39.1
75,76,SPR,56214.69,697.0,0.02831,1985545.0,9.91,-4.79,60.89
76,77,BLITZ,48489.68,2492.77,0.013,3730728.0,0.17,-16.9,-26.01
77,78,TRC,46189.22,1636.11,0.004549,10152770.0,-1.63,2.98,62.83
78,79,EKN,46032.24,1349.61,0.01747,2634915.0,0.08,190.89,153.61
79,80,NTRN,35247.58,5889.7,0.02316,1521865.0,8.72,-13.62,159.98
