,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,881233101.63,,77.53,11366350.0,,-14.44,-25.26
1,2,LTC,50009622.76,,2.6151,19123504.0,-2.96,-8.65,-8.89
2,3,PPC,2947080.15,,0.1512,19493398.0,-1.49,3.93,20.24
3,4,NMC,2538464.68,,0.4233,5996650.0,-3.1,-11.21,-25.47
4,5,NVC,750854.32,,2.4833,302363.0,-1.29,-14.58,-25.68
5,6,FTC,635120.69,,0.06978,9102150.0,1.09,-2.87,-21.34
6,7,TRC,379940.39,,0.124,3062850.0,1.16,-3.34,-8.67
7,8,DVC,267833.17,,5.582e-05,4798020096.0,-2.96,-16.21,-29.91
8,9,FRC,197143.69,,0.008924,22092140.0,-15.36,-19.28,-36.79
9,10,YAC,97456.41,,0.02388,4081219.0,-0.3,-30.96,5.46
10,11,DGC,77321.86,,0.02016,3835828.0,0.78,-15.72,-17.78
11,12,BQC,69831.71,,0.003481,20060260.0,-3.31,-13.38,10.6
12,13,IXC,38189.02,,0.002729,13993490.0,-0.6,-11.4,-32.91
13,14,WDC,37700.63,,0.005428,6945743.0,-1.15,-13.25,-43.85
14,15,CNC,32527.93,,0.006202,5244410.0,-1.15,-17.3,-48.55
15,16,MNC,30455.11,,0.02636,1155276.0,-1.15,-14.44,-15.29
16,17,BTB,19352.11,,4.8069,4026.0,1.67,-12.0,-21.57
17,18,LKY,11514.92,,0.002327,4949087.0,-1.12,,-15.08
18,19,MEM,8647.96,,0.0005822,14852650.0,-2.57,,-39.11
19,20,GLC,7428.18,,0.0004227,17571450.0,-0.79,-1.75,-55.76
20,21,BTE,7128.5,,0.007753,919450.0,-1.15,7.71,12.3
21,22,FRK,2466.6,,0.07753,31815.0,-1.15,-4.99,-47.07
22,23,NBL,1557.63,,0.002055,757854.0,-1.18,,-53.46
23,24,ELC,1552.27,,0.07055,22001.0,-1.15,-6.36,-18.06
24,25,AMC,1352.61,,0.001227,1102100.0,,-32.61,-43.41
