,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,3142052836.13,12939043.0,223.36,14067450.0,0.02,0.12,-5.67
1,2,XRP,252075554.32,184594.89,0.0079,31908551587.0,0.01,-1.7,-5.1
2,3,LTC,53972529.18,733823.44,1.4099,38280154.0,0.7,-0.29,-4.35
3,4,DASH,15492648.37,45925.0,2.9266,5293686.0,0.45,2.95,-13.43
4,5,XLM,13195126.13,10026.44,0.002742,4812514706.0,-0.2,1.44,0.47
5,6,BTS,12001405.51,25890.9,0.004791,2504975101.0,0.66,2.58,6.31
6,7,MAID,10864310.28,4522.34,0.02401,452552412.0,0.04,-1.0,9.26
7,8,DOGE,10567921.62,22508.13,0.0001067,99075292647.0,0.16,0.24,-6.0
8,9,NXT,9235054.44,12056.97,0.009235,999997096.0,-0.01,0.67,-12.41
9,10,PPC,5249287.28,12158.82,0.236,22239235.0,-0.54,-1.63,-7.03
10,11,BANX,5244816.11,12703.94,1.2065,4347307.0,0.04,0.15,-5.65
11,12,XMR,5037853.2,39375.24,0.6942,7256554.0,-0.36,5.4,-14.94
12,13,BCN,3797999.72,4352.71,2.209e-05,171950445819.0,-0.29,-5.91,16.03
13,14,NMC,3728816.75,7262.91,0.3285,11352100.0,0.07,1.7,0.94
14,15,XPY,3279667.13,10142.1,0.2098,15631281.0,1.53,5.74,-16.02
15,16,YBC,3208240.99,27936.29,1.0694,3000000.0,-0.06,3.0,5.52
16,17,XCP,2448133.62,4478.25,0.9251,2646359.0,-1.98,-4.1,-12.25
17,18,NSR,2300811.13,3860.18,0.002819,816161010.0,3.48,11.29,-5.13
18,19,MONA,1699286.45,7162.78,0.09061,18753150.0,0.03,-6.16,1.43
19,20,ARCH,1673535.82,12334.43,0.1025,16328176.0,0.71,11.37,25.48
20,21,USNBT,1620695.74,1206.07,0.9995,1621526.0,0.04,0.24,0.5
21,22,DEX,1292911.17,634.82,1.2929,1000000.0,3.36,9.19,-1.33
22,23,XEM,1268357.97,9116.91,0.0001409,8999999999.0,-7.42,-15.99,-16.67
23,24,BTCD,1125089.15,869.58,0.927,1213745.0,-0.02,-2.68,-10.11
24,25,BLK,1116347.73,2901.99,0.01491,74863918.0,-0.2,-1.69,-12.71
25,26,NOTE,1065334.9,821.87,0.01083,98335851.0,4.39,3.32,-5.26
26,27,SDC,975589.89,9358.73,0.1507,6471743.0,-0.13,-4.56,-5.28
27,28,START,950797.19,4075.94,0.04351,21854177.0,-1.37,3.83,-18.91
28,29,FAIR,899543.13,1816.36,0.01742,51639047.0,-2.43,2.67,44.15
29,30,CLAM,796438.27,11357.47,1.2436,640426.0,0.58,3.73,-20.05
30,31,SJCX,695601.33,789.14,0.01678,41464404.0,0.04,-5.94,6.75
31,32,ETC,692592.68,914.59,0.6926,1000000.0,0.04,3.49,19.74
32,33,XDN,505648.35,4945.27,7.395e-05,6837474202.0,7.67,4.79,-3.03
33,34,DGB,492008.35,1435.95,0.000123,3998622941.0,5.97,6.91,12.28
34,35,CANN,460384.09,24261.71,0.006043,76183180.0,-2.44,-24.92,-30.35
35,36,VRC,458981.78,1567.16,0.01696,27060429.0,-0.34,-0.13,17.4
36,37,FC2,457067.85,2714.61,0.004561,100206032.0,0.04,-1.7,-15.16
37,38,NXTcoinsco,411464.38,1063.05,0.4156,990100.0,0.07,7.86,35.92
38,39,XTC,405173.1,1231.66,0.004052,100000000.0,-0.03,-18.15,-33.31
39,40,RDD,378164.93,720.14,1.373e-05,27541559215.0,-2.6,-0.17,-6.47
40,41,XBS,312834.79,19288.56,0.2404,1301501.0,-11.26,21.83,57.1
41,42,WDC,287892.82,2081.76,0.00369,78016537.0,0.2,-2.6,-6.5
42,43,CRAVE,264334.14,12689.26,0.4898,539625.0,6.81,-0.56,27.4
43,44,NAV,259043.28,2365.23,0.004452,58191674.0,0.11,25.27,-19.33
44,45,BURST,235818.93,575.94,0.0003153,747993546.0,0.04,1.07,-13.3
45,46,QRK,214999.61,1489.15,0.0008639,248859162.0,-5.08,-3.39,-14.82
46,47,TRON,211530.9,35389.55,0.1851,1142710.0,3.83,6.62,
47,48,MEC,207594.01,914.53,0.007325,28339700.0,0.24,0.28,3.28
48,49,SYS,206311.88,2382.61,0.0005055,408109132.0,-2.07,19.39,0.27
49,50,POT,199165.26,2998.6,0.001047,190230975.0,-0.42,-2.64,-10.22
50,51,FTC,197036.74,2839.78,0.002708,72761280.0,1.69,19.81,22.1
51,52,BAY,192717.34,733.29,0.0001926,1000695661.0,-9.24,-10.06,-42.53
52,53,XPM,186693.16,1676.98,0.0193,9672905.0,0.06,2.16,-3.01
53,54,BITUSD,180284.94,2246.1,1.0768,167434.0,0.64,-3.95,-1.23
54,55,HZ,124065.64,1414.19,0.0001923,645329989.0,-0.54,4.76,-28.29
55,56,XVC,123891.46,2598.37,0.01775,6979527.0,1.06,-2.92,-39.8
56,57,VTC,121879.86,1062.01,0.008756,13919100.0,1.31,0.04,-6.75
57,58,ZEIT,121713.07,582.14,3.92e-06,31087586140.0,0.77,22.76,33.28
58,59,BITCNY,121154.09,3983.23,0.1638,739832.0,0.66,-0.65,1.82
59,60,DMD,118863.45,568.5,0.1161,1023932.0,0.33,-1.85,-0.27
60,61,ANC,109886.39,500.65,0.06603,1664149.0,0.85,0.65,-5.81
61,62,FIBRE,102655.46,757.6,0.1629,630180.0,3.75,14.37,-2.11
62,63,CACH,101140.99,9115.23,0.04441,2277624.0,8.23,-9.11,3718.84
63,64,XVG,88611.14,1303.92,1.117e-05,7932150000.0,0.04,-5.2,-7.73
64,65,FLO,80960.16,3201.61,0.0009619,84164850.0,-0.93,-13.54,18.09
65,66,MGW,78405.83,627.25,0.07841,1000000.0,0.07,23.84,26.52
66,67,AUR,74981.55,1181.18,0.02902,2584103.0,-3.38,0.05,-27.5
67,68,RBY,68049.89,849.39,0.003083,22071513.0,0.04,-2.1,8.44
68,69,BOST,64750.05,1895.18,0.005502,11767532.0,0.01,2.95,-7.68
69,70,MRCAM,59124.03,3906.73,39.07,1513.0,-0.09,-0.47,
70,71,XAI,57463.41,691.2,0.08529,673730.0,2.15,2.07,-21.65
71,72,BLITZ,42120.87,899.37,0.01131,3723687.0,0.06,-27.72,4.14
72,73,CASH,38970.03,4241.06,0.008561,4551861.0,5.05,54.02,171.85
73,74,CYP,38375.28,2040.64,0.006062,6330705.0,0.34,-2.3,-22.12
74,75,LGD,35565.21,23098.33,0.007149,4974612.0,4.01,-25.4,1906.65
75,76,DTC,33977.31,1203.84,0.03039,1117990.0,0.04,16.66,308.71
76,77,TIPS,29841.36,500.42,1.1e-07,280846322360.0,-1.34,20.53,19.44
77,78,RIC,23857.07,1298.6,0.001939,12304625.0,0.01,-11.83,-36.28
78,79,8BIT,22806.61,7418.8,0.229,99592.0,-1.71,,
79,80,J,18032.93,2244.97,0.01139,1582632.0,-1.95,7.74,11.7
80,81,WBB,16157.46,934.2,0.1473,109705.0,-11.71,-2.85,144.74
81,82,EKN,14935.24,1754.59,0.006701,2228915.0,5.89,-8.54,30.72
82,83,BSTY,14032.83,3586.04,0.002107,6659136.0,0.14,72.0,86.18
83,84,GLIDE,4559.28,1019.94,0.007264,627619.0,0.81,-53.03,-29.69
84,85,P7C,2339.77,637.72,0.0005009,4671358.0,1.11,19.28,
85,86,UNITY,1770448.91,233.97,2.1695,816061.0,0.07,1.69,-16.27
86,87,RBT,1163552.86,52.36,0.01037,112246618.0,0.04,-29.69,239.27
87,88,GEMZ,1061220.28,100.11,0.01204,88135217.0,-0.42,0.54,-14.08
88,89,XUSD,1037098.21,308.51,0.8786,1180442.0,0.07,-11.87,-12.4
89,90,SWARM,949004.15,133.77,0.009495,99945431.0,0.04,13.77,-9.12
90,91,CELL,859809.97,77.37,0.009787,87850588.0,0.01,0.31,41.38
91,92,OMNI,843611.61,4.073,1.5645,539223.0,,-6.62,-5.03
92,93,PANGEA,526058.61,8.9488,0.5264,999352.0,0.07,-0.25,-16.02
93,94,BALLS,520340.99,2.5225,2.23e-06,232901240342.0,0.04,,
94,95,UNO,511388.41,409.35,2.628,194591.0,-0.36,8.05,-5.61
95,96,NXTV,508021.77,10.16,0.508,1000000.0,0.07,-1.11,-18.69
96,97,NVC,441520.39,409.67,0.43,1026863.0,0.02,-0.09,-1.25
97,98,SF0,325063.21,12.0,247.41,1314.0,0.07,3.7,-7.26
98,99,XCR,323738.04,133.53,0.003237,100000000.0,-5.93,-11.21,-1.47
99,100,BLOCK,318004.98,140.71,0.03175,10015953.0,0.04,10.75,20.19
100,101,10K,302077.13,25.03,2.23e-06,135244685528.0,0.01,0.11,-5.67
101,102,GRCX,301792.55,0.5332,0.008921,33829297.0,0.04,24.93,7.64
102,103,IXC,289780.14,6.0448,0.0138,20999906.0,0.04,-1.03,-15.48
103,104,JLH,285363.98,128.41,0.02854,10000000.0,0.07,0.03,-9.78
104,105,SKYNET,272603.79,7.4388,0.3048,894223.0,0.07,-5.06,-17.38
105,106,JINN,267817.33,206.22,2.6782,100000.0,0.07,0.67,-15.33
106,107,USDT,251600.0,48.97,1.0,251600.0,0.0,0.0,0.0
107,108,MINT,250400.96,61.82,1.192e-05,20998926343.0,6.87,14.05,-17.57
108,109,IFC,250234.03,97.23,2.76e-06,90596259204.0,0.24,-6.07,-0.6
109,110,NLG,243105.45,282.32,0.001072,226780101.0,0.11,-1.24,8.75
110,111,GRC,236099.31,351.52,0.0006594,358037442.0,0.75,-15.35,-29.07
111,112,FIMK,226285.41,105.16,0.0005027,450150598.0,0.04,-22.83,21.31
112,113,JAY,222267.0,20.11,0.2244,990440.0,0.07,-5.9,
113,114,I0C,213575.32,0.001649,0.01028,20776989.0,0.04,-38.66,-41.66
114,115,MAX,198644.98,65.44,0.004863,40851179.0,1.48,0.89,-4.02
115,116,ZRC,196504.62,249.34,0.03722,5278928.0,-12.74,-19.39,-31.25
116,117,LQD,188892.27,5.8181,1.9394,97399.0,0.07,12.85,-13.15
117,118,XC,187482.53,121.49,0.03352,5593325.0,0.04,8.14,22.78
118,119,PTS,185044.54,3.0972,0.000185,999999386.0,0.03,-7.83,-15.83
