,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,4614263987.41,16834190.0,342.41,13475650.0,0.13,-1.9,0.71
1,2,XRP,141383705.05,434075.13,0.004877,28989252282.0,0.12,0.04,0.15
2,3,LTC,119561789.17,2417010.5,3.5574,33609605.0,0.01,-2.52,-4.41
3,4,BTS,36898777.12,127416.33,0.01845,1999883512.0,0.61,2.74,9.43
4,5,DOGE,20923030.22,247006.06,0.0002197,95232820027.0,-0.02,-3.01,-7.55
5,6,NXT,19922507.81,50698.09,0.01992,999997096.0,1.33,-1.97,2.8
6,7,PPC,16310609.67,120072.82,0.7462,21857771.0,-1.35,-7.4,-8.33
7,8,XCP,11544760.97,15705.3,4.3612,2647139.0,1.06,-0.75,34.06
8,9,MAID,10776033.76,6965.88,0.02381,452552412.0,0.13,-0.26,24.1
9,10,DASH,10312160.56,383517.0,2.1315,4837958.0,-2.55,6.83,18.28
10,11,NMC,8780521.7,22637.9,0.8643,10158950.0,-0.12,-3.07,-4.01
11,12,XMR,2769965.4,29986.46,0.6163,4494543.0,1.72,4.64,-1.57
12,13,UNITY,2698875.15,12069.4,3.3072,816061.0,1.16,4.27,18.3
13,14,XLM,2533885.7,11531.09,0.001688,1501059725.0,0.05,-4.29,0.44
14,15,BTCD,2434146.9,4566.43,2.0439,1190938.0,1.17,4.67,-11.13
15,16,NXTTY,2306322.57,1803.27,0.002306,1000000000.0,1.28,-2.66,-19.39
16,17,USNBT,2224136.76,63461.94,0.9927,2240455.0,-0.33,-0.84,-0.37
17,18,BLK,2214331.06,27277.26,0.02964,74707290.0,0.49,-2.05,-8.12
18,19,NSR,2101629.9,5203.29,0.004441,473220428.0,8.31,-5.87,77.09
19,20,BCN,1694809.4,4578.98,1.027e-05,164985537493.0,-1.78,-4.1,-10.28
20,21,FTC,1451939.07,3047.93,0.02403,60412770.0,-2.37,-2.25,-17.09
21,22,FC2,1398521.68,13326.89,0.01746,80084093.0,9.9,30.27,193.81
22,23,PTS,1320460.9,9887.86,0.749,1763005.0,-7.73,-23.6,-56.83
23,24,ZET,1292500.43,1984.55,0.008021,161143477.0,-0.88,-3.9,-0.64
24,25,QRK,1261192.21,967.75,0.005078,248368108.0,1.03,-2.72,-17.01
25,26,YBC,1261132.99,31352.85,0.5651,2231801.0,2.79,5.61,25.57
26,27,SWARM,1180304.49,4879.65,0.0118,100000000.0,-0.04,-33.11,28.4
27,28,RDD,1119711.02,12818.07,4.117e-05,27196024054.0,0.13,-2.98,-2.79
28,29,XPM,1053840.61,10930.09,0.1406,7495849.0,0.11,-7.61,-8.63
29,30,PND,1045777.17,3992.64,3.239e-05,32288468678.0,0.13,-13.87,-15.05
30,31,XC,871042.6,2597.94,0.1568,5555465.0,-0.24,2.92,-10.93
31,32,URO,862838.84,19727.13,0.8663,996024.0,0.75,3.11,-14.54
32,33,IXC,779374.2,1817.0,0.03711,20999906.0,-0.03,-11.73,8.05
