,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,1552288528.88,,133.49,11628500.0,0.41,9.07,12.46
1,2,LTC,55425519.49,,2.6645,20801780.0,-0.22,4.86,-2.49
2,3,XRP,46362758.47,,0.00593,7817889792.0,0.41,2.87,15.19
3,4,NMC,3825744.7,,0.5914,6469393.0,0.82,3.08,-3.76
4,5,PPC,3518328.33,,0.1749,20119460.0,0.32,4.85,4.64
5,6,FTC,2382131.78,,0.1602,14870850.0,2.75,7.36,19.89
6,7,NVC,1524589.75,,4.0221,379058.0,0.4,8.61,-15.22
7,8,XPM,1009253.15,,0.5473,1844028.0,-0.62,-6.05,-31.96
8,9,TRC,673396.75,,0.1842,3655470.0,1.64,4.27,4.94
9,10,IFC,431035.03,,5.69e-06,75785043968.0,-3.33,-4.16,13.48
10,11,DVC,304627.51,,5.874e-05,5186420224.0,0.41,6.97,-2.67
11,12,FRC,206252.72,,0.008156,25287724.0,0.45,9.21,7.33
12,13,DGC,182005.81,,0.02336,7790649.0,-0.22,-14.2,-30.57
13,14,GLC,122704.72,,0.004675,26248010.0,-17.19,-29.56,-16.63
14,15,MNC,120348.92,,0.09344,1287939.0,0.45,124.53,113.76
15,16,CBX,119503.21,,0.167,715663.0,3.82,14.0,33.45
16,17,IXC,112317.52,,0.007417,15143858.0,0.45,4.42,16.06
17,18,MEC,96171.7,,0.005514,17439876.0,1.19,7.33,-13.94
18,19,WDC,90831.05,,0.004994,18188542.0,0.45,1.9,-24.01
19,20,ANC,64652.82,,0.1483,435895.0,0.44,-16.42,75.23
20,21,QRK,63964.54,,0.0003457,185008128.0,-8.61,7.42,
21,22,CNC,62456.3,,0.01188,5256994.0,0.45,38.21,66.93
22,23,FST,46789.92,,0.002176,21503836.0,5.64,-0.1,2.17
23,24,YAC,33925.04,,0.005473,6198517.0,0.45,-37.01,-67.57
24,25,PXC,29049.43,,0.008364,3472950.0,0.43,-27.16,-57.79
25,26,MEM,28462.35,,0.0009182,30997650.0,-7.83,-30.0,14.29
26,27,XNC,27851.37,,0.0001593,174808448.0,-4.08,8.85,-5.85
27,28,GME,19836.84,,0.0003485,56926848.0,0.77,-13.52,
28,29,FRK,19513.31,,0.3739,52189.0,0.44,-4.2,-43.7
29,30,ALF,12865.2,,0.001008,12765000.0,0.43,12.9,16.22
30,31,LKY,12585.92,,0.001988,6332008.0,0.45,-24.99,-57.84
31,32,BTE,12571.18,,0.01344,935650.0,3.06,11.91,-19.14
32,33,EZC,12466.53,,0.00162,7697671.0,0.32,4.51,-61.19
33,34,BQC,11240.66,,0.0004806,23390562.0,-80.35,-68.04,-79.31
34,35,DBL,10136.1,,0.01641,617600.0,0.03,-8.29,-52.0
35,36,ARG,9394.77,,0.02403,390924.0,0.45,-15.57,-25.17
36,37,BTB,8959.2,,1.6686,5369.0,0.45,9.07,-30.44
37,38,KGC,7171.69,,0.0006034,11885970.0,0.43,-7.1,
38,39,GLC,7074.66,,0.0004565,15496400.0,0.45,-12.72,1.17
39,40,NAN,5636.25,,0.007561,745462.0,-0.08,-10.06,-10.82
40,41,CSC,4873.56,,0.002006,2429060.0,0.35,-1.63,-32.62
41,42,NBL,4647.25,,0.004727,983154.0,-12.5,-6.55,-10.46
42,43,SBC,3242.82,,0.0006781,4782005.0,0.43,-29.84,-8.7
43,44,GIL,2972.53,,0.001024,2903233.0,21.94,11.68,
44,45,SPT,2608.37,,0.002809,928697.0,0.45,7.34,-52.68
45,46,CRC,2362.61,,0.02169,108902.0,0.45,-26.14,-61.91
46,47,EMD,1881.75,,0.001001,1879540.0,0.45,-25.41,-60.87
47,48,HYC,1780.48,,0.003472,512800.0,0.45,-21.31,-20.4
48,49,ELC,1156.83,,0.05113,22624.0,0.45,-6.1,-32.22
