,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,3662295237.06,21551878.0,255.41,14338775.0,-0.08,-1.3,5.33
1,2,XRP,352168398.35,404116.78,0.01104,31908551587.0,-0.02,-1.33,-0.01
2,3,LTC,164402819.34,6288461.5,4.0654,40439854.0,-0.19,3.24,42.29
3,4,DOGE,19070977.43,202675.97,0.0001906,100029262744.0,0.51,-0.78,3.26
4,5,BTS,16775958.95,65691.83,0.006678,2511953117.0,0.08,-2.38,-3.61
5,6,XLM,16451174.3,10949.87,0.003401,4837356606.0,-0.11,-1.39,-1.19
6,7,DASH,16081509.04,58716.04,2.9102,5525895.0,0.13,3.54,2.75
7,8,NXT,12549860.28,28753.06,0.01255,999997096.0,-1.12,-4.66,2.81
8,9,PPC,11180291.92,99689.06,0.4979,22454203.0,0.06,1.64,26.52
9,10,BANX,10619770.02,5935.51,1.7144,6194459.0,-0.05,-1.26,5.37
10,11,MAID,8224078.97,8884.46,0.01817,452552412.0,-1.93,-2.97,-1.22
11,12,NMC,7878224.79,34548.72,0.6632,11878900.0,-0.06,0.6,40.31
12,13,BCN,5635915.01,6792.66,3.234e-05,174268904469.0,-0.1,-1.07,14.4
13,14,START,4609319.55,66565.65,0.1716,26857954.0,-0.31,17.52,104.56
14,15,XMR,4110423.42,23017.22,0.4926,8344262.0,0.25,-1.24,-2.02
15,16,BLK,3510319.25,86673.43,0.04684,74946885.0,0.23,-1.53,0.28
16,17,MONA,3483114.26,4534.83,0.1662,20955700.0,-1.13,0.28,0.4
17,18,XCP,3170984.13,825.9,1.2011,2640134.0,0.13,-0.44,0.11
18,19,YBC,2945641.28,56657.54,0.9819,3000000.0,-1.12,0.17,1.02
19,20,MINT,2585233.9,35626.35,0.0001198,21582841308.0,-1.63,38.01,81.89
20,21,NSR,2397187.76,1729.66,0.002944,814185569.0,-0.01,8.73,5.58
21,22,XPM,2377881.66,60588.36,0.2231,10658109.0,-0.01,0.17,16.79
22,23,BTCD,2062459.67,998.68,1.6854,1223712.0,-0.39,-3.38,11.82
23,24,FAIR,1723476.55,722.22,0.03322,51880725.0,-3.97,-0.36,11.87
24,25,DEX,1656586.77,2322.53,1.6566,1000000.0,-1.14,-3.19,10.95
25,26,VTC,1593434.32,38924.47,0.09803,16253950.0,-1.16,0.49,-46.09
26,27,NOTE,1536328.97,1019.8,0.01521,100979820.0,-0.14,-1.4,0.53
27,28,ETC,1532994.03,1301.32,1.533,1000000.0,-0.05,18.48,61.29
28,29,XDN,1457526.29,4270.62,0.000213,6842510582.0,-0.37,-9.68,20.17
29,30,CLAM,1372977.57,8480.19,1.8178,755308.0,0.51,-2.49,1.61
30,31,XEM,1290437.21,1322.57,0.0001434,8999999999.0,-0.1,0.58,-7.44
31,32,FC2,1277305.38,538.03,0.01275,100206032.0,-0.05,-2.6,-6.43
32,33,MEC,1233630.02,14374.01,0.04203,29350700.0,-0.11,-0.96,1.62
33,34,IFC,1232015.88,13024.7,1.36e-05,90596274023.0,-0.22,-0.91,-17.14
34,35,WDC,1181942.47,5501.15,0.01412,83722080.0,-0.2,-2.96,2.3
35,36,QRK,1143522.0,6263.41,0.004591,249083828.0,-1.51,-0.37,6.56
36,37,GEMZ,1128161.37,539.57,0.0128,88135217.0,-0.13,-3.77,-0.75
37,38,NVC,1076592.79,57681.12,0.984,1094108.0,0.53,4.3,65.38
38,39,FTC,998869.78,10291.68,0.01373,72761280.0,-1.71,6.82,56.52
39,40,VRC,920113.42,2345.65,0.03386,27171980.0,-0.23,4.42,-9.9
40,41,SDC,830394.75,11889.3,0.1281,6481367.0,0.02,-3.77,4.7
41,42,MAX,787107.74,8491.53,0.01899,41459435.0,-0.08,1.5,-8.02
