,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,3616325669.88,55629084.0,264.2,13688075.0,0.94,-7.05,-16.72
1,2,XRP,586350663.43,3801006.0,0.01893,30978075200.0,0.42,-14.59,-20.65
2,3,LTC,69101167.2,3888140.25,1.9567,35315454.0,0.47,-8.65,-28.17
3,4,XPY,53186750.9,695183.13,4.3143,12327935.0,3.72,39.55,-65.79
4,5,BTS,34255564.35,387279.06,0.01371,2497973773.0,0.23,-8.09,-15.86
5,6,MAID,18266242.67,6208.33,0.04036,452552412.0,2.46,-17.98,-24.46
6,7,NXT,16068879.42,94283.48,0.01607,999997096.0,0.98,-9.09,-3.06
7,8,XLM,15717689.11,137593.11,0.004416,3559062575.0,0.76,-4.9,-24.66
8,9,DOGE,15405093.44,379150.22,0.0001583,97289978241.0,0.17,-5.86,-13.72
9,10,PPC,10115663.8,123050.88,0.4601,21987680.0,-0.33,-5.93,-21.6
10,11,XCP,9247939.62,19134.99,3.4943,2646575.0,0.84,-2.99,-17.38
11,12,DASH,8152158.19,60682.75,1.6278,5008126.0,0.9,-6.3,-16.36
12,13,NMC,6074428.43,49852.08,0.5717,10624800.0,1.41,-3.45,-20.39
13,14,FC2,4138257.29,3278.97,0.04131,100175116.0,0.24,-4.53,-17.13
14,15,NSR,3525777.41,48849.36,0.005812,606606633.0,-2.14,-12.18,-9.03
15,16,UNITY,3502327.81,3785.64,4.2917,816061.0,0.98,-12.52,-11.46
16,17,YBC,2676393.45,42359.77,0.8921,3000000.0,1.54,-12.68,-21.55
17,18,BANX,2460388.69,4724.04,0.9511,2586882.0,0.9,-7.07,-16.73
18,19,XMR,2316421.62,29438.24,0.4172,5551851.0,3.11,-11.13,-26.67
19,20,USNBT,2245804.53,1886968.13,1.0001,2245634.0,1.63,0.27,-0.1
20,21,BLK,1772414.21,123603.84,0.02371,74747745.0,-0.27,-7.09,-18.41
21,22,SJCX,1425931.3,11846.37,0.03439,41464404.0,-6.41,-19.74,-30.58
22,23,BCN,1324177.74,3239.35,7.89e-06,167809852026.0,0.88,6.79,-3.69
23,24,BTCD,1290933.34,2482.61,1.0775,1198130.0,-0.92,-13.44,-25.46
24,25,OMNI,1211259.57,696.94,2.1508,563162.0,-0.27,-14.6,
25,26,QRK,1073677.29,9413.8,0.00432,248539607.0,-0.05,-11.94,-12.2
26,27,NOTE,955910.64,2988.74,0.01006,95064676.0,0.9,-6.8,-18.39
27,28,FTC,876261.64,4655.06,0.01311,66830080.0,3.0,-5.93,-22.77
28,29,BITUSD,849582.59,28828.67,1.0016,848257.0,0.52,0.89,-0.37
29,30,RDD,783703.51,7423.11,2.868e-05,27323765390.0,-6.18,-11.53,-13.35
30,31,ETC,726533.59,2603.5,0.7265,1000000.0,0.9,,-2.55
31,32,XPM,619921.05,5962.67,0.07304,8487618.0,-1.02,-7.41,-23.42
32,33,MTC,578694.3,1013.61,0.07926,7301353.0,0.9,-81.4,-26.25
33,34,NXTTY,546824.71,705.25,0.0005468,1000000000.0,0.98,-8.46,-19.87
34,35,CLAM,543273.47,16644.79,1.3217,411043.0,4.05,-8.78,16.68
35,36,JINN,482067.01,2463.36,4.8207,100000.0,0.98,-24.4,-22.34
36,37,WDC,468650.08,9835.98,0.006598,71032290.0,0.26,-5.43,10.63
37,38,NVC,466186.7,25513.09,0.5076,918493.0,-4.27,-0.27,17.57
38,39,VIA,451063.22,2407.67,0.03463,13026195.0,-1.03,8.85,-30.03
39,40,IXC,449021.6,1954.7,0.02138,20999906.0,0.39,-15.46,-25.25
40,41,PTS,422882.27,743.73,0.0004229,999999386.0,-0.99,-20.64,-15.91
41,42,XTC,421655.22,8504.48,0.004217,100000000.0,2.57,22.79,47.04
42,43,MEC,418346.15,1013.51,0.01558,26846650.0,-0.16,-8.68,-5.33
43,44,I0C,405509.66,1434.91,0.01979,20487149.0,0.9,29.92,26.41
44,45,URO,402333.92,3076.06,0.396,1016117.0,-8.89,9.92,3.79
45,46,UNO,379033.41,1370.61,1.9635,193043.0,4.73,-4.82,8.93
