,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,386993271473.88,55552169483.42,20159.5,19196568.0,0.28,-1.59,-2.94
1,2,ETH,185973007218.42,23254218280.59,1519.71,122373863.0,0.63,-3.8,-2.99
2,3,USDT,69419674992.48,76399032767.94,0.9999,69419933938.0,0.01,0.01,-0.02
3,4,BNB,51216971698.16,1411029750.24,320.15,159977773.0,0.19,-1.36,10.25
4,5,USDC,42535914245.95,6343248163.79,1.0001,42531809866.0,-0.01,0.01,0.01
5,6,XRP,22582217542.16,1381853436.36,0.4509,50085407159.0,0.08,-2.95,-3.94
6,7,BUSD,21666120747.72,8285948224.43,1.0003,21658670445.0,0.01,0.03,0.0
7,8,DOGE,16959267167.57,4675647398.38,0.1278,132670764300.0,1.11,-10.34,75.59
8,9,ADA,13254346618.01,741360035.18,0.3861,34330914029.0,0.62,-3.82,-4.32
9,10,SOL,11063118806.48,1166999748.36,30.79,359331282.0,0.83,-4.53,-1.59
10,11,MATIC,7613864899.14,596962768.44,0.8717,8734317475.0,2.32,-0.41,-7.08
11,12,DOT,7073841872.82,368792454.21,6.245,1132728284.0,0.82,-3.52,-3.42
12,13,SHIB,6464738066.97,683807118.83,1.177e-05,549063278876302.0,0.61,-8.51,9.0
13,14,DAI,6126143879.36,296103758.96,1.0,6126073557.0,0.03,0.01,0.02
14,15,TRX,5679052028.55,394994111.56,0.06156,92250076100.0,0.04,-2.0,-2.95
15,16,UNI,5403406929.86,246921116.11,7.0891,762209327.0,1.11,-0.55,5.75
16,17,AVAX,5383536096.83,365548951.51,17.9,300798624.0,0.77,-4.13,5.19
17,18,WBTC,4951148843.82,166842443.31,20169.28,245480.0,0.31,-1.53,-2.84
18,19,LEO,4462523236.3,2856362.01,4.6779,953954130.0,0.04,2.96,8.47
19,20,LTC,4331407568.42,1674017428.33,60.56,71524394.0,1.93,9.85,7.39
20,21,ATOM,3807240800.58,311233083.61,13.29,286370297.0,0.85,-5.75,8.23
21,22,LINK,3651430303.64,597535371.44,7.4276,491599970.0,0.58,-3.46,3.76
22,23,FTT,3329849642.96,73778707.48,25.03,133025776.0,0.24,-3.25,1.56
23,24,ETC,3158459960.18,518123162.85,22.93,137727557.0,0.65,-4.64,-10.05
24,25,CRO,2764204252.88,43320534.6,0.1094,25263013692.0,0.65,-2.33,-2.64
25,26,XLM,2757958667.49,108751988.31,0.1076,25622446483.0,0.35,-2.08,-5.24
26,27,XMR,2672273158.62,91845401.5,146.86,18195553.0,0.54,-1.87,0.02
27,28,ALGO,2558018767.78,211570251.97,0.3616,7074692172.0,0.27,0.43,6.56
28,29,NEAR,2370603905.76,214388642.9,2.8976,818119979.0,0.83,-4.07,-5.27
29,30,BCH,2181373904.06,648808850.97,113.51,19218081.0,0.7,-1.3,-0.95
30,31,QNT,1910123930.99,68419477.48,158.22,12072738.0,1.7,-2.81,-8.76
31,32,TON,1911552749.71,14933365.21,1.565,1221401181.0,-0.65,-4.52,-19.26
32,33,VET,1679911069.33,66949932.41,0.02317,72511146418.0,0.32,-1.51,-0.9
33,34,FLOW,1663529505.44,65369542.39,1.6054,1036200000.0,0.27,-2.24,-1.1
34,35,FIL,1634118568.32,165722043.99,5.2237,312830059.0,0.78,-2.71,-0.81
35,36,CHZ,1440008816.96,781795074.55,0.2397,6006975365.0,0.34,5.61,18.9
36,37,EGLD,1407408920.83,89832257.43,59.54,23639900.0,1.01,-0.4,4.12
37,38,LUNC,1404664337.73,288762433.53,0.0002131,6590730068533.0,1.38,-3.67,-12.6
38,39,HBAR,1350175168.43,55685907.11,0.05878,22968168351.0,0.9,0.84,-2.92
39,40,HT,1343753690.92,49152983.78,8.7622,153357694.0,0.11,3.19,-3.9
40,41,ICP,1327620916.85,49023116.9,4.9361,268964024.0,0.78,-4.7,-3.25
