,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,6557036225.33,71229384.0,426.77,15364500.0,0.18,2.1,3.4
1,2,ETH,818049037.0,16744772.0,10.42,78513606.0,0.44,-5.41,1.58
2,3,XRP,276505142.56,418222.0,0.008029,34439870367.0,0.24,-0.42,1.05
3,4,LTC,149001606.32,2089890.0,3.3036,45102801.0,0.0,2.31,3.24
4,5,DASH,44599540.88,441516.75,7.0511,6325208.0,1.95,-2.35,15.56
5,6,MAID,39588864.05,458546.28,0.08748,452552412.0,1.27,-5.33,6.72
6,7,DOGE,22380397.79,152499.52,0.0002159,103669999897.0,-0.04,1.29,1.71
7,8,XMR,17496533.62,981701.13,1.5309,11428925.0,1.26,-9.3,6.44
8,9,BTS,15875120.86,933843.94,0.006226,2549639975.0,0.64,-6.56,12.66
9,10,FCT,15035988.66,651032.44,1.7178,8753219.0,1.96,-6.04,10.1
10,11,XEM,13085556.91,305037.63,0.001454,8999999999.0,0.22,-2.71,19.69
11,12,EMC,12278988.63,32764.29,0.3286,37368116.0,1.82,-12.03,52.58
12,13,XLM,11117090.87,31233.95,0.002027,5485679598.0,1.24,-1.81,-2.63
13,14,PPC,10966884.32,34830.9,0.4754,23070757.0,0.47,1.76,3.28
14,15,TIPS,9050558.25,28078.17,2.171e-05,416944486052.0,-3.02,-16.25,48.67
15,16,BCN,8377381.16,6874.57,4.665e-05,179573947563.0,9.52,-0.01,37.22
16,17,NXT,7825812.88,55200.96,0.007826,999997096.0,1.69,-1.72,-4.58
17,18,NMC,6615266.27,14052.24,0.4747,13935550.0,0.25,2.09,6.99
18,19,AMP,6413361.11,3234.55,0.0347,184800000.0,0.18,1.74,3.93
19,20,AGRS,5724974.16,883.16,0.1363,42000000.0,0.16,4.42,-4.77
20,21,YBC,5344142.75,33301.42,1.7774,3006689.0,0.66,0.34,1.87
21,22,GRC,4779223.58,9668.96,0.01276,374517908.0,1.42,12.97,-8.5
22,23,VASH,4303389.19,38120.96,0.01075,400339746.0,1.17,4.15,2.11
23,24,XCP,4235500.95,65695.81,1.6118,2627764.0,-3.23,-18.45,2.76
24,25,SJCX,4095374.26,50516.73,0.09187,44575870.0,0.88,-7.31,8.29
25,26,DGB,3789557.34,1710747.13,0.0006134,6177961470.0,2.51,-0.12,121.65
26,27,RBY,3484589.87,1680.44,0.1524,22862766.0,0.16,1.37,20.5
27,28,XSD,3069081.27,1280.51,0.002254,1361338909.0,0.61,3.45,43.27
28,29,BCY,3015639.23,6081.76,0.07091,42530221.0,-1.99,-4.8,-9.97
29,30,BLK,2874400.26,43750.51,0.03815,75346999.0,10.57,14.95,13.37
30,31,SYS,2835434.52,211205.88,0.006613,428751485.0,-3.02,-17.5,-23.19
31,32,DCR,2553219.44,25734.26,2.0741,1231003.0,-0.18,-6.66,-4.57
32,33,START,2514109.05,64778.83,0.06485,38768946.0,11.29,47.16,43.9
33,34,NSR,2457408.16,4196.61,0.003001,818875669.0,1.55,1.12,-0.23
34,35,GAME,2143478.16,37795.96,0.03969,54001301.0,0.76,-15.61,74.2
35,36,MONA,1923147.32,4154.03,0.06232,30858150.0,-2.28,-2.44,-1.64
36,37,BTCD,1813191.62,15069.79,1.4396,1259489.0,1.65,-5.21,22.11
37,38,EAC,1635876.72,46199.32,0.000175,9346468332.0,-0.13,2.7,-1.38
38,39,XVC,1624453.16,64837.69,0.1164,13951649.0,-0.06,-6.87,3.44
39,40,RADS,1540044.32,193191.27,0.5727,2688900.0,-1.15,-12.44,38.83
40,41,VTC,1527053.1,89778.78,0.06617,23076650.0,1.0,19.78,0.66
41,42,SFT,1457188.62,2101.88,0.0006786,2147483647.0,1.53,-2.58,7.8
42,43,XAUR,1452714.5,2132.09,221.06,6572.0,0.14,3.69,0.85
43,44,USDT,1451591.0,111330.47,1.0,1451591.0,0.0,0.0,0.01
