,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,715731622071.24,22238830522.98,37784.33,18942550.0,0.17,1.74,3.64
1,2,ETH,303999533600.72,14666227351.34,2547.09,119351612.0,0.83,5.12,-0.42
2,3,USDT,78195565135.5,50688257403.41,1.0003,78168627986.0,-0.01,0.01,0.02
3,4,BNB,63749004174.93,1592850476.41,386.08,165116761.0,0.46,-1.03,0.79
4,5,USDC,49645733198.52,4809047238.92,0.9997,49663052254.0,0.03,-0.01,-0.08
5,6,ADA,35265091282.44,1206550586.21,1.0506,33566422089.0,0.35,0.68,-6.47
6,7,XRP,29239432357.02,1318006848.35,0.6125,47736918345.0,0.72,0.61,-3.65
7,8,SOL,28760488350.72,2156098048.54,91.31,314966348.0,0.5,1.87,-18.45
8,9,LUNA,20273301827.72,3337573994.72,50.6,400662498.0,2.27,-6.86,-21.96
9,10,DOGE,18793645244.51,506667466.15,0.1417,132670764300.0,0.35,0.29,-0.69
10,11,DOT,18111790312.04,994677639.81,18.34,987579315.0,0.71,1.13,-6.65
11,12,AVAX,16436994238.98,664566075.4,67.13,244862986.0,1.22,3.76,1.83
12,13,BUSD,14938300786.28,4635698036.55,1.0007,14927347923.0,0.01,0.11,-0.03
13,14,MATIC,12528755957.64,1490168756.73,1.6792,7461070291.0,0.28,5.5,-1.16
14,15,SHIB,11703251838.28,538455793.93,2.131e-05,549063278876302.0,0.85,0.17,-4.11
15,16,UST,11213392616.84,2709127514.44,0.9951,11268052301.0,0.17,-0.13,-0.46
16,17,CRO,10640827081.08,133891761.93,0.4212,25263013692.0,0.37,5.22,15.93
17,18,WBTC,10262041478.85,224388148.98,37831.42,271257.0,0.1,2.25,3.76
18,19,DAI,9582821061.9,515009030.18,1.0003,9580085628.0,0.05,-0.01,0.0
19,20,ATOM,8435863971.12,1233883437.0,29.46,286370297.0,1.39,-2.11,-14.41
20,21,LTC,7607426184.53,683706403.77,109.43,69516919.0,0.59,2.32,-4.34
