,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,5479900465.96,26814386.0,411.57,13314500.0,-0.1,-2.66,-2.82
1,2,LTC,146090153.89,2046959.63,4.5146,32359146.0,-0.33,-3.23,-3.72
2,3,XRP,136895324.67,745348.44,0.004722,28989252282.0,0.32,1.33,-7.98
3,4,BTS,61562334.87,166739.5,0.03078,1999883512.0,0.34,0.26,-0.34
4,5,DOGE,34923653.82,2393612.0,0.0003751,93107226277.0,-0.69,8.1,26.25
5,6,NXT,30944780.92,68660.97,0.03094,999997096.0,0.16,-3.26,-4.96
6,7,PPC,25101022.59,538399.13,1.1528,21774563.0,2.51,-3.19,-29.89
7,8,DASH,14057485.52,102167.05,3.0023,4682283.0,0.82,-9.95,-21.96
8,9,NMC,10653610.98,137592.25,1.0757,9903950.0,0.18,-3.57,-10.02
9,10,MAID,9325834.48,6160.46,0.02061,452552412.0,-0.09,-0.79,9.85
10,11,BTCD,6191872.88,17096.93,5.2242,1185221.0,-0.46,-7.1,2.01
11,12,XCP,5462120.28,4976.23,2.0629,2647814.0,-0.06,-1.83,-0.4
12,13,XMR,5100750.41,126179.22,1.3967,3652007.0,-0.84,-6.91,-9.96
13,14,PTS,4822910.19,14699.46,2.7982,1723557.0,0.91,-1.75,-4.76
14,15,XLM,4371340.68,81902.31,0.003494,1250939400.0,-0.71,-9.63,0.5
15,16,BLK,4252896.4,31523.44,0.05695,74680710.0,0.31,-4.41,-6.63
16,17,XC,3277333.2,7471.79,0.5915,5540593.0,-0.17,-4.31,-10.23
17,18,NXTV,3094490.05,3911.44,3.0945,1000000.0,4.32,-6.06,
18,19,BCN,2805281.61,10738.71,1.726e-05,162557411337.0,0.68,-6.06,1.46
19,20,QRK,2106575.95,5427.59,0.008486,248241663.0,0.03,-4.21,-10.77
20,21,DEX,1856724.98,2079.53,1.8567,1000000.0,0.15,-17.08,10.65
21,22,ZET,1659691.39,9653.0,0.01031,160942599.0,1.06,-8.18,-14.32
22,23,XPM,1599561.2,15507.95,0.2297,6964105.0,-1.32,-34.45,-32.98
23,24,RDD,1570255.3,42886.7,5.74e-05,27355037508.0,-0.08,13.52,2.89
24,25,MRKT,1544220.34,4274.3,2.175,710000.0,-0.71,-13.35,
25,26,VRC,1498339.35,12577.0,0.05578,26862484.0,-1.87,-6.37,2.69
26,27,VIA,1475543.13,7735.64,0.1313,11239160.0,-0.18,3.44,-7.71
27,28,JLH,1402003.77,2772.84,0.1402,10000000.0,0.12,-10.85,2.71
28,29,FTC,1395446.76,16890.04,0.02484,56172210.0,-11.26,-9.29,-33.16
29,30,TOKEN,1315595.26,2902.56,4.9113,267873.0,0.15,-14.91,12.75
30,31,YBC,1144968.72,8537.95,0.5575,2053851.0,1.17,1.68,-7.07
31,32,MONA,1131648.5,5454.11,0.09147,12372050.0,-0.08,-0.1,-23.76
32,33,XDN,967763.82,20232.63,0.000154,6283655451.0,-0.86,-4.5,22.93
33,34,XST,905013.36,33500.14,0.043,21047633.0,-2.13,-0.13,11.78
34,35,MAX,861528.84,2520.95,0.0238,36192379.0,3.92,1.89,3.11
35,36,NVC,851233.01,10226.12,1.0181,836059.0,-0.12,-3.83,-0.09
36,37,MEC,813200.65,3408.21,0.03203,25389875.0,0.02,-3.51,-13.91
37,38,PND,797918.92,7637.54,2.477e-05,32211216818.0,-0.05,14.68,19.51
38,39,UTC,791613.96,9437.97,0.04361,18151079.0,25.76,48.66,58.11
39,40,MLS,773366.37,9244.32,0.01412,54759600.0,-0.01,0.29,-28.22
40,41,IFC,744818.37,4692.0,8.22e-06,90593683725.0,2.98,5.25,-6.38
41,42,ANC,727436.5,2271.45,0.5724,1270914.0,-0.1,-2.05,-10.93
42,43,WDC,688881.94,3364.38,0.01056,65231458.0,0.0,-7.16,-14.33
43,44,FIMK,674040.81,86779.2,0.001766,381573798.0,2.15,5.38,10.33
44,45,QORA,658518.4,2006.8,6.585e-05,10000000000.0,-0.09,-9.16,-15.06
45,46,XCR,656570.68,4429.2,0.006566,100000000.0,-0.74,1.12,-5.26
46,47,NXTTY,651488.97,3809.82,0.003257,200000000.0,-2.54,-4.71,-22.4
47,48,SDC,649659.49,6400.21,0.1009,6438132.0,1.93,-6.42,17.23
48,49,NEM,640327.34,6609.83,826.23,775.0,0.15,-0.25,-1.16
49,50,VTC,606254.97,10676.02,0.07423,8166900.0,0.57,-6.66,-16.84
50,51,BTM,600469.91,51438.96,0.6935,865800.0,-2.1,-12.37,14.53
51,52,SYS,593059.28,6429.96,0.001593,372224496.0,4.69,-1.3,1.85
52,53,SJCX,580207.76,5630.18,0.01399,41469270.0,-7.9,-6.64,-16.82
53,54,BILS,570392.82,25706.88,0.0005704,1000000000.0,0.0,0.91,-7.65
54,55,BBR,508247.34,9822.04,0.3243,1566992.0,3.35,6.24,2.51
55,56,CANN,494887.14,5683.04,0.005669,87303825.0,3.52,-8.37,28.26
56,57,RZR,453088.27,2457.8,0.2266,1999380.0,-2.88,50.14,36.21
57,58,LXC,443838.94,36371.29,0.04553,9747910.0,-1.94,-13.45,15.02
58,59,GML,442371.97,1377.55,0.0008847,500000000.0,-0.09,3.83,-10.03
59,60,POT,435882.9,5941.26,0.002983,146113219.0,-0.33,0.34,-11.05
60,61,CLOAK,394651.31,20713.35,0.08712,4530158.0,1.19,18.79,-14.58
61,62,APC,388241.5,6603.83,0.0189,20537045.0,-2.11,2.01,-13.19
62,63,UNO,383862.6,5167.22,2.0063,191328.0,-0.27,3.09,3.6
63,64,IXC,380517.46,2255.21,0.01823,20873666.0,2.56,-1.45,7.73
64,65,BITUSD,372785.09,69228.96,1.014,367633.0,0.35,0.89,
65,66,GRCX,370916.62,920.06,0.01194,31060867.0,4.43,7.74,114.09
66,67,NOTE,364398.37,1331.73,0.003986,91410076.0,-3.39,-7.48,-8.45
67,68,SYNC,355727.35,905.48,307.1,1158.0,3.64,-4.46,-10.76
