,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,166547360781.64,44496255608.75,9244.97,18014912.0,0.89,4.84,15.72
1,2,ETH,19477741704.74,13831784985.96,179.84,108308671.0,1.09,-1.65,4.3
2,3,XRP,12701942701.17,3122465894.1,0.2937,43248091671.0,0.32,-1.64,1.07
3,4,BCH,4565115347.32,3875753111.81,252.51,18079163.0,0.94,-3.17,17.98
4,5,USDT,4114596273.75,53509128965.04,1.0016,4108044456.0,-0.15,0.17,-0.58
5,6,LTC,3607985866.67,5234627156.82,56.78,63548567.0,0.74,-1.11,5.31
6,7,EOS,2940437151.44,4412536643.62,3.1363,937553486.0,1.1,-2.23,8.98
7,8,BNB,2938042517.86,292124011.89,18.89,155536713.0,2.29,0.84,3.83
8,9,BSV,2506456128.78,1085213668.29,138.72,18068415.0,2.15,3.01,54.01
9,10,XLM,1253637952.64,347428869.3,0.06256,20039779054.0,0.22,-2.53,-0.76
10,11,TRX,1105706758.07,1328873817.54,0.01658,66682072191.0,1.25,-5.41,7.18
11,12,ADA,1051275057.81,122861124.59,0.04055,25927070538.0,0.73,-2.39,3.79
12,13,XMR,980191909.23,179221506.3,56.73,17277917.0,1.1,-4.71,4.25
13,14,LEO,973039466.64,22971840.52,0.9735,999498893.0,-0.42,0.12,-4.3
14,15,LINK,963198913.6,231729602.77,2.752,350000000.0,-0.24,-2.38,16.86
15,16,HT,848189267.51,187753424.29,3.5134,241415523.0,0.3,-2.58,2.92
16,17,MIOTA,746116328.82,15306978.02,0.2684,2779530283.0,0.59,-1.42,-0.45
17,18,DASH,644725479.3,322560995.53,70.73,9115919.0,0.34,0.74,4.41
18,19,NEO,639124612.13,601179932.23,9.0606,70538831.0,2.0,14.53,26.98
19,20,ATOM,588786103.99,247034524.17,3.0877,190688439.0,0.07,1.7,11.95
20,21,MEXC,573861233.02,1270378.93,0.6271,915105792.0,0.71,-2.47,4.93
21,22,XTZ,549426803.84,20293463.44,0.832,660373612.0,-0.01,-1.44,-4.41
22,23,ETC,524626567.4,904622914.7,4.5785,114583813.0,0.59,-4.03,3.25
23,24,MKR,503344380.65,7319371.65,503.34,1000000.0,1.29,-3.3,2.53
24,25,USDC,480409108.99,325436453.38,0.9989,480945151.0,-0.09,0.09,-0.61
25,26,CRO,405945548.37,9963929.98,0.03642,11146118721.0,1.0,3.77,9.33
26,27,XEM,367381212.3,29529764.4,0.04082,8999999999.0,0.78,-0.51,0.79
27,28,ONT,357029135.26,153820022.6,0.6626,538851170.0,1.44,6.86,13.42
28,29,INO,347854268.22,5982.38,1.9325,180003180.0,0.94,1.73,4.35
29,30,BAT,319326340.61,74917742.15,0.2364,1350948751.0,-0.7,-6.88,11.39
30,31,DOGE,319273921.86,118574429.35,0.002622,121787590949.0,1.04,-3.25,-4.52
31,32,ZEC,278368091.36,423461696.27,36.08,7715844.0,0.57,-3.36,0.21
32,33,INB,269526726.27,45216109.77,0.7703,349902689.0,0.06,8.63,16.92
33,34,PAX,258924786.9,628781635.55,0.9993,259110365.0,-0.09,0.17,-0.72
34,35,HEDG,236279755.52,355982.34,0.8195,288330855.0,1.6,3.4,9.56
35,36,PZM,198062677.23,269348.23,0.4981,397620063.0,0.25,3.24,14.9
36,37,VET,186732077.25,39845528.45,0.003367,55454734800.0,1.29,-1.4,0.56
37,38,THX,184023430.3,185150.51,8.499,21652254.0,0.95,4.91,21.82
38,39,TUSD,183754886.41,679938395.35,0.9995,183849203.0,-0.21,0.08,-0.59
39,40,ZRX,176067922.42,51751166.64,0.2928,601262273.0,-0.48,-3.9,-7.46
40,41,QTUM,175615169.36,279299540.99,1.8271,96118884.0,2.37,2.73,8.14
41,42,ABBC,169678180.91,60370699.27,0.3055,555415594.0,1.46,0.73,13.52
42,43,MXM,160839346.12,243514.34,0.09754,1649000000.0,-0.86,704.9,151.41
43,44,DCR,155925128.94,12835899.68,14.73,10585000.0,0.52,0.97,3.39
44,45,HOT,152770213.03,20371602.4,0.0009467,161377325137.0,0.59,-2.31,0.15
45,46,THR,151473439.04,193736.15,1747.38,86686.0,0.96,4.58,15.51
46,47,LUNA,140772541.92,617441.67,0.4892,287765804.0,0.24,-2.06,-7.7
47,48,RVN,136647502.73,23152398.77,0.02895,4719345000.0,1.45,-1.88,-7.7
48,49,BTG,135376488.56,12916386.74,7.7296,17513924.0,0.79,-1.35,3.36
49,50,ZB,133613164.42,162989707.16,0.2884,463288810.0,0.1,-4.23,-3.23
