,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,143808163806.88,13797825640.24,7988.56,18001762.0,0.02,0.2,-4.33
1,2,ETH,18711940303.4,6551453871.41,172.91,108215909.0,0.24,-0.41,-4.84
2,3,XRP,12671070331.16,1768492071.39,0.293,43242653330.0,0.24,-0.36,7.0
3,4,USDT,4136188572.54,17298548067.52,1.0069,4108044456.0,0.0,0.34,0.38
4,5,BCH,3865829057.5,1162614338.93,213.98,18066238.0,0.12,0.65,-5.16
5,6,LTC,3431292104.54,2453091267.85,54.03,63501792.0,0.1,1.1,-3.82
6,7,BNB,2844540342.07,211728667.74,18.29,155536713.0,0.5,0.37,4.57
7,8,EOS,2699359025.23,1417496826.64,2.8821,936583855.0,0.08,-0.28,-6.89
8,9,BSV,1612294438.66,281678299.04,90.3,17854986.0,-0.1,0.0,3.78
9,10,XLM,1264000390.98,212225224.94,0.06309,20034911426.0,-0.12,-0.89,4.83
10,11,TRX,1035228775.12,733897947.43,0.01552,66682072191.0,0.15,0.78,-1.71
11,12,LEO,1017326611.07,6611170.34,1.0178,999498893.0,0.13,1.26,1.89
12,13,ADA,1016991740.41,40431590.76,0.03923,25927070538.0,-0.2,3.14,-3.51
13,14,XMR,944455005.1,81939157.13,54.7,17266675.0,-0.56,-1.82,1.43
14,15,LINK,825810062.55,85270342.44,2.3595,350000000.0,-0.18,0.44,-9.74
15,16,HT,799799797.72,55623305.36,3.4149,234205523.0,-0.64,-0.95,-0.1
16,17,MIOTA,748109970.04,2934963.42,0.2691,2779530283.0,0.04,-1.03,-0.63
17,18,DASH,616545235.25,185203945.17,67.72,9103996.0,0.08,-0.68,-5.22
18,19,XTZ,571399101.91,10127092.38,0.8653,660373612.0,0.05,-1.55,-3.37
19,20,MEXC,547099559.69,2779630.18,0.5979,915107826.0,0.16,0.72,-1.68
20,21,ATOM,526511271.52,123206076.29,2.7611,190688439.0,-0.37,0.24,-2.96
21,22,ETC,508514467.1,414370282.91,4.4451,114398305.0,0.15,0.29,-5.92
22,23,NEO,504755827.15,209238233.73,7.1557,70538831.0,0.19,0.14,-2.11
23,24,MKR,494075264.11,12077640.29,494.08,1000000.0,0.76,2.28,-1.81
24,25,USDC,476133073.06,134004655.38,1.0039,474269373.0,-0.04,0.17,0.24
25,26,XEM,366014514.79,36015635.01,0.04067,8999999999.0,0.35,1.11,3.24
26,27,CRO,362062392.18,9917666.92,0.03305,10954337900.0,-0.9,-0.74,-4.6
27,28,INO,333862672.88,6561.63,1.8548,180003180.0,0.13,0.42,-3.42
28,29,DOGE,333752701.55,69804524.4,0.002743,121689052975.0,0.09,1.33,16.46
29,30,ONT,314911378.17,71999447.56,0.5877,535851170.0,0.08,-0.33,-7.85
30,31,BAT,286900186.54,39323677.65,0.2124,1350948751.0,-0.29,-3.37,8.3
31,32,ZEC,276344479.59,124023313.6,36.05,7665819.0,0.29,0.15,-2.06
32,33,PAX,249784866.27,219060056.9,1.0054,248449988.0,-0.02,0.29,0.42
33,34,INB,229736937.6,25997057.99,0.6566,349902689.0,-0.11,3.4,15.82
34,35,HEDG,217333611.32,405608.59,0.7538,288330855.0,0.43,0.45,-2.74
35,36,ZRX,191946393.19,21790244.56,0.3193,601198566.0,0.16,6.47,22.18
36,37,TUSD,186937940.01,140461735.51,1.0044,186121872.0,-0.04,0.29,0.3
37,38,VET,185644429.23,27369295.47,0.003348,55454734800.0,-0.02,-1.09,-9.35
38,39,PZM,164295627.45,180169.5,0.4365,376405065.0,0.42,4.61,7.39
39,40,QTUM,162820451.12,145607179.64,1.6942,96102020.0,0.38,-0.42,-5.11
40,41,HOT,152137931.49,18757663.73,0.0009428,161377325137.0,-0.07,8.81,16.32
41,42,LUNA,151749081.87,614639.18,0.5316,285451369.0,0.1,-0.25,-24.86
42,43,THX,151218434.15,121814.14,6.984,21652254.0,0.11,-3.68,-9.8
43,44,DCR,150463149.92,6689398.77,14.26,10552370.0,0.03,-1.24,-12.09
44,45,RVN,147922308.18,7458383.46,0.03168,4669400000.0,0.86,1.6,-16.73
