,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,19137735921.98,317021504.0,1176.9,16261150.0,0.05,-0.17,10.07
1,2,ETH,3815965941.23,81474672.0,42.16,90505876.0,-0.45,-2.13,-14.94
2,3,XRP,1362573664.82,36825032.0,0.03632,37516282515.0,1.21,12.29,76.58
3,4,DASH,477704325.42,13046416.0,66.19,7217380.0,2.42,-0.4,-7.08
4,5,LTC,473622543.74,94765640.0,9.3716,50538307.0,-1.96,-7.69,43.81
5,6,XMR,276344993.6,5499434.0,19.39,14254340.0,-0.35,1.51,-4.8
6,7,ETC,247115329.45,5287304.5,2.7316,90465501.0,6.3,3.09,-1.52
7,8,XEM,151886975.38,537683.56,0.01688,8999999999.0,-1.44,1.97,12.77
8,9,REP,105052268.03,566367.19,9.5502,11000000.0,-0.36,-6.97,-23.48
9,10,MAID,84355781.4,460586.22,0.1864,452552412.0,0.39,1.7,12.45
10,11,ZEC,62021466.6,3267543.0,59.8,1037219.0,-1.71,4.16,-14.64
11,12,GNT,61864530.44,836773.13,0.07544,820000000.0,-1.58,-5.57,-12.81
12,13,USDT,54943910.75,21336340.0,0.9999,54950868.0,0.01,-0.01,-0.01
13,14,PIVX,47873792.95,523036.13,0.9061,52836023.0,-2.1,5.41,-0.05
14,15,DOGE,43370868.26,2669474.25,0.0003984,108866635492.0,-0.4,-11.56,19.91
15,16,STRAT,42074936.47,1889012.75,0.4279,98337026.0,3.32,-5.59,113.02
16,17,DCR,40948857.89,664892.13,8.8597,4621903.0,-1.01,-7.64,-30.03
17,18,ICN,39085767.48,335386.69,0.4493,87000000.0,1.08,2.84,-24.91
18,19,WAVES,38624024.39,305878.75,0.3862,100000000.0,-1.99,-3.29,4.51
19,20,FCT,37438523.13,1371990.75,4.2771,8753219.0,-0.73,-2.02,10.72
20,21,STEEM,35557631.55,287109.19,0.1506,236057657.0,0.78,-4.89,-14.28
21,22,DGD,34853660.58,51905.14,17.43,2000000.0,-1.85,-2.26,-8.15
22,23,BCC,32446011.61,614199.13,5.4496,5953827.0,-0.06,5.36,53.88
23,24,ROUND,28320744.82,30137.15,0.03332,850000000.0,-0.01,2.45,-25.91
24,25,SNGLS,27515957.5,15906.19,0.04586,600000000.0,-0.61,-5.85,-3.25
25,26,LSK,25922124.03,322995.69,0.246,105391875.0,-0.27,-5.63,-19.3
26,27,1ST,25527597.45,533144.25,0.2984,85558371.0,0.75,-4.58,-12.88
27,28,XLM,25060775.82,2167866.0,0.002767,9056190302.0,-0.35,-2.23,13.03
28,29,BCN,23312531.3,66057.66,0.0001276,182718326411.0,5.1,-3.12,-21.55
29,30,GAME,22608275.28,441706.34,0.3656,61830800.0,-2.17,-1.12,12.82
30,31,BTS,21666414.32,574502.25,0.008352,2594030000.0,0.65,-1.43,29.84
31,32,MLN,19848384.31,109405.54,33.11,599400.0,-0.46,-3.77,-1.94
32,33,ARDR,19571296.69,184498.27,0.01959,998999495.0,-3.52,-8.39,-10.18
33,34,RBY,19518453.13,1434698.75,0.8067,24196302.0,97.89,218.18,255.73
34,35,PPC,17640047.41,170355.34,0.7349,24004446.0,-0.86,-2.07,16.28
35,36,KMD,17571684.7,40259.84,0.1743,100802830.0,-0.74,-0.38,0.3
36,37,CRB,14930967.16,421902.03,1.1861,12588436.0,-1.79,38.73,178.85
37,38,SC,14697700.55,251943.16,0.0005917,24838725585.0,0.68,-6.31,-13.49
38,39,NXT,14431153.32,407040.31,0.01445,998999983.0,2.0,0.56,6.57
39,40,EMC,14187609.17,186339.38,0.356,39852714.0,-0.77,-4.81,4.94
40,41,NXS,13701838.72,74660.73,0.2833,48365378.0,-1.2,10.57,-6.91
41,42,SJCX,11855111.06,44333.14,0.2317,51173144.0,-0.34,0.53,4.59
42,43,BCY,11466382.83,20039.75,0.2775,41319672.0,0.7,4.21,26.97
43,44,GBYTE,11303474.11,48483.89,82.24,137442.0,0.05,13.15,24.62
44,45,XZC,11131918.54,1199229.25,6.0788,1831284.0,-0.32,-4.71,34.54
45,46,SDC,11044287.5,57572.26,1.6614,6647753.0,2.06,3.59,-2.05
46,47,NMC,10860765.28,150573.73,0.737,14736400.0,-0.34,-1.98,10.41
47,48,NLG,10700581.85,32338.94,0.03117,343344945.0,1.44,-1.74,17.04
48,49,BTCD,10226519.69,46950.3,7.9345,1288862.0,1.1,-3.78,-8.13
49,50,NEO,9426546.84,81617.8,0.1885,50000000.0,-0.76,1.07,-5.83
50,51,XAUR,9200964.86,42059.55,0.1023,89971047.0,-0.65,-3.41,5.28
51,52,XCP,9071642.96,59722.05,3.4631,2619489.0,-1.04,-5.52,1.35
52,53,SYS,8782528.29,79673.2,0.01676,523921912.0,0.06,-3.28,-7.44
53,54,IOC,8721685.52,143484.89,0.5343,16323274.0,4.55,17.59,18.3
54,55,POT,7474918.74,320555.0,0.03454,216403026.0,-1.17,11.27,40.94
55,56,AMP,6536996.58,226177.89,0.07947,82256324.0,0.11,-11.99,9.69
56,57,ARK,6502186.65,57981.23,0.06936,93750000.0,1.98,-3.59,8.2
57,58,BAY,6425686.21,71374.19,0.006378,1007415896.0,4.51,48.35,89.04
58,59,BELA,6168539.73,1736553.0,0.1859,33181800.0,-1.56,23.98,132.47
59,60,AGRS,5911803.78,3589.81,0.1408,42000000.0,0.03,3.66,3.46
60,61,YBC,5818960.54,137610.73,1.928,3018075.0,0.0,-7.23,5.47
61,62,EDG,5352728.12,259361.02,0.0728,73530162.0,6.69,46.31,130.53
62,63,TIME,5262904.24,342427.13,7.4114,710113.0,-3.0,2.43,-17.81
63,64,NXC,5194420.67,42914.65,0.07809,66521586.0,0.65,0.44,37.28
64,65,NAV,5153787.9,56041.38,0.08468,60859427.0,-0.61,0.33,-16.3
65,66,UBQ,5105828.67,27538.45,0.1393,36659126.0,2.11,-2.9,-1.97
66,67,BLK,4958824.21,73481.08,0.0652,76061400.0,-0.04,-2.37,8.19
67,68,ION,4805377.35,9507.54,0.3905,12306949.0,-0.36,-7.05,-2.6
68,69,ARC,4794663.19,28578.12,0.2094,22900017.0,7.23,-4.72,127.87
69,70,GRC,4627089.97,17997.26,0.0119,388841884.0,4.42,8.17,47.16
70,71,CRW,4436780.23,69967.7,0.3368,13174698.0,1.24,14.59,-10.04
71,72,NVC,4334849.04,85039.29,2.5698,1686823.0,0.17,-1.39,7.46
72,73,SLR,4228832.67,13786.04,0.1209,34978322.0,3.53,-3.99,-19.48
73,74,DGB,3708047.55,69548.59,0.0004574,8107031908.0,1.01,6.11,33.89
74,75,RADS,3650658.41,103704.39,1.1448,3188996.0,-1.07,-3.62,-20.9
75,76,XBC,3507771.53,125705.83,36.92,94999.0,-3.67,3.24,-15.09
76,77,AEON,3437591.25,24618.5,0.2474,13893766.0,-3.68,-7.39,55.39
77,78,MUE,3391591.96,104535.98,0.029,116963320.0,-2.23,42.39,-20.42
78,79,MONA,3340798.76,6666.0,0.0696,48002150.0,6.25,16.48,28.35
79,80,CLAM,3318866.55,652809.13,1.5051,2205147.0,0.42,-4.75,42.25
80,81,SIB,3271978.65,108412.59,0.2326,14068863.0,-1.03,44.09,68.69
81,82,VASH,3191942.89,274657.31,0.007973,400339746.0,1.85,4.58,25.9
