,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,6378353801.76,66034128.0,414.82,15376350.0,-0.08,-0.35,-0.85
1,2,ETH,939592037.63,19351232.0,11.95,78608017.0,0.24,2.18,-1.03
2,3,XRP,252508268.51,1210625.13,0.007332,34439870367.0,-0.1,-3.05,-11.8
3,4,LTC,145342969.68,1450287.0,3.2194,45145851.0,-0.17,-0.21,-0.77
4,5,DASH,42938109.68,280500.22,6.7809,6332170.0,-2.23,-4.05,3.7
5,6,MAID,38256819.46,344576.28,0.08454,452552412.0,2.77,-3.39,-7.63
6,7,DOGE,24261373.05,587060.0,0.0002339,103711449609.0,0.87,-8.37,10.07
7,8,XMR,16564839.09,324062.25,1.4457,11457636.0,-0.03,-3.23,-0.26
8,9,BTS,15595982.98,496152.0,0.006115,2550334970.0,-0.67,5.02,2.47
9,10,FCT,15028857.62,150826.91,1.717,8753219.0,0.01,-3.45,-7.91
10,11,XEM,13420009.52,66153.38,0.001491,8999999999.0,-0.22,-2.54,14.83
11,12,EMC,12439061.56,23858.1,0.3327,37386637.0,0.25,0.96,65.06
12,13,XLM,11184255.52,18345.42,0.002039,5485679598.0,0.01,-2.1,-4.66
13,14,PPC,10559435.78,39184.84,0.4576,23078179.0,0.12,-0.62,-3.51
14,15,NXT,7974648.04,47385.79,0.007975,999997096.0,2.7,-1.81,-3.76
15,16,TIPS,7856157.71,18361.83,1.883e-05,417271512545.0,0.77,-12.81,-35.55
16,17,BCN,7284700.69,1614.83,4.056e-05,179608533825.0,7.11,-6.42,0.82
17,18,AMP,6711407.45,1054.09,0.03632,184800000.0,-0.07,1.85,-0.17
18,19,NMC,6313872.14,47710.16,0.4523,13958300.0,0.52,1.13,-8.19
19,20,AGRS,5923049.66,11507.39,0.141,42000000.0,-0.06,1.03,2.25
20,21,YBC,5141753.97,56169.5,1.7101,3006690.0,-0.49,-0.62,0.99
21,22,GRC,4603338.64,3325.56,0.01229,374618714.0,-0.57,-1.1,12.27
22,23,XCP,4462974.12,14714.19,1.6985,2627652.0,-0.07,1.5,-6.47
23,24,VASH,4134419.36,48633.16,0.01033,400339746.0,-0.59,-2.37,-0.22
24,25,DGB,4060108.01,1119973.75,0.0006553,6195988237.0,0.35,-0.86,107.69
