,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,5013561166.43,,417.95,11995600.0,1.1,-0.4,23.22
1,2,LTC,96950775.46,,4.2088,23035492.0,0.77,-1.86,-5.96
2,3,XRP,75714147.04,,0.009685,7817889792.0,0.72,0.35,-9.22
3,4,PPC,13954070.03,,0.6729,20737228.0,0.25,-1.5,13.33
4,5,NMC,4516799.69,,0.6186,7302050.0,1.65,0.56,-11.27
5,6,NVC,2410756.91,,5.0112,481072.0,-0.12,-3.62,-7.34
6,7,XPM,2274175.33,,0.744,3056889.0,-1.68,1.71,-2.46
7,8,FTC,2200794.74,,0.09613,22894300.0,7.5,1.58,-16.97
8,9,WDC,988676.39,,0.03223,30673464.0,-1.52,4.14,-8.14
9,10,CBX,554460.77,,0.6164,899525.0,4.8,22.7,31.68
10,11,DVC,452200.72,,7.941e-05,5694470144.0,0.95,-8.43,21.73
11,12,CLR,364231.19,,0.07769,4688099.0,0.88,12.39,10.67
12,13,MNC,324979.13,,0.2315,1403782.0,-9.13,-10.21,-13.24
13,14,IXC,284038.86,,0.01714,16571570.0,0.9,1.22,11.96
14,15,MEC,268804.99,,0.01298,20713400.0,-6.71,-3.78,-22.28
15,16,TRC,251470.74,,0.05851,4297690.0,-3.82,7.46,-61.3
16,17,FRC,181369.82,,0.005646,32120726.0,-2.71,-14.2,-27.91
17,18,DGC,176377.58,,0.01657,10643289.0,0.27,-1.46,-0.54
18,19,GLC,151683.02,,0.005366,28264910.0,0.5,-1.75,
19,20,IFC,124577.66,,1.43e-06,87026171904.0,0.82,2.17,62.34
20,21,ANC,120902.68,,0.2343,516066.0,1.56,4.84,-20.86
21,22,ZET,61675.94,,0.000397,155334464.0,2.69,-0.69,14.15
22,23,QRK,58105.55,,0.0002382,243903712.0,-0.28,45.98,45.22
23,24,BQC,45174.34,,0.001672,27021378.0,0.89,-0.4,-6.53
24,25,TAG,43663.96,,0.252,173250.0,0.89,-10.09,-11.49
25,26,FST,28600.49,,0.0007314,39103096.0,-3.44,1.04,
26,27,TIX,22295.51,,4.1e-07,54512394240.0,0.73,-8.85,-35.36
27,28,YAC,22014.86,,0.002144,10267724.0,1.09,-9.89,-29.49
28,29,FRK,15892.91,,0.2493,63760.0,-9.43,19.56,-8.95
29,30,LKY,5807.63,,0.0008108,7162640.0,0.89,-47.65,-85.58
30,31,BTE,5285.92,,0.004017,1316051.0,-27.27,-27.02,-6.41
31,32,PXC,4115.3,,0.0007231,5691550.0,0.89,-0.36,-10.62
32,33,BTB,3164.54,,0.4264,7422.0,0.89,-23.6,-35.25
33,34,JKC,3040.75,,0.0003681,8261600.0,0.73,-0.39,11.23
34,35,CRC,1256.78,,0.006687,187938.0,0.89,19.73,-29.29
35,36,EMD,975.01,,0.0008359,1166425.0,0.89,-12.56,81.95
