,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,119162938803.77,3652504832.0,7023.52,16966262.0,-0.25,1.09,1.48
1,2,ETH,39530578422.78,948488256.0,400.51,98701052.0,-0.04,3.41,4.65
2,3,XRP,19562828478.01,137548320.0,0.5004,39094520623.0,-0.07,2.35,2.31
3,4,BCH,11180539730.17,198905584.0,655.26,17062850.0,-0.15,1.71,-0.03
4,5,LTC,6589375276.68,194663568.0,117.67,55998437.0,-0.07,0.83,1.08
5,6,EOS,4663651798.69,166915456.0,5.9739,780668935.0,-0.46,1.11,5.03
6,7,ADA,4060161048.55,51093140.0,0.1566,25927070538.0,-0.23,4.89,3.44
7,8,XLM,3828497536.81,18973832.0,0.2064,18550965312.0,0.09,1.78,-0.54
8,9,NEO,3197345695.5,44671080.0,49.19,65000000.0,1.25,5.06,2.76
9,10,MIOTA,2840084064.84,23121178.0,1.0218,2779530283.0,0.17,3.51,1.12
10,11,XMR,2767655569.63,24114012.0,173.97,15908693.0,-0.02,1.91,-1.76
11,12,DASH,2486593844.03,63050036.0,310.85,7999306.0,0.29,3.62,3.94
12,13,TRX,2474229978.62,215713152.0,0.03763,65748111645.0,-0.13,1.3,16.28
13,14,USDT,2279842969.28,1090880256.0,0.9968,2287140814.0,-0.28,-0.34,-0.55
14,15,XEM,2119413569.33,15325054.0,0.2355,8999999999.0,0.98,5.63,11.44
15,16,ETC,1426745356.39,95690328.0,14.12,101048753.0,-0.6,4.35,2.33
16,17,BNB,1408814326.24,79044968.0,12.12,116261604.0,-0.38,-2.68,8.83
17,18,VEN,1321287995.59,49740264.0,2.5178,524770505.0,-0.21,-0.27,11.05
18,19,QTUM,1191179437.58,74875896.0,13.46,88508992.0,0.59,1.47,-3.14
19,20,XVG,1006316304.8,64043864.0,0.06776,14851807730.0,-0.42,4.33,50.03
20,21,OMG,975388065.97,22098956.0,9.5586,102042552.0,-0.86,1.5,16.06
21,22,LSK,948184698.07,16606967.0,9.1479,103650536.0,-0.16,5.78,25.82
22,23,ICX,801106078.52,38454732.0,2.0698,387041258.0,-0.06,1.18,0.21
23,24,BTG,712832759.84,5044872.0,42.1,16931286.0,-0.19,1.76,1.2
24,25,NANO,675196391.0,7375621.0,5.0672,133248289.0,-0.94,-1.59,-4.13
25,26,ZEC,673016038.86,28660202.0,183.9,3659694.0,0.28,0.71,-1.37
26,27,BTM,512909357.79,14453161.0,0.5197,987000000.0,0.4,-2.17,9.02
27,28,STEEM,489501187.35,3208591.25,1.9098,256313296.0,-0.07,1.8,32.06
28,29,PPT,448468121.91,1538596.5,12.12,37004027.0,-0.13,-0.3,4.34
29,30,DGD,431441558.84,9949577.0,215.72,2000000.0,-0.6,0.77,-3.61
30,31,BCN,399183292.57,378933.72,0.002172,183827565472.0,-0.82,1.97,0.1
31,32,ONT,393063267.96,78653576.0,3.4932,112521513.0,-1.94,-6.95,65.33
32,33,BCD,388905924.42,2111358.75,2.5419,152995500.0,0.33,5.16,18.22
33,34,BTS,375823178.88,6188613.5,0.1438,2614110000.0,-0.29,0.64,9.66
34,35,SC,373211436.36,2828602.5,0.01109,33660497094.0,-0.87,-0.53,7.47
35,36,STRAT,371736532.04,4474593.5,3.7622,98809184.0,-0.09,-0.01,9.16
36,37,WAVES,363884329.8,16253803.0,3.6388,100000000.0,-0.15,2.06,2.94
37,38,RHOC,353652832.34,305997.19,0.9834,359607837.0,-0.62,3.33,4.55
38,39,DCR,353055611.63,436550.94,49.79,7091489.0,0.18,-0.91,24.79
39,40,MKR,325442244.93,41781.24,526.41,618228.0,0.37,2.69,6.0
40,41,AE,324940357.82,3033713.0,1.3945,233020472.0,0.01,-0.29,-6.3
41,42,DOGE,323884428.24,3683180.25,0.002843,113933996363.0,-0.54,1.3,3.12
42,43,SNT,314473507.67,22013058.0,0.09061,3470483788.0,-0.06,0.84,7.29
43,44,ZRX,297803246.48,7168458.0,0.57,522500690.0,-0.3,5.04,10.26
44,45,ZIL,295058182.32,11796093.0,0.0413,7143552186.0,-0.24,0.83,-6.37
45,46,IOST,290981532.63,71647776.0,0.03464,8400000000.0,1.51,4.09,56.28
46,47,KMD,276481007.9,1357740.25,2.6575,104038782.0,-0.25,2.64,12.74
47,48,REP,276468364.72,1662575.13,25.13,11000000.0,0.01,2.08,1.71
48,49,ARDR,252462148.96,1807170.88,0.2527,998999495.0,0.14,3.91,16.44
49,50,AION,247011144.78,9224207.0,2.142,115319871.0,0.13,5.11,10.11
50,51,LRC,235663425.54,5687598.0,0.4119,572074043.0,1.03,5.64,10.34
51,52,HC,227013604.9,12939826.0,5.2992,42839114.0,0.54,1.4,-4.54
52,53,PIVX,219881158.61,1063225.75,3.9308,55937689.0,-0.51,0.34,7.13
53,54,CNX,217964354.98,1231027.25,4.8219,45202686.0,-3.4,-1.6,1.56
54,55,KCS,217358662.73,7052224.5,2.3874,91043076.0,-0.77,7.22,5.65
55,56,ARK,217178016.86,1236291.88,2.1339,101773300.0,-0.81,2.89,10.78
56,57,WTC,216719475.57,1482698.75,8.7042,24898178.0,-0.21,1.07,-8.42
57,58,VERI,207789919.5,354430.56,102.03,2036645.0,0.13,7.46,-20.45
58,59,BAT,199975952.51,4223316.0,0.2,1000000000.0,0.06,2.44,5.02
59,60,QASH,194647520.78,3648464.25,0.5561,350000000.0,-0.04,3.44,-5.2
60,61,CENNZ,194500517.63,149416.16,0.2964,656200247.0,1.15,-0.46,1.93
61,62,MONA,191796078.61,947510.81,3.2708,58639725.0,0.17,0.21,6.79
62,63,DGB,190866194.84,1399693.88,0.01892,10088263559.0,-0.44,4.05,8.83
63,64,DRGN,182430354.72,1435703.0,0.7652,238421940.0,0.07,8.58,28.11
64,65,FCT,177041928.54,450953.56,20.24,8745102.0,-2.01,-1.05,5.25
65,66,GNT,169860968.02,5622265.0,0.2036,834262000.0,-0.36,4.3,4.58
66,67,ELA,165079698.88,18044772.0,33.25,4964975.0,-3.28,-10.59,30.47
67,68,NAS,164714036.7,7313066.5,4.6398,35500000.0,0.06,4.69,-2.61
68,69,SUB,158018442.12,7937387.0,0.4126,383021000.0,0.87,10.9,25.35
69,70,ELF,154657259.58,32816352.0,0.6186,250000000.0,-0.34,0.01,17.46
70,71,VGX,151908791.36,3556575.75,1.9914,76283332.0,-0.12,2.37,2.26
71,72,GAS,150645045.39,3764973.5,14.99,10046554.0,-0.29,2.37,-1.68
72,73,GXC,150079522.13,3519688.25,2.5013,60000000.0,0.14,-2.34,-3.82
73,74,SYS,149530790.41,847468.0,0.281,532162844.0,0.17,3.48,5.08
74,75,ETN,147233513.1,693588.19,0.02212,6656703945.0,0.17,-2.8,11.46
75,76,R,146498040.35,3733237.5,0.7942,184450000.0,-0.26,1.52,-5.43
76,77,FUN,142855730.14,656470.56,0.03024,4723473189.0,-0.43,0.59,1.13
77,78,KNC,133323881.66,5081521.5,0.994,134132697.0,-0.49,0.54,5.13
78,79,XZC,130812260.41,763235.88,29.15,4488229.0,-1.13,0.74,0.31
79,80,MAID,124994421.63,1359490.0,0.2762,452552412.0,-1.85,4.16,15.62
80,81,GBYTE,122123169.47,254242.53,189.27,645222.0,-0.4,1.48,11.96
81,82,STORM,121920133.85,50927072.0,0.02982,4088853037.0,-0.12,6.2,-2.7
82,83,NXT,121763474.24,1432094.75,0.1219,998999942.0,0.13,5.96,11.36
