,Rank,Symbol,Market Cap,Volume,Price,Circulating,1h Variation,24h Variation,7d Variation
0,1,BTC,1451916199.27,,129.3,11229050.0,0.24,0.23,-1.5
1,2,LTC,51354512.72,,2.8265,18168954.0,0.19,-4.33,-9.0
2,3,NMC,4264796.16,,0.7499,5686850.0,1.07,-0.62,-20.3
3,4,PPC,3064832.65,,0.1603,19115540.0,-0.87,-0.17,-23.6
4,5,NVC,1198374.91,,4.1893,286055.0,-0.23,-0.52,0.31
5,6,TRC,745773.56,,0.2689,2772970.0,-2.0,3.79,-21.44
6,7,DVC,682111.55,,0.0001487,4587319808.0,1.08,3.22,-25.24
7,8,FTC,567757.96,,0.08534,6653050.0,-1.78,-1.91,-15.85
8,9,FRC,545034.01,,0.02586,21076334.0,0.2,15.27,-16.55
9,10,CNC,303882.26,,0.05948,5109154.0,0.2,-5.69,-19.04
10,11,IXC,94730.93,,0.007486,12653618.0,0.2,4.33,-23.45
11,12,MNC,79205.54,,0.0737,1074669.0,0.2,-18.36,-31.73
12,13,BQC,75240.82,,0.004138,18184654.0,-3.57,0.44,-39.37
13,14,BTB,54923.18,,16.82,3265.0,0.21,-1.18,-7.15
