,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,861821994190.94,16092503467.55,43989.19,19591675.0,0.24,-0.39,4.35
1,2,ETH,269408524949.52,5970741680.09,2241.62,120184491.0,0.15,-1.19,-2.2
2,3,USDT,93403529389.83,32532178109.72,1.0006,93348277476.0,0.0,-0.03,0.02
3,4,BNB,46689680898.81,1051283820.42,307.79,151691089.0,0.14,-3.04,-2.95
4,5,SOL,40477077058.89,2235902092.36,93.86,431259959.0,0.37,-6.12,-7.84
5,6,XRP,30819279073.87,820534691.26,0.5685,54210437480.0,0.13,-1.38,-8.58
6,7,USDC,25399267724.73,3301845016.4,1.0001,25396407441.0,0.01,0.01,-0.02
7,8,ADA,18505353051.82,456993352.67,0.5231,35376142272.0,0.45,-3.35,-13.1
8,9,AVAX,12692665703.41,588059110.81,34.62,366583869.0,1.47,-4.97,-12.11
9,10,DOGE,11498412596.29,414677901.48,0.08066,142546636384.0,0.09,-2.55,-10.52
10,11,TRX,9174435995.5,207408616.16,0.1039,88286340257.0,0.11,-0.52,-1.95
11,12,DOT,9029067857.31,241045789.32,7.1388,1264782409.0,0.43,-4.12,-14.72
12,13,MATIC,7920128920.1,367787806.14,0.8282,9562599876.0,0.48,-2.79,-13.1
13,14,LINK,7628663535.6,379600087.03,13.43,568099970.0,0.23,-4.53,-11.62
14,15,TON,7477771572.69,70473055.02,2.1636,3456184423.0,-0.5,3.69,-9.1
15,16,SHIB,5660211233.96,115014702.26,9.6e-06,589300094215303.0,0.17,-2.3,-8.21
16,17,ICP,5469500284.06,167072137.06,12.03,454752172.0,-0.05,-9.53,-2.48
17,18,DAI,5346624425.81,252506751.79,0.9998,5347888596.0,0.04,-0.05,0.03
18,19,LTC,4864227075.82,285283012.52,65.68,74063913.0,0.33,-0.52,-10.42
19,20,BCH,4628773433.47,212617755.55,236.08,19606656.0,0.41,-1.46,-12.92
20,21,UNI,3774539620.65,115396358.12,6.31,598187016.0,-0.4,-1.79,-14.53
21,22,ATOM,3753536237.69,197082039.82,9.8309,381809353.0,0.24,-4.67,-8.69
22,23,LEO,3727927762.97,1257288.13,4.0171,928013407.0,-0.05,-1.02,1.64
23,24,NEAR,3497056683.74,285572464.34,3.4808,1004666471.0,1.19,-1.84,-5.23
24,25,XLM,3398606927.75,89252964.27,0.1201,28288136295.0,0.44,0.85,-9.4
25,26,INJ,3348120295.71,264029042.33,39.97,83755556.0,-0.23,3.64,7.18
26,27,OKB,3271439515.9,3237197.71,54.52,60000000.0,-0.02,-1.57,-0.47
27,28,OP,2943264419.22,275752845.25,3.2298,911294948.0,0.71,-5.75,-10.65
28,29,FIL,2908315905.7,286709490.3,5.9073,492322638.0,1.26,-3.81,-1.95
29,30,ETC,2881089473.27,169594311.46,19.88,144907218.0,0.05,-1.2,-10.76
30,31,XMR,2807112387.09,115566927.05,152.72,18380960.0,-0.36,-2.04,-7.87
31,32,APT,2792642321.82,215555497.16,9.051,308546415.0,0.15,-6.1,-4.02
32,33,LDO,2751005484.05,239872995.72,3.0904,890184881.0,0.24,-12.94,13.01
33,34,HBAR,2674220283.59,83421131.7,0.07952,33627884869.0,0.51,-6.2,-8.73
34,35,IMX,2647902808.07,61880937.74,2.003,1321989537.0,0.55,-2.53,-10.24
35,36,KAS,2405551224.29,25597110.74,0.1083,22214937085.0,-0.01,-2.62,-8.35
36,37,STX,2249849666.38,153761227.66,1.5723,1430885578.0,-0.42,-2.38,10.63
37,38,CRO,2246837221.23,14440188.5,0.08894,25263013692.0,0.06,-3.8,-10.03
38,39,ARB,2229337040.0,905497126.98,1.7485,1275000000.0,0.55,-9.88,17.69
39,40,TIA,2229109528.21,343781224.74,14.31,155728459.0,1.68,-8.12,20.12
40,41,TUSD,2200438133.18,172772971.12,1.0012,2197847236.0,-0.03,-0.06,0.12
41,42,VET,2161381382.01,47859188.31,0.02972,72714516834.0,0.65,-4.4,-16.74
42,43,MNT,1874378851.85,89912317.22,0.5993,3127441863.0,0.18,-1.05,-9.03
43,44,FDUSD,1839924412.98,1623757698.79,1.001,1838136728.0,0.01,-0.06,0.06
44,45,RUNE,1660751945.14,221420115.75,4.9162,337809574.0,0.35,-5.92,-6.3
45,46,GRT,1610422199.18,82201309.39,0.172,9364179782.0,0.75,-6.8,-3.58
46,47,BSV,1596328009.89,202471511.83,81.45,19599750.0,0.72,-2.46,-12.81
47,48,MKR,1564187288.7,72185991.09,1700.14,920036.0,-0.83,-2.24,6.29
48,49,SEI,1501570659.69,599315221.38,0.6529,2300000000.0,2.52,-9.09,10.12
49,50,ALGO,1524934788.28,54876165.57,0.1898,8033367399.0,0.24,-3.41,-14.4
50,51,AAVE,1460988067.98,146992119.44,99.36,14703426.0,0.53,-3.32,-10.77
51,52,EGLD,1440069365.42,41794777.89,54.51,26419487.0,0.85,-4.55,-20.72
52,53,QNT,1436596944.75,19586610.81,119.0,12072738.0,0.05,-1.93,-19.7
53,54,ORDI,1412407955.98,320991121.49,67.26,21000000.0,1.01,-7.18,-14.92
54,55,RNDR,1415608881.11,82471075.25,3.8063,371908453.0,0.65,-4.68,-16.5
55,56,1000SATS,1376856307.86,45486764.69,0.0006557,2100000000000.0,0.36,-3.96,-18.14
56,57,FLOW,1214008319.58,81154112.31,0.8198,1480895188.0,-0.27,1.15,-7.79
57,58,MINA,1150508960.13,120287249.03,1.1171,1029909244.0,1.36,-8.85,-22.84
58,59,FTM,1122352494.85,66171798.75,0.4003,2803634836.0,0.48,-5.42,-14.12
59,60,THETA,1108637970.73,16987659.84,1.1086,1000000000.0,0.67,-3.65,-11.59
60,61,AXS,1071877095.54,74933423.37,8.1178,132040367.0,0.76,1.99,-10.68
61,62,SAND,1059306418.06,111055389.19,0.5,2118731926.0,0.03,-2.44,-13.43
62,63,SNX,1053292439.23,73218232.78,3.463,304153628.0,0.73,0.99,-10.34
63,64,BTT,1041415083.15,31075434.41,1.08e-06,968246428571000.0,0.15,-0.74,-9.46
