,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,3856059658.96,22434308.0,261.64,14737875.0,-0.18,-3.19,6.02
1,2,XRP,165079789.7,242340.38,0.004979,33156211683.0,-0.06,-4.08,-3.84
2,3,LTC,129314015.66,1217779.75,3.0228,42779635.0,-0.11,-1.57,-3.94
3,4,ETH,38329718.76,133689.59,0.5177,74033580.0,0.09,-5.25,-18.54
4,5,DASH,14003636.28,21270.03,2.3715,5905035.0,-0.19,-2.62,0.18
5,6,DOGE,12062334.26,52391.57,0.0001189,101442400161.0,-0.05,-1.57,-1.07
6,7,BTS,10672555.36,185360.66,0.004249,2511953117.0,-1.43,5.74,-28.57
7,8,XLM,9539056.04,1999.45,0.001972,4837356606.0,-0.47,0.4,-6.62
8,9,PPC,8309433.01,19786.13,0.366,22702336.0,-0.13,-3.23,-4.97
9,10,MAID,7595530.62,9032.65,0.01678,452552412.0,-1.84,-5.09,-14.05
10,11,NXT,7051735.66,21524.57,0.007052,999997096.0,-1.4,-4.19,-10.02
11,12,BCN,5264770.35,13472.9,2.977e-05,176876535199.0,-0.74,-3.9,4.59
12,13,TRMB,5195020.97,25636.88,0.1574,33001214.0,0.01,0.01,-0.1
13,14,NMC,4585863.1,7794.52,0.3613,12692200.0,-0.29,-1.0,-3.77
14,15,XMR,3984856.14,10726.24,0.4098,9723975.0,-0.19,-3.42,6.96
15,16,NSR,2074847.97,1312.8,0.002483,835608941.0,-0.15,1.44,10.07
16,17,DGB,1995543.94,25096.15,0.0003849,5184968659.0,-1.31,-6.53,226.64
17,18,BLK,1808826.85,8586.01,0.02411,75034393.0,1.78,-7.56,-8.24
18,19,GRC,1775315.4,10376.92,0.004818,368461070.0,-3.53,-7.52,35.56
19,20,YBC,1697019.52,23378.76,0.5657,3000000.0,2.39,1.56,2.11
20,21,MONA,1634179.41,2221.42,0.06956,23491700.0,-0.25,5.5,11.62
21,22,FCT,1305941.32,10207.28,0.1491,8756684.0,-0.16,-9.07,20.62
22,23,RBY,1252358.53,11165.18,0.05615,22304958.0,-7.12,-31.22,-28.55
23,24,GEMZ,1175491.1,891.96,0.01334,88135217.0,-0.53,-4.97,-7.1
