,Rank,Simbolo,Market Cap,Volume,Prezzo,In Circolo (In valuta sua),Variazione 1h,Variazione 24h,Variazione 7d
0,1,BTC,10174774413.32,13940069.0,823.83,12350575.0,0.09,-0.11,4.26
1,2,LTC,556424145.05,3524207.5,21.91,25400954.0,0.0,-2.03,5.4
2,3,XRP,167314177.79,74738.82,0.0214,7817889792.0,0.07,-0.71,9.72
3,4,PPC,116871606.76,725459.06,5.5361,21110676.0,-1.59,-4.31,7.58
4,5,NXT,63162924.2,44209.69,0.06316,999998016.0,-1.85,-4.58,-7.76
5,6,DOGE,54008643.56,1879300.38,0.001269,42570125312.0,-0.19,2.55,-9.11
6,7,OMNI,50442458.45,5587.83,81.43,619478.0,-0.37,-4.71,-14.52
7,8,NMC,42320791.03,519317.22,5.3302,7939843.0,-0.3,-2.09,3.05
8,9,QRK,22223831.43,72548.67,0.0898,247488400.0,1.9,-11.15,14.84
9,10,PTS,18586859.22,28554.66,13.1,1418959.0,-0.54,-7.1,20.63
10,11,WDC,13416475.52,111534.4,0.3113,43096988.0,2.13,-3.89,0.31
11,12,MEC,13349050.4,22171.79,0.6063,22016124.0,1.53,-3.86,6.87
12,13,XPM,12463440.04,110634.5,2.9081,4285738.0,-0.28,-3.55,0.54
13,14,IFC,9561592.77,56959.91,0.0001062,90016555008.0,-1.43,-1.27,3.23
14,15,FTC,8724099.2,109022.57,0.2719,32089950.0,-0.43,-5.89,-0.04
15,16,NVC,7296030.71,22400.67,12.52,582647.0,0.43,-2.33,-0.66
16,17,TIX,3530458.54,3212.94,5.279e-05,66876280832.0,1.46,-8.05,4.83
17,18,DGC,3390855.94,14260.65,0.262,12943288.0,0.66,-0.66,8.62
18,19,DVC,3384743.49,1707.23,0.0005437,6225070080.0,1.4,1.14,-2.21
19,20,ZET,3294772.62,4843.24,0.0206,159973424.0,0.07,0.88,7.82
20,21,MOON,2953628.07,82121.88,0.0001109,26632427520.0,-2.95,55.95,7.02
21,22,MEOW,2701859.97,140150.59,0.0004646,5814951936.0,-0.04,18.0,-37.54
22,23,NET,2520955.72,15560.01,0.01159,217487104.0,2.1,1.31,
23,24,VTC,2374840.43,175201.45,1.6443,1444300.0,57.78,137.67,329.45
24,25,ANC,2241407.7,5688.61,3.1598,709355.0,0.07,-2.81,3.18
25,26,IXC,1960781.9,1968.02,0.1089,18012530.0,-2.0,3.66,5.63
26,27,CLR,1817597.68,3776.51,0.2966,6128549.0,0.08,-5.63,-1.45
